"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.965190708E0,9.581534266E-1,-1.359697461E0,-2.238653421E0
3.985110709E0,8.429209590E-1,-1.027593732E0,-2.355867386E0
4.005030708E0,7.711526752E-1,-7.175526023E-1,-2.365072250E0
4.024950708E0,7.086239457E-1,-5.006877780E-1,-2.277530670E0
4.044870709E0,6.556512117E-1,-3.948019743E-1,-2.063627243E0
4.064790708E0,5.627464056E-1,-3.743730485E-1,-1.736711502E0
4.084710708E0,4.243282378E-1,-3.681963384E-1,-1.398900747E0
4.104630708E0,2.859174311E-1,-3.216087520E-1,-1.113177896E0
4.124550709E0,1.708205938E-1,-2.654878497E-1,-8.930538297E-1
4.144470708E0,1.495051831E-1,-1.948871762E-1,-7.469104528E-1
4.164390708E0,1.944182813E-1,-1.515328884E-1,-5.903008580E-1
4.184311708E0,2.029877007E-1,-1.462320685E-1,-3.419710100E-1
4.204231708E0,1.318363994E-1,-1.686408371E-1,-3.311064094E-2
4.224151708E0,1.171686649E-1,-1.541469246E-1,3.014074862E-1
4.244071709E0,2.139279544E-1,-5.078607053E-2,4.882178605E-1
4.263991708E0,2.594986260E-1,7.734845579E-2,3.470447659E-1
4.283911708E0,-2.264124751E-1,3.089693487E-1,2.366470993E-1
4.303831708E0,-9.117229581E-1,5.277098417E-1,4.424273968E-1
4.323751708E0,-1.157086253E0,6.689339280E-1,9.594678879E-1
4.343671708E0,-9.438753724E-1,6.470535398E-1,1.403376698E0
4.363591750E0,-4.494014382E-1,5.279879570E-1,1.485564232E0
4.383511750E0,-3.324785456E-2,4.492677748E-1,1.232054949E0
4.403431750E0,2.160562016E-2,4.248635769E-1,9.730050564E-1
4.423351750E0,-7.513613999E-2,3.373796940E-1,7.685831189E-1
4.443271750E0,-9.568130225E-2,1.898971051E-1,6.685511470E-1
4.463191750E0,-7.483665645E-2,4.093043879E-2,6.197358966E-1
4.483111750E0,-1.210956424E-1,-4.139663652E-2,5.482203960E-1
4.503031750E0,-2.114740759E-1,2.224008087E-3,4.740297496E-1
4.522952750E0,-2.258815169E-1,1.359080374E-1,4.573482573E-1
4.542872750E0,-1.520240605E-1,2.888193130E-1,4.919142127E-1
4.562792750E0,-1.099147499E-1,3.594252467E-1,5.782486200E-1
4.582712750E0,-1.692210585E-1,2.907310426E-1,7.058454752E-1
4.602632750E0,-2.219173014E-1,1.233797520E-1,8.384168744E-1
4.622552750E0,-2.038493305E-1,-1.233427823E-1,9.511535168E-1
4.642472750E0,-1.525547653E-1,-2.565611601E-1,1.021846056E0
4.662392750E0,-1.919576973E-1,-2.417142987E-1,1.059832335E0
4.682312750E0,-2.975319624E-1,-1.175466999E-1,1.068869352E0
4.702232750E0,-4.540265501E-1,4.075995088E-2,1.046231031E0
4.722152750E0,-5.861349106E-1,1.518553495E-1,9.719815850E-1
4.742072750E0,-6.204204559E-1,1.672572494E-1,8.606967926E-1
4.761992750E0,-6.106185317E-1,1.279545575E-1,7.960462570E-1
4.781912750E0,-5.090702176E-1,3.470005468E-2,7.378222942E-1
4.801832750E0,-3.103270829E-1,-1.905015483E-2,6.714552641E-1
4.821752750E0,-1.960056722E-1,-2.178950608E-2,4.934296310E-1
4.841672750E0,-9.455214441E-2,3.232616931E-2,1.103759930E-1
4.861592750E0,5.096996203E-2,9.349393100E-2,-7.795398682E-2
4.881513750E0,2.376449108E-1,1.175890714E-1,-5.728789419E-2
4.901433750E0,2.938044667E-1,6.504727155E-2,-6.332658976E-2
4.921353750E0,2.167911679E-1,-1.691603661E-2,-2.016732842E-1
4.941273750E0,1.691461056E-1,-1.227858141E-1,-5.184702277E-1
4.961193750E0,2.422842830E-1,-2.212294936E-1,-8.183777928E-1
4.981113750E0,4.194479287E-1,-4.114067852E-1,-8.834784627E-1
5.001033750E0,7.131599188E-1,-7.355371714E-1,-8.246913552E-1
5.020953750E0,1.078489661E0,-1.193648577E0,-7.515899539E-1
5.040873750E0,1.389231086E0,-1.655117750E0,-7.981592417E-1
5.060793750E0,1.594942451E0,-1.904247880E0,-9.591707587E-1
5.080713750E0,1.664673209E0,-1.920425534E0,-1.183535576E0
5.100633750E0,1.575117350E0,-1.804852128E0,-1.472958207E0
5.120553750E0,1.348205686E0,-1.561566949E0,-1.731834531E0
5.140473750E0,1.073204279E0,-1.252462268E0,-1.856469393E0
5.160393750E0,8.263325691E-1,-9.501451850E-1,-1.855471730E0
5.180313750E0,6.455283761E-1,-7.082722187E-1,-1.805477738E0
5.200234750E0,5.355728269E-1,-5.329083204E-1,-1.749961019E0
