acc_x_mean,acc_x_std,acc_x_max,acc_x_min,acc_x_rms,acc_x_median,acc_y_mean,acc_y_std,acc_y_max,acc_y_min,acc_y_rms,acc_y_median,acc_z_mean,acc_z_std,acc_z_max,acc_z_min,acc_z_rms,acc_z_median,gyro_x_mean,gyro_x_std,gyro_x_max,gyro_x_min,gyro_x_rms,gyro_x_median,gyro_y_mean,gyro_y_std,gyro_y_max,gyro_y_min,gyro_y_rms,gyro_y_median,gyro_z_mean,gyro_z_std,gyro_z_max,gyro_z_min,gyro_z_rms,gyro_z_median,label
5.804301393129999,1.9364439492931158,9.756112061,2.131417694,6.115736397144439,5.757626953000001,-8.44724436503,1.1281866475855868,-6.516848145,-11.6984729,8.521503061268216,-8.34155365,-0.7702951629820299,0.6942529385707075,0.5378315735,-3.165766754,1.0346602869543384,-0.5917943573,0.04366797598013,0.41916349920790574,1.036340714,-0.7644261718,0.4193422835867318,0.075056880715,-0.09525167559246002,0.55129342062987,0.9114990234,-1.506174088,0.5567387834313827,-0.008575538870499999,-0.10286592494580002,1.2202260851342481,1.975419164,-2.420654535,1.2184595111732632,0.33808429539999996,walking
5.785546893300001,2.1403742386453057,9.929152222,1.721270599,6.165058208745087,5.757626953000001,-8.40823249059,0.9829205382292746,-6.549480286,-11.37020554,8.464918491777787,-8.453745346,-0.91359965973363,0.8581980287940618,0.8116122437,-2.902913361,1.2505211538895127,-0.89745872495,-0.014583380346889996,0.5787965855903185,1.139268517,-1.390128732,0.5760799489640678,0.005710278870499999,-0.06204172976849999,0.5985984692136502,0.9114990234,-1.506174088,0.5988205927522398,0.035107120875,-0.20370656214379998,1.307725308518769,1.849258304,-2.587090254,1.31701951055235,0.09350867941,walking
6.144760903919999,2.1804113296482335,10.94718521,1.721270599,6.516497387181056,6.0677819825,-8.82807642064,1.2112945952110985,-6.549480286,-11.81508041,8.90996607956976,-8.776923294,-0.8547016387824001,1.026389896516992,1.207239532,-2.902913361,1.3317118114715212,-0.9805359649500001,0.07083781202417999,0.8729853299869703,2.508533239,-1.390128732,0.8714931715860474,-0.0029868157560000003,-0.046675418776000004,0.869851055303005,1.226492167,-3.335921526,0.8667485474724195,0.13988821210000002,-0.1370488338204,1.694243985395887,2.195429325,-3.173582077,1.691313228849455,0.21807834505,walking
6.130422221390001,2.0558261276549965,10.94718521,1.993255005,6.462680053119585,6.1785516355,-9.12452295687,1.1788431597363116,-6.998396759,-11.81508041,9.199602908482092,-9.273515625,-0.60523939817674,0.9092854470137514,1.207239532,-2.891087952,1.0885066619064994,-0.47316604615,0.12014076648613001,0.7905843793506769,2.508533239,-1.241398692,0.7957431922652163,0.10260451585,0.0011862463892999987,0.8999468806331352,1.226492167,-3.335921526,0.8954366260446317,0.17687755825,0.23386216297360005,1.7221443986000642,2.47436142,-3.173582077,1.7293973018378315,0.7860367298,walking
5.656012261970001,2.0463873322243873,9.369166718,1.993255005,6.011347503672414,6.0381436155,-8.97071330564,0.9504781791607894,-7.365433502,-11.53067184,9.02042526122559,-8.895252227499999,-0.47693969879004006,0.8705860908155315,0.6875202942,-3.23297699,0.9888439798007511,-0.2942880249,0.04146975847923001,0.4472717586752405,1.08558929,-0.9061059952,0.44695776838050794,0.05161780119,0.021446253094289994,0.5917527096638521,1.152546167,-1.617525935,0.5891769670246373,-0.06295530312,0.36522591694018003,1.4854294838856295,2.47436142,-2.806349277,1.522440709678231,0.8012211323,walking
5.25576557922,1.8830702588350068,9.341623993,1.677112427,5.5797460414812425,5.55262825,-8.98125288852,0.8781592272463425,-7.402705994,-11.53067184,9.023655325845661,-8.988358611999999,-0.42869801789315,1.0374407715785383,1.06713089,-3.528761902,1.1177220188998935,-0.16787590025,0.0313414048443,0.5304256660114329,1.250312328,-0.9961249828,0.5286966587275258,0.02291908674,-0.026366738892080008,0.9251235276543694,1.156807899,-3.217386007,0.9208638395144373,0.13158002870000002,0.13413503192968002,1.6276826629930596,2.259890318,-2.806349277,1.6250690907419514,0.7594226897,walking
5.273328556860001,1.7773120549956671,9.346114655,1.677112427,5.561946046845454,5.55262825,-8.97847616274,1.0402002617111439,-6.294560394,-11.80340469,9.037932873368206,-9.016799468999999,-0.35552867432168006,1.0370855488865531,1.567689972,-3.528761902,1.0914172481764988,-0.1695224762,0.016844327048300006,0.5007573986911571,1.250312328,-1.020889401,0.4985319688587735,0.002389654520000001,-0.1175734243728,1.0055691701237983,1.156807899,-3.217386007,1.0074131091380418,0.17925300449999998,-0.07997448300018999,1.653757891336851,2.157315493,-2.792560339,1.6474106741970764,0.41160567105,walking
5.689918254119998,1.973076548459194,9.44730423,2.270179138,6.019075551443663,5.816978531,-8.84720963284,1.1403871867925106,-6.294560394,-11.80340469,8.919674679822096,-8.633222122500001,-0.29856313477865004,0.8712781904385141,1.567689972,-2.797532501,0.9168829662128791,-0.0925076294,0.08450685214890001,0.4792439133962627,1.209340096,-1.020889401,0.48427201994561586,0.09524957836,-0.17161156048473006,0.8508222737719355,1.312041879,-2.028008223,0.8637766400076967,-0.06109443307,-0.19432694269598996,1.4735854185673347,2.157315493,-2.545203447,1.4790207593586016,0.3218588233,walking
5.712759256019998,1.9963645660789602,9.576934662,2.348166962,6.048242313526373,5.837336197,-8.71000794529,1.1174467712855518,-6.612948303,-11.60491745,8.78068555528581,-8.590635680999998,-0.3758144897613419,0.7119641268554626,1.055604858,-2.459385681,0.8019105433053917,-0.1526076508,0.12104335078704102,0.513650583035055,1.209340096,-0.9910516143,0.5252142848471317,0.1301306039,-0.16725764541189198,0.7690724169526748,1.312041879,-2.028008223,0.7832833322885053,-0.08170318231000001,-0.18746422775719998,1.322121582837095,1.874545217,-2.459029198,1.3287845053635419,-0.009512063115,walking
5.608468130560001,1.8463590656568003,9.576934662,2.640658722,5.901683332138967,5.7263420105,-8.59192150736,1.2205979000848886,-6.379134521,-11.9400705,8.677331146728818,-8.428447951999999,-0.570944215371422,0.6762171891214034,1.055604858,-2.760409698,0.8824252302947304,-0.46149032595,0.045362236621581016,0.4274604015134255,0.9005557299,-0.7175266743,0.4277299421652768,0.0037742920684999998,-0.15034090625053198,0.5832741416926951,0.9221338034,-1.692941785,0.5995073187342319,-0.08697992191000001,-0.15443182751629997,1.235765657303517,1.819676876,-2.304044008,1.2392315286188895,0.006604407914999999,walking
5.807181404119999,1.649192249184901,10.24574387,2.831511841,6.034566478578306,5.8528289795,-8.38740779581,1.1799482398548702,-6.379134521,-11.9400705,8.469177327430545,-8.367524643,-0.9255822417687599,0.9470255174938247,1.146914978,-3.456162872,1.320829755780163,-0.7344477081,0.03041023415382,0.6108140916922695,1.307747006,-1.963723421,0.6085126937090499,0.011514562649,-0.08379817656791999,0.7264192651791247,1.440143347,-1.956753135,0.727619566622046,0.14139559865,-0.10186316750740002,1.22648194425479,1.620799899,-2.304044008,1.2245780844363583,0.44943657515,walking
5.87579122922,1.748369245458341,10.24574387,1.937121735,6.127899284229351,5.71466629,-8.370304362510002,1.26451645104508,-6.435716858,-11.4835199,8.464337360801965,-8.2642394255,-1.26835444334326,0.9376570055250806,1.146914978,-3.456162872,1.57452584842509,-1.3463751985,0.03599548653948001,0.6230801308075208,1.307747006,-1.963723421,0.6210009951395086,0.13063700495,-0.005354488913290001,0.7390329456093893,1.440143347,-1.956753135,0.7353479912943615,0.21159340440000002,0.06759235006278001,1.212641587514153,2.067559481,-2.211284637,1.2084549430401474,0.59667131305,walking
5.651981144730001,2.0425746864668115,9.541458435,1.937121735,6.006270148493196,5.620437240999999,-8.517880975370002,1.4509860824139522,-6.372099152,-12.24049576,8.639363594375201,-8.2758403015,-1.3676294998325997,0.6604202890340739,-0.02574645996,-3.433410187,1.5173015051065293,-1.311647415,-0.0413804091854,0.43329052049212935,0.8490760922,-0.820756495,0.4330999961454723,-0.019064766820000002,0.11081422293608999,0.5493177698237939,1.091958404,-1.460385919,0.5576847712881123,0.1739710942,0.23560074225058,1.1282354484529507,2.45904994,-1.923375726,1.147036958699848,0.6014444828000001,walking
5.33449735566,1.9341238167327768,9.898466034,2.247426453,5.671004199135456,5.340369644000001,-8.4349429459,1.3860285067375981,-6.315217438,-12.24049576,8.546936689356166,-8.1934366605,-1.2204600402984,0.6529957846395337,0.2052232361,-3.433410187,1.3826287172536964,-1.1841126255,-0.0795274018209,0.4332729810897463,0.8830648065,-1.00688386,0.4383752148803061,-0.06553639099,0.088997946248,0.5696342554691166,1.091958404,-1.423644423,0.5737237903296133,0.07071881369,0.20433057699479998,1.166929995020073,2.45904994,-2.10175252,1.178922958398809,0.63102024795,walking
5.221018336510001,1.7025580328797247,9.898466034,2.424957275,5.488966140079905,5.247637482,-8.38092627402,1.353228810108627,-6.230493622,-12.00413727,8.488394497249859,-8.149877242999999,-1.22389090576863,0.6790866230931956,0.2052232361,-3.531755676,1.3980185994723517,-1.1841126255,0.0013071204901999834,0.4172186694835457,0.8830648065,-1.00688386,0.41512939253676057,0.023040537725,-0.017342935285000007,0.6247921477516386,1.067977905,-1.423644423,0.6219022053486256,-0.070539066565,0.0033935592389000126,1.230443855931771,1.985474944,-2.117289305,1.2242808819950386,0.6196164489,walking
5.40865464478,1.856700868055791,9.405241699,2.547702026,5.715453595193036,5.312752075000001,-8.517264257819999,1.3791453924246628,-6.230493622,-12.18660782,8.627097543835342,-8.231008529499999,-1.25127945098663,0.7818355696612241,0.2444416809,-3.694167938,1.4733819782626019,-1.051787796,0.0446584715405,0.4312928323107178,0.9503434896,-0.8215529919,0.43144843401142224,0.1158510298,0.04050217927929999,0.7325274692868178,1.488570809,-1.688035965,0.7299801057929762,0.20923866335000002,-0.0995371472808,1.1813056862347056,2.007090092,-2.117289305,1.179591427900332,0.2149992138,walking
5.537442329409999,1.7043930565031902,9.405241699,2.547702026,5.7913015536826755,5.572087784,-8.51738251189,1.2531414768536286,-6.587052155,-12.18660782,8.608162683131075,-8.2224762725,-1.015605038489,0.8193546735544316,1.027912445,-3.694167938,1.3023372276292255,-0.9485774231,0.05771245394869,0.4359308251821029,0.9503434896,-0.8215529919,0.4375683430520189,0.1772599593,-0.05687059749209999,0.7546879666347085,1.488570809,-1.838386178,0.7530555441483098,0.04220909439,-0.17695275426311002,0.9660571291343976,2.007090092,-1.994859338,0.9773668657291287,-0.076383780685,walking
5.544512127739999,1.5093184723447826,9.188043365,2.866239624,5.744290779818473,5.4515883635,-8.299691702130001,1.1267835468856031,-6.646179199,-11.09657455,8.375071766875934,-8.108638000500001,-0.9671148743235998,0.6772424886109181,1.027912445,-3.221600647,1.178720490461612,-0.94678115845,0.023494144888759994,0.3299192081036541,0.7406313419,-0.5271134377,0.3291051380350037,-0.037116292865,-0.06468467429495,0.5605379405117444,0.7777036428,-1.838386178,0.5614667060603508,0.019655130103,-0.15898347110541003,0.9211620864788752,1.233633041,-2.006290436,0.9302311206120651,-0.13877946884999998,walking
5.638723214760001,1.597593537845964,9.382489014,3.27159668,5.858496526730972,5.400619354,-8.282185606310001,1.1650852955008246,-6.437064056,-11.90624084,8.362921016349661,-8.107889557,-1.0831670425503,0.696344284978798,0.07828720093,-3.729494476,1.2858060707811152,-0.90823631285,-0.061057605571570014,0.3802548483405419,0.6827791929,-1.169330478,0.3832438432483385,-0.045576527714999995,0.13992671324017,0.654386254743631,1.460410953,-1.258191586,0.6659719526914172,0.16474094984999998,0.001420932621800004,1.159028224578854,1.574633956,-2.242756844,1.1532193981052443,0.49733400345,walking
5.68607275089,1.6097221304361005,9.382489014,2.739602966,5.907344294372671,5.921685791,-8.457792929,1.2667303990782388,-6.400240631,-11.90624084,8.551188284370298,-8.299640808,-1.0254949722022,0.771194270570044,0.07828720093,-3.729494476,1.2807939471056429,-0.808768158,-0.13418763685244,0.4526828434865222,0.6827791929,-1.169330478,0.46997751127390675,-0.047274831680000004,0.25378670322111996,0.8018011636505543,1.714122415,-1.366312027,0.8371761736354625,0.29395256935,0.1943186113123,1.0994511069373587,1.9257406,-2.242756844,1.1110645939290238,0.5741449296500001,walking
5.43112292175,1.8504043930922354,9.650731201,2.113455048,5.734705977201756,5.149067459,-8.578778837440002,1.2994374001791078,-6.316265259,-11.73664352,8.675661272959127,-8.438402252,-0.994813275112,0.7356621544557693,0.03412902832,-3.155438232,1.235087150683134,-0.84821113585,-0.18687377800424002,0.4341720213428881,0.5399882793,-0.9579443932,0.47068258899323817,-0.18155151605,0.3386620316361,0.9868510505717967,2.669448853,-2.344333887,1.0386665575276808,0.34742803875,0.2770122633805,1.023681550009468,1.9257406,-2.157017469,1.0555474744106381,0.64751422405,walking
5.181204130549999,1.6780008560091673,9.650731201,2.113455048,5.443565582085717,4.9924182125000005,-8.5007251509,1.2764317876069047,-5.964646454,-11.61479691,8.595074951300486,-8.433163147,-1.0691486938472101,0.7576334727158288,0.4204756165,-3.314407654,1.3081847437364675,-0.9203610992,-0.19997188756573997,0.43891562189285,0.8009409308,-0.9579443932,0.4803219854709717,-0.2076185569,0.29270167223161503,0.9235022625746986,2.669448853,-2.344333887,0.9643661823280437,0.30392305555,0.14041947104070002,1.2168742355937514,1.454699039,-2.262811899,1.2188899474713488,0.65787830945,walking
5.15495920714,1.450696858825485,8.646469574,2.829116821,5.35323085526129,4.9906219485,-8.48398097071,1.2716203677191702,-5.964646454,-11.87690186,8.577807487194596,-8.3315245055,-1.0305993576108101,0.6744570773638413,0.4204756165,-3.314407654,1.2298286309978017,-0.9209598541,-0.07852288955070001,0.4761321541493276,1.244757175,-0.9321264625,0.48020896921665435,-0.084553401915,0.131786042231915,0.7161576571990649,1.433528066,-1.844284296,0.7246520082028041,0.19783548265,-0.023046724010599987,1.2245920969428932,1.586985469,-2.262811899,1.218671693830485,0.3443777263,walking
5.27997623288,1.784708872272317,10.27912445,1.914818115,5.570590895134692,5.229599991000001,-8.831411485250001,1.2377128418790964,-6.280040588,-11.87690186,8.916862821080546,-8.758361893,-0.7484675537124003,0.7470276290761257,0.6185137939,-3.722758484,1.054833377731901,-0.7493417358000001,-0.0529777576057,0.5941546530421503,1.244757175,-1.902133703,0.5935454464615577,0.09865177048,0.11096484250782998,0.7921707513983184,1.88139379,-1.844284296,0.7959725815944002,-0.0080357815605,-0.138547897865,1.288129122298954,1.651781559,-2.813505888,1.2891390108752188,0.25765532255,walking
5.430989698800001,1.95998725819442,10.27912445,1.914818115,5.770509826716644,5.521642685,-8.94659096833,1.1556912566858073,-6.445296936,-12.02434525,9.0201860298209,-8.9241421505,-0.50793723909062,0.7603783698092544,0.6503974915,-3.722758484,0.9112594314881154,-0.41276664735,-0.06699695304713998,0.6192112093498316,0.905393362,-1.902133703,0.61973937125556,0.10306987913,0.04341480412900001,0.6938330954934926,1.88139379,-1.446720362,0.6917189935050365,-0.0080357815605,-0.11747844163370003,1.4231261723250483,2.354789019,-2.813505888,1.4208576302999747,0.3313064575,walking
