"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.193083042E0,-8.519723415E-1,-9.322938919E-1,1.953155637E0
1.213003042E0,-6.542754769E-1,-5.577980280E-1,1.577764750E0
1.232923042E0,-5.231885314E-1,-7.555641532E-1,1.307728291E0
1.252842042E0,-6.198943257E-1,-8.079296350E-1,9.630410075E-1
1.272762042E0,-3.268562853E-1,-1.581962824E0,3.918956220E-1
1.292682042E0,-3.474582434E-1,-9.832418561E-1,4.804680645E-1
1.312601042E0,-6.545475721E-1,-1.533384442E0,4.207091331E-1
1.332521042E0,-9.723531604E-1,-1.755320668E0,4.452254176E-1
1.352440042E0,-7.760912180E-1,-1.328625917E0,2.307441384E-1
1.372360042E0,-7.280016541E-1,-9.760465026E-1,1.042657271E-1
1.392280042E0,-1.166753650E0,-9.958719015E-1,2.792830169E-1
1.412199042E0,-9.641650319E-1,-1.454064369E0,3.751079738E-1
1.432119042E0,-5.800098777E-1,-1.918424368E0,6.652725339E-1
1.452039042E0,-8.151355982E-1,-1.557366252E0,8.760530353E-1
1.471958042E0,-1.124823809E0,-8.986837864E-1,8.896169066E-1
1.491878042E0,-3.828032315E-1,-1.004871726E0,5.510217547E-1
1.511798042E0,9.236710072E-1,-1.405579925E0,5.272509456E-1
1.531717042E0,2.187947512E0,-3.032795668E0,6.491879225E-1
1.551637042E0,2.629427195E0,-3.580700874E0,1.061644197E0
1.571556042E0,2.781306744E0,-3.330043793E0,1.108727574E0
1.591476042E0,1.753893614E0,-1.582098484E0,1.198793530E0
1.611396042E0,7.132657170E-1,-1.102496147E0,1.427285552E0
1.631315042E0,-5.079646036E-2,-1.187659264E0,1.595512509E0
1.651235042E0,-5.859146714E-1,-1.513438106E0,1.505700946E0
1.671155042E0,-9.897875190E-1,-1.434775829E0,1.440881848E0
1.691074042E0,-9.583408833E-1,-1.617870450E0,1.566117525E0
1.710994042E0,-1.083592772E0,-1.798148155E0,1.536626458E0
1.730914042E0,-2.620309889E-1,-2.810307980E0,1.026959300E0
1.750833042E0,7.334296703E-1,-3.464501381E0,1.173220754E0
1.770753042E0,2.518976033E-1,-3.316098690E0,1.361615777E0
1.790671667E0,1.663606763E-1,-3.145210028E0,9.703525305E-1
1.810591667E0,2.621307783E-2,-2.409104347E0,7.933887839E-1
1.830511667E0,-4.662338495E-1,-1.697824240E0,8.760477304E-1
1.850430667E0,-6.313517094E-1,-1.689876318E0,9.838906527E-1
1.870350667E0,-7.429351211E-1,-1.908126116E0,7.141390443E-1
1.890270667E0,-1.020952582E0,-1.291510701E0,6.352846026E-1
1.910189667E0,-9.211454988E-1,-9.639230371E-1,2.189478874E-1
1.930109667E0,4.471457601E-1,2.025323659E-1,-4.007148147E-1
1.950028667E0,1.284183621E0,1.680706978E0,-6.209816337E-1
1.969948667E0,9.133669138E-1,2.373540401E0,-6.054039299E-2
1.989868667E0,9.071072936E-1,1.324545860E0,-2.620743215E-1
2.009787667E0,1.851671100E0,1.386388779E0,-6.332973838E-1
2.029707667E0,9.174758792E-1,1.409173489E0,-3.852205575E-1
2.049627667E0,3.198237717E-1,8.885012269E-1,-6.444934607E-1
2.069546667E0,7.023819089E-1,2.782031000E-1,-1.035981178E0
2.089466667E0,1.668871999E0,9.215631485E-1,-1.387381077E0
2.109385667E0,1.282497644E0,2.506270170E0,-8.429064751E-1
2.129305667E0,1.029141173E-1,1.768145204E0,-3.772477806E-1
2.149225667E0,1.278873831E-1,8.988814354E-1,-2.520251572E-1
2.169144667E0,-3.503948823E-2,1.830735207E-1,-7.512094826E-2
2.189064667E0,-2.976717055E-1,-4.243529215E-2,1.924436241E-1
2.208983667E0,-1.369526535E-1,-4.906466901E-1,2.793133557E-1
2.228903667E0,-2.682131529E-1,-9.040741324E-1,3.733698428E-1
2.248823667E0,-2.633611858E-1,-1.018882036E0,5.650392175E-1
2.268742667E0,-5.700830817E-1,-7.349773645E-1,7.182160020E-1
2.288662667E0,-5.273041129E-1,-4.966065884E-1,5.075424910E-1
2.308582667E0,-4.853228852E-2,-6.727702022E-1,4.780804813E-1
2.328501667E0,3.016224802E-1,-5.935987234E-1,4.065317810E-1
2.348421667E0,2.384554297E-1,-3.799120784E-1,1.974563003E-1
2.368340667E0,-2.079082578E-1,-3.445762396E-1,5.253823474E-2
2.388260667E0,-5.920725465E-1,-7.885093242E-2,3.324889392E-2
2.408180667E0,-8.610637784E-1,2.101228237E-1,9.345471114E-2
2.428099667E0,-1.455994129E0,4.273530841E-1,2.159250826E-1
2.448019667E0,-2.135699272E0,8.810799122E-1,1.949226409E-1
2.467939667E0,-1.403348684E0,5.029157996E-1,-5.451579019E-2
2.487858667E0,4.236288667E-1,2.878003120E-1,-1.660553217E-1
2.507778667E0,5.559571981E-1,9.277170300E-1,8.997343481E-2
2.527697667E0,-1.385224313E-1,4.600183666E-1,1.843061298E-1
2.547617667E0,-4.427420497E-1,-3.656274825E-2,2.863688469E-1
2.567537667E0,-3.991581500E-1,-3.137223423E-2,4.795690775E-1
2.587456667E0,-4.824844301E-1,2.289579064E-2,3.972229660E-1
2.607376667E0,-6.131560802E-1,-3.916759789E-1,3.353118896E-1
2.627296667E0,-5.870312452E-1,-1.131608725E0,5.141757131E-1
2.647215667E0,-6.809643507E-1,-1.270812035E0,6.987799406E-1
2.667135667E0,-6.323270798E-1,-8.996680379E-1,7.190833092E-1
2.687054667E0,-5.655304790E-1,-7.133362889E-1,7.503402233E-1
2.706974667E0,-4.305470586E-1,-7.546679378E-1,8.998976350E-1
2.726894667E0,-2.365416288E-2,-6.660489440E-1,9.840760231E-1
2.746813667E0,-1.019908860E-1,-8.706581593E-1,9.887237549E-1
2.766733667E0,-2.690997124E-1,-1.028549671E0,1.024366498E0
2.786652750E0,-8.098036051E-3,-1.147484779E0,1.109728336E0
2.806572750E0,5.825844407E-2,-1.104975820E0,9.466037750E-1
2.826492750E0,-2.311908901E-1,-9.192737937E-1,7.157702446E-1
2.846411750E0,-1.976464689E-1,-1.237292364E-1,8.985038400E-1
2.866331750E0,-6.401815265E-2,-5.068064108E-2,9.419267774E-1
2.886251750E0,9.496092051E-2,1.020413786E-1,7.246603370E-1
2.906170750E0,2.557995021E-1,3.910354376E-1,5.538307428E-1
2.926090750E0,2.083492875E-1,2.305252999E-1,4.855783582E-1
2.946009750E0,-3.993203864E-2,4.699302614E-1,5.621346235E-1
2.965929750E0,7.506483793E-2,1.844705641E-1,5.264486670E-1
2.985849750E0,-3.139472380E-2,8.767271787E-2,4.756931663E-1
3.005768750E0,-2.833962142E-1,2.014595568E-1,3.242855966E-1
3.025688750E0,-4.452458918E-1,4.691985548E-1,9.504070133E-2
3.045607750E0,-4.605439007E-1,7.184416056E-1,-2.780607641E-1
3.065527750E0,-5.177494884E-1,6.439891458E-1,-6.539214253E-1
3.085447750E0,-5.925486088E-1,6.287117600E-1,-1.071208835E0
3.105366750E0,-6.313468218E-1,7.942753434E-1,-1.376666546E0
3.125286750E0,-2.975399494E-1,2.159044981E0,-1.394280076E0
3.145206750E0,-7.475007772E-1,3.473746300E0,-4.952611625E-1
3.165125750E0,-1.829869747E0,-1.420944214E0,3.219535589E0
3.185045750E0,-1.412604749E-1,-3.630037785E0,5.001265526E0
3.204964750E0,1.970859170E0,-3.646667004E0,1.768629909E0
3.224884750E0,2.096579552E0,-1.669259667E0,-4.315944910E-1
3.244804750E0,9.453874826E-1,-1.545594186E-1,-1.478885055E0
3.264723750E0,-3.540423512E-1,-2.895924151E-1,-2.822099030E-1
3.284643750E0,-1.732554674E0,-3.293883204E-1,5.547676086E-1
3.304563750E0,-2.814682722E0,-4.287774488E-2,6.719276905E-1
3.324482750E0,-1.708968043E0,-2.957666218E-1,-3.416145220E-2
3.344402750E0,6.436588168E-1,-1.264855742E0,-1.321436763E0
3.364321750E0,2.065505385E-1,-2.133152008E0,-7.850900292E-1
3.384241750E0,-2.687455714E-1,7.930016518E-2,-2.909106314E-1
3.404161750E0,-6.455002427E-1,1.112468243E0,-5.651708841E-1
3.424080750E0,-6.147288680E-1,6.385107636E-1,-4.176432788E-1
3.444000750E0,-1.710423678E-1,5.691991448E-1,-6.245735288E-1
3.463919750E0,1.644679010E-1,5.977406502E-1,-4.818481207E-1
3.483839750E0,-2.732618526E-2,3.244695365E-1,-1.505743712E-1
3.503759750E0,-2.286684811E-1,4.607042372E-1,3.805635870E-2
3.523678750E0,-2.572411001E-1,4.840496778E-1,7.235696167E-2
3.543598750E0,-4.402816296E-1,7.432686687E-1,1.528772563E-1
3.563518750E0,-6.060263515E-1,9.261307716E-1,4.713789821E-1
3.583437750E0,-7.372457385E-1,2.298351526E0,9.229038358E-1
3.603357750E0,-4.097145498E-1,1.510910034E0,4.595229030E-1
3.623276750E0,1.680569351E-1,-9.041872025E-1,1.052225456E-1
3.643196750E0,2.827082872E-1,-9.017428756E-1,1.503878534E-1
3.663116750E0,1.946500689E-1,-3.980474472E-1,2.425565422E-1
3.683035750E0,-8.876535296E-2,1.668272018E-1,1.258100420E-1
3.702955750E0,-2.509670258E-1,1.664064080E-1,1.109915599E-1
3.722874750E0,-2.144932896E-1,-1.386154816E-2,2.047311664E-1
3.742794750E0,-1.835809946E-1,-5.913878605E-2,2.197110355E-1
3.762714750E0,-2.067170441E-1,-1.456594020E-1,2.138044089E-1
3.782634125E0,-1.982418597E-1,-3.656418622E-1,2.149719596E-1
3.802554125E0,-9.762698412E-2,-6.203622222E-1,2.044766545E-1
3.822474125E0,2.229276672E-2,-8.155629039E-1,1.786876768E-1
3.842393125E0,3.585866839E-2,-9.820393920E-1,2.781667411E-1
3.862313125E0,7.201716304E-2,-9.371873140E-1,4.896448851E-1
3.882232125E0,1.052367985E-1,-7.832742929E-1,5.988218784E-1
3.902152125E0,2.367348038E-2,-5.144199133E-1,6.679464579E-1
3.922072125E0,-2.649883926E-2,-3.670775294E-1,7.443709970E-1
3.941991125E0,6.416425854E-2,-3.293536007E-1,8.004612327E-1
3.961911125E0,2.130513489E-1,-3.828486204E-1,8.100000024E-1
3.981830125E0,3.194845021E-1,-3.076458573E-1,5.924561024E-1
4.001750125E0,4.213349521E-1,-2.749571502E-1,3.590806723E-1
4.021670125E0,4.815834463E-1,-3.654121757E-1,2.995632589E-1
4.041589125E0,5.318334699E-1,-3.418589234E-1,3.176859021E-1
4.061509125E0,5.197273493E-1,-3.254722059E-1,3.480638862E-1
4.081429125E0,7.080987692E-1,1.939970255E-1,2.798447609E-1
4.101348125E0,9.657686353E-1,7.849943824E-3,-2.836652696E-1
4.121268125E0,8.525128961E-1,-8.333784938E-1,-5.632898211E-1
4.141187125E0,4.471756518E-1,-1.003505826E0,-1.999322474E-1
4.161107125E0,5.092563853E-2,-4.158685729E-2,2.037783861E-1
4.181027125E0,2.137317359E-1,5.854324698E-1,1.105501413E0
4.200946125E0,2.135317326E-1,4.110801220E-1,1.471885443E0
4.220866125E0,-2.588301664E-3,6.066977978E-1,9.429014921E-1
4.240785125E0,4.380591512E-1,8.061464429E-1,9.621112943E-1
4.260705125E0,9.767661095E-1,5.729745626E-1,1.038331985E0
4.280625125E0,9.499662519E-1,3.710239530E-1,6.726589203E-1
4.300544125E0,6.158770323E-1,2.331801653E-1,7.886675596E-1
4.320464125E0,3.441411555E-1,3.131980300E-1,9.623853564E-1
4.340384125E0,5.018010139E-1,4.690166116E-1,9.895750880E-1
4.360303125E0,8.397803307E-1,7.604364157E-1,5.620723963E-1
4.380223125E0,4.168801606E-1,9.156934172E-2,5.798140764E-1
4.400142125E0,1.557766199E-1,6.062691212E-1,7.093700171E-1
4.420062125E0,3.136460185E-1,1.052698970E0,9.452491403E-1
4.439982125E0,6.007484198E-1,7.861226201E-1,1.025997162E0
4.459901125E0,8.730586171E-1,6.242676377E-1,1.052003503E0
4.479821125E0,7.627875805E-1,6.284078956E-1,9.448671937E-1
4.499740125E0,3.398967087E-1,6.955915689E-1,7.006220222E-1
4.519660125E0,-4.957921803E-2,6.875429153E-1,5.918288231E-1
4.539580125E0,-2.012709677E-1,3.803566992E-1,5.692220926E-1
4.559499125E0,3.283294663E-2,8.102461696E-2,8.099741936E-1
4.579419125E0,4.923387170E-1,1.042637508E-3,1.096747041E0
4.599338125E0,6.476215720E-1,2.991010249E-1,1.123545647E0
4.619258125E0,3.634476364E-1,6.880503893E-1,7.545759678E-1
4.639178125E0,2.834682725E-2,9.812179804E-1,4.823610187E-1
4.659097125E0,1.756457984E-2,1.299462199E0,4.881465137E-1
4.679017125E0,3.552739918E-1,1.091835260E0,3.100352287E-1
4.698937125E0,9.587965012E-1,-2.110063471E-2,-6.601789594E-1
4.718856125E0,2.614850104E-1,-1.268291473E0,-1.256579876E0
4.738776125E0,-1.198670864E0,-1.160162210E0,-1.376309037E0
4.758695125E0,-1.658347964E0,-1.174670532E-1,-1.151519775E0
4.778615125E0,-1.062690020E0,1.179678440E0,-8.288359046E-1
4.798534250E0,-8.346912861E-1,2.526272774E0,-7.654366493E-1
4.818453250E0,-6.559084058E-1,3.022793531E0,-1.184410572E0
4.838373250E0,-3.964980543E-1,2.578765631E0,-1.204955339E0
4.858292250E0,-5.636948943E-1,1.970945835E0,-1.171489358E0
4.878212250E0,-9.650620222E-1,1.132815599E0,-1.179811954E0
4.898132250E0,-1.176958561E0,5.457496643E-1,-1.298263788E0
4.918051250E0,-1.137020469E0,1.599180996E-1,-1.170683861E0
4.937971250E0,-1.063670158E0,-2.947955132E-1,-1.177529573E0
4.957890250E0,-9.820965528E-1,-7.794644833E-1,-1.392142892E0
4.977810250E0,-7.845935225E-1,-1.593913913E0,-1.581606150E0
4.997730250E0,-6.221693158E-1,-2.253809690E0,-1.625393391E0
5.017649250E0,-5.917953849E-1,-2.499711514E0,-1.403175592E0
5.037569250E0,-6.447575092E-1,-1.777475357E0,-1.247037172E0
5.057488250E0,-7.347301245E-1,-7.752098143E-2,-8.985885978E-1
5.077408250E0,-4.417473078E-1,2.346475124E0,-4.944671988E-1
5.097328250E0,1.201650426E-1,3.989472389E0,-2.175341398E-1
5.117247250E0,3.696755469E-1,3.686658382E0,-6.067763269E-2
5.137167250E0,3.104343116E-1,1.817508578E0,-1.262350678E-1
5.157086250E0,-1.352256723E-2,-1.103323936E0,-1.518056840E-1
5.177006250E0,-4.053362906E-1,-1.920834780E0,2.177609205E-1
5.196926250E0,-1.304544657E-1,-1.236099362E0,-2.805740535E-1
5.216845250E0,6.544787437E-2,-1.635581613E0,-4.756902456E-1
5.236765250E0,-1.179640666E-1,-1.850661516E0,1.687158346E-1
5.256684250E0,-2.028317899E-1,-2.309324741E-1,5.881196260E-1
5.276604250E0,1.662435532E-1,3.669387698E-1,1.159637213E0
5.296524250E0,9.329768419E-1,4.424198270E-1,1.796772122E0
5.316443250E0,1.203807592E0,1.215889230E-1,3.075873613E0
5.336363250E0,1.036052585E0,3.079255223E-1,3.887683392E0
5.356283250E0,1.052200913E0,9.518987536E-1,3.609166145E0
5.376202250E0,1.136537552E0,5.162881613E-1,2.827787399E0
5.396122250E0,1.373937368E0,-8.366967440E-1,2.296692133E0
5.416041250E0,1.416520000E0,-2.279152870E0,1.718341589E0
5.435961250E0,1.303272128E0,-3.005319595E0,1.611169219E0
5.455880250E0,1.173844576E0,-2.697726727E0,1.615203738E0
5.475800250E0,1.057090044E0,-1.840984464E0,1.238627791E0
5.495720250E0,7.665571570E-1,-1.622614264E0,5.025833249E-1
5.515639250E0,4.743855298E-1,-1.650308132E0,-1.442464888E-1
5.535559250E0,2.134250849E-1,-1.950270891E0,-6.859708577E-2
5.555479250E0,-3.861898780E-1,-2.807388067E0,1.942915320E-1
5.575398250E0,-1.254526019E0,-2.963860273E0,-1.961010098E-1
5.595318250E0,-1.689493418E0,-3.127562284E0,-9.201441407E-1
5.615237250E0,-1.394757509E0,-2.938434839E0,-1.657415867E0
5.635157250E0,-1.032046795E0,-7.284010053E-1,-2.287946701E0
5.655077250E0,-1.913848281E0,3.767988205E0,-3.122959852E0
5.674996250E0,-1.505913138E0,5.994994164E0,-3.605474472E0
5.694916250E0,-2.198702574E0,6.086781502E0,-2.564754009E0
5.714835250E0,-2.887129307E0,4.086475849E0,-1.862806439E0
5.734755250E0,-1.532676578E0,5.047924995E0,-1.600733399E0
5.754675250E0,-2.155058235E-1,4.921144009E0,-1.360359073E0
5.774594250E0,-6.487976015E-2,3.001835346E0,-2.045076132E0
5.794514625E0,-1.063414931E0,-5.705928206E-1,-1.477642417E0
5.814433625E0,-1.025547862E0,-1.265285730E0,-1.410244584E0
5.834353625E0,-8.649984598E-1,-1.661611557E0,-1.376311660E0
5.854273625E0,-1.089593410E0,-1.589285851E0,-1.072825551E0
5.874192625E0,-1.182338715E0,-1.463706136E0,-5.147781968E-1
5.894112625E0,-6.529534459E-1,-1.472552061E0,-1.159631908E-1
5.914031625E0,1.267628193E0,-2.645671606E0,-1.111831516E-1
5.933951625E0,3.508588791E0,-1.543067932E0,3.579271734E-1
5.953871625E0,3.898849487E0,2.467015743E0,2.145996571E0
5.973790625E0,2.010209799E0,3.591424942E0,2.520340443E0
5.993710625E0,8.594076633E-1,9.214220643E-1,2.393270135E-1
6.013629625E0,-5.437530518E0,6.363699436E-1,-2.424057722E0
6.033549625E0,-1.108409524E0,3.032186270E0,-1.842197537E0
6.053469625E0,-1.967226624E0,-6.829288006E-1,-1.317300349E-1
6.073388625E0,-3.382721171E-2,-9.305436611E-1,2.909089804E0
6.093308625E0,1.948954225E0,-2.710253477E0,2.929650307E0
6.113227625E0,2.623255730E0,4.071555734E-1,3.514935970E0
6.133147625E0,2.365136385E0,-9.319965728E-3,4.238650799E0
6.153067625E0,2.151015520E0,-2.379838705E0,3.586620808E0
6.172986625E0,2.554677963E0,-3.417004585E0,1.792425632E0
6.192906625E0,1.657395124E0,-3.129523277E0,1.792591810E0
6.212825625E0,5.249094367E-1,-1.421367049E0,2.025210857E0
6.232745625E0,5.848824978E-1,-6.376940608E-1,1.553605318E0
6.252665625E0,5.165324807E-1,-1.086959243E0,1.286165714E0
6.272584625E0,-2.972755134E-1,-1.330410361E0,1.268563628E0
6.292504625E0,-7.069416046E-1,-1.418229699E0,1.671511680E-2
6.312423625E0,-9.561123848E-1,-1.310014844E0,-8.516526818E-1
6.332343625E0,-9.397650361E-1,-6.728702784E-1,-2.036125183E0
6.352263625E0,-8.793449998E-1,2.871141434E-1,-2.735833883E0
6.372182625E0,-7.626383901E-1,2.576707602E-1,-2.568266153E0
6.392102625E0,-1.100729942E0,7.870716453E-1,-2.650716066E0
6.412021625E0,-4.539948463E0,2.003843546E0,-4.519121647E0
6.431941625E0,-2.854437351E0,-8.470907211E-1,-4.903231621E0
6.451861625E0,-3.107715845E0,4.088704586E0,-1.776967168E0
6.471780625E0,-3.209263563E0,4.505354881E0,-2.030727625E0
6.491700625E0,-4.046484530E-1,4.648768902E0,-8.213954568E-1
6.511619625E0,1.503907084E0,4.741264820E0,-1.827133000E-1
6.531539625E0,9.790339470E-1,1.466964960E0,-5.104801655E-1
6.551459625E0,-7.153768539E-1,-1.385123610E0,-2.085258514E-1
6.571378625E0,-1.388049960E0,-1.779155493E0,-4.283359051E-1
6.591298625E0,-1.240443349E0,-1.160913706E0,-7.346994877E-1
6.611217625E0,-1.236219764E0,-1.249153256E0,-4.262829125E-1
6.631137625E0,-5.669268370E-1,-1.770857811E0,5.875855684E-2
6.651057625E0,1.574997544E0,-2.793372631E0,4.272770286E-1
6.670976625E0,3.149802208E0,-2.628600121E0,1.556793094E0
6.690896625E0,2.896473646E0,2.287328690E-1,2.803012133E0
6.710815625E0,2.148465872E0,3.037362099E0,1.152660608E0
6.730735625E0,1.370040536E0,1.161397815E0,-7.292580605E-1
6.750655625E0,-3.331017017E0,5.873208046E-1,-2.755956888E0
6.770574625E0,-1.693593979E0,1.699942946E0,-2.207352161E0
6.790494875E0,-1.693945885E0,7.791754007E-1,1.051110744E0
6.810413875E0,-9.338516593E-1,-8.713729382E-1,2.790394783E0
6.830333875E0,1.181023598E0,-2.909677029E0,3.357959270E0
6.850253875E0,3.320983887E0,-1.817531437E-1,3.919421434E0
6.870172875E0,3.512718916E0,7.273544669E-1,4.052715778E0
6.890092875E0,2.611027479E0,-1.991739869E0,3.239685059E0
6.910011875E0,2.614132404E0,-3.236646891E0,2.396947622E0
6.929931875E0,1.863077998E0,-2.958318472E0,1.783913255E0
6.949851875E0,7.507495284E-1,-1.250622749E0,1.674246430E0
6.969770875E0,3.790460527E-1,-5.238987803E-1,1.747589111E0
6.989690875E0,3.555240631E-1,-7.975535989E-1,2.067734003E0
7.009609875E0,-5.089264363E-2,-1.379680157E0,2.143013716E0
7.029529875E0,-5.472609401E-1,-1.615576029E0,4.359230101E-1
7.049449875E0,-7.454207540E-1,-1.680823207E0,-1.005777121E0
7.069368875E0,-6.214111447E-1,-3.957661092E-1,-2.703781128E0
7.089288875E0,-8.115144968E-1,9.022589326E-1,-3.330176592E0
7.109207875E0,-1.044027686E0,9.605655074E-1,-2.805643559E0
7.129127875E0,-2.925276279E0,1.847691298E0,-2.971575499E0
7.149047875E0,-5.823187828E0,6.976156235E-1,-5.517257690E0
7.168966875E0,-2.788745403E0,3.996727765E-1,-3.713889122E0
7.188886875E0,-2.869518042E0,5.709736347E0,-2.754172564E0
7.208805875E0,-2.673101664E0,4.815342903E0,-2.772451639E0
7.228725875E0,1.825264469E-2,5.040499210E0,-1.059894204E0
7.248645875E0,1.372162700E0,3.878471375E0,-3.267650008E-1
7.268564875E0,3.612937927E-1,-4.829858541E-1,2.896525264E-1
7.288484875E0,-8.912863731E-1,-1.786881566E0,-2.190174311E-1
7.308403875E0,-1.568726659E0,-1.075411081E0,-1.631483316E0
7.328323875E0,-1.306795597E0,-5.019257069E-1,-1.651987433E0
7.348243875E0,-2.655861378E-1,-1.954216480E0,-5.009580255E-1
7.368162875E0,1.748641610E0,-3.785975933E0,6.912769079E-1
7.388082875E0,3.686387300E0,-3.011457443E0,2.196362972E0
7.408001875E0,2.941058874E0,1.249011159E-1,4.015611649E0
7.427921875E0,1.175444722E0,2.563071966E0,1.716444492E0
7.447841875E0,8.798841238E-1,1.892310619E0,-1.040060163E0
7.467760875E0,-1.536309481E0,1.393119454E0,-3.011287212E0
7.487680875E0,-1.698444366E0,2.773926497E0,-3.720296383E0
7.507599875E0,-2.422049522E0,1.480244875E0,-6.408926845E-1
7.527519875E0,-1.780676723E0,-1.322867155E0,3.130137205E0
7.547439875E0,9.094194174E-1,-3.666195631E0,3.773925543E0
7.567358875E0,3.497338772E0,-1.743806243E0,3.689775944E0
7.587278875E0,4.272552490E0,1.050527930E0,4.140582561E0
7.607197875E0,3.075335264E0,-7.936526537E-1,3.542681694E0
7.627117875E0,2.539551735E0,-3.149858236E0,2.920904398E0
7.647037875E0,1.824624538E0,-3.324434519E0,1.701867342E0
7.666956875E0,5.401784778E-1,-1.538349032E0,1.246991038E0
7.686876875E0,4.057623744E-1,-7.364366949E-2,1.751305103E0
7.706795875E0,8.992702961E-1,-9.520871937E-2,2.458561659E0
7.726715875E0,3.763414323E-1,-7.308819294E-1,2.569261312E0
7.746634875E0,-6.270626187E-1,-9.850713611E-1,6.975652575E-1
7.766554875E0,-8.445696235E-1,-1.792655587E0,-1.132519484E0
7.786474500E0,-7.809264660E-1,-9.946331978E-1,-2.416583300E0
7.806393500E0,-8.468565941E-1,5.704355836E-1,-2.788532734E0
7.826313500E0,-1.398512244E0,1.461056709E0,-2.565647840E0
