"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.976281742E1,-3.053850462E0,4.434224296E0,4.591416163E0
4.978273642E1,-1.603011832E0,-1.029072533E0,3.711489730E0
4.980265642E1,-2.215378741E0,-3.035555694E0,3.129749075E0
4.982257542E1,-5.763278872E0,1.992304248E-1,6.359667094E-1
4.984249442E1,-6.238389702E0,1.449917108E0,-1.321184078E0
4.986241342E1,-3.625457307E0,1.325239853E0,-5.933517632E-1
4.988233325E1,5.439973528E-1,9.529476321E-1,2.301365994E0
4.990225225E1,2.757429957E0,1.060969679E0,1.689296855E0
4.992217125E1,3.651804568E0,1.738318157E0,3.966493821E-1
4.994209025E1,2.989618213E0,2.293190271E0,-8.809555435E-1
4.996200925E1,1.831177935E0,2.832676021E0,-1.095170628E0
4.998192925E1,1.206236296E0,2.145524102E0,3.646978569E-1
5.000184825E1,2.239519409E-1,-3.341017163E-1,1.746200788E0
5.002176725E1,6.962930180E-2,-2.128873571E0,1.434456486E0
5.004168625E1,2.156520522E0,-5.368474871E-1,-1.009528799E0
5.006160625E1,3.556498754E0,1.737553341E0,-1.792993716E0
5.008152525E1,3.734270774E0,1.000453920E0,-2.066621189E0
5.010144425E1,3.928972238E0,-1.381303541E0,-2.634788117E0
5.012136325E1,4.022569204E0,-1.924080690E0,-7.986793721E-1
5.014128225E1,4.003960440E0,-7.313948768E-1,6.828436911E-1
5.016120225E1,6.170709350E0,6.366214514E-1,2.436791309E-1
5.018112125E1,7.727191379E0,-1.136330348E-1,-1.208838161E0
5.020104025E1,9.548877382E0,-3.278060777E0,-2.220390097E0
5.022095925E1,4.684428408E0,-2.073036169E0,-6.097920871E-1
5.024087925E1,-1.312496869E0,-1.007510925E0,5.292618211E-1
5.026079825E1,-3.858050775E0,-4.200516933E-1,5.774710178E-2
5.028071725E1,-4.983593010E0,-3.685364955E0,1.557823234E0
5.030063625E1,-8.111681476E0,-8.574477485E0,3.837066872E0
5.032055525E1,-9.708301717E0,-9.542274706E0,3.646777425E0
5.034047525E1,-7.548565958E0,-2.902929148E0,5.531606340E-1
5.036039425E1,-2.166112148E0,1.860842468E0,-1.400681945E0
5.038031325E1,1.300052679E0,1.423447348E0,-2.159893634E0
5.040023225E1,2.172688512E0,1.411459386E-2,-1.575313426E0
5.042015225E1,4.545658777E0,1.846360669E0,-5.864849393E-1
5.044007125E1,3.191473161E0,4.483282435E0,4.526654157E-1
5.045999025E1,1.279971586E0,4.980305706E0,8.183869739E-1
5.047990925E1,-2.124904481E-1,4.410840111E0,1.136816837E0
5.049982825E1,-1.868116989E0,3.864723617E0,1.684715269E0
5.051974825E1,-2.888755497E0,3.244794797E0,1.691582531E0
5.053966725E1,-3.674336814E0,1.910395866E0,1.661303017E0
5.055958625E1,-3.955802480E0,9.854371011E-1,1.960537787E0
5.057950525E1,-3.160956250E0,1.256606405E0,1.982787319E0
5.059942425E1,-1.762526214E0,2.965714796E0,1.477927610E0
5.061934425E1,2.440048939E-1,4.225753516E0,5.171955800E-1
5.063926325E1,-1.553517491E-1,2.611981637E0,-3.286330786E0
5.065918225E1,4.172481581E0,-7.158571292E0,-4.514687830E0
5.067910125E1,9.172487433E0,-1.167627102E1,-2.229428577E0
5.069902125E1,2.115259937E0,-3.854704413E0,-4.261685826E0
5.071894025E1,1.216168231E0,2.944972968E0,-6.695040287E0
5.073885925E1,6.214047158E0,-4.995746448E0,-2.515806634E0
5.075877825E1,6.803675707E0,-1.260476209E1,1.066617651E0
5.077869725E1,-5.732355287E0,-7.335728477E0,7.556209438E0
5.079861725E1,-9.517308850E0,2.187618792E0,6.277162589E0
5.081853625E1,-7.529908077E0,6.966020141E0,5.071364980E0
5.083845525E1,-5.101172916E0,5.692183746E0,2.770541754E0
5.085837425E1,-3.884212387E0,-1.980744302E-1,9.513316078E-1
5.087829425E1,-2.520470374E0,-4.192144305E0,2.311902238E0
5.089821250E1,-3.437875121E0,-1.442447875E0,2.200848702E0
5.091813150E1,-3.897275652E0,8.270325208E-1,-5.589903080E-1
5.093805050E1,-3.052794162E0,1.376943272E-1,-9.443650889E-1
5.095796950E1,-6.083446819E-2,7.305452764E-1,2.701067769E0
5.097788950E1,2.400597190E0,2.339672711E0,1.798493461E0
5.099780850E1,2.911143901E0,3.394577073E0,-1.943497539E-2
5.101772750E1,2.833337342E0,3.075151868E0,-1.114198710E0
5.103764650E1,2.652490855E0,2.514827811E0,-1.035828333E0
5.105756650E1,2.450020488E0,1.400314009E0,5.941192102E-1
5.107748550E1,8.783088744E-1,-1.092514238E0,1.188273504E0
5.109740450E1,5.690937851E-1,-2.694526196E0,1.231411922E0
5.111732350E1,2.372203988E0,-1.066491205E-1,-9.636538839E-1
5.113724250E1,3.208602287E0,1.786698019E0,-2.161667680E0
5.115716250E1,2.913050678E0,6.641472191E-1,-2.588831341E0
5.117708150E1,3.811341462E0,-1.296889043E0,-2.114157883E0
5.119700050E1,4.064220091E0,-2.025124669E0,-3.997811874E-1
5.121691950E1,3.998237770E0,-8.369850665E-1,3.079646623E-1
5.123683950E1,6.247038319E0,-4.815766811E-3,-1.001470166E0
5.125675850E1,7.411025997E0,-4.905615127E-1,-2.108143437E0
5.127667750E1,9.025927557E0,-2.401025206E0,-2.431832432E0
5.129659650E1,5.251421215E0,-1.631619920E0,-1.154302350E0
5.131651550E1,-3.243068992E-1,-1.663784283E-1,2.616710135E-1
5.133643550E1,-4.132681338E0,-2.807938206E-1,4.950825799E-1
5.135635450E1,-4.606518644E0,-1.726156533E0,1.285772316E0
5.137627350E1,-7.205971161E0,-6.230932748E0,3.707841067E0
5.139619250E1,-9.597848983E0,-9.380411498E0,5.052803578E0
5.141611250E1,-9.467469522E0,-6.556796322E0,1.884599705E0
5.143603150E1,-5.460289605E0,9.584522009E-2,-5.883294435E-1
5.145595050E1,-7.515958375E-1,2.338610857E0,-1.611366334E0
5.147586950E1,9.358892575E-1,1.177246240E0,-1.666126532E0
5.149578950E1,2.478613080E0,7.398557979E-1,-1.113444492E0
5.151570850E1,4.984177147E0,2.922404469E0,-3.908828580E-1
5.153562750E1,2.658260010E0,4.288694699E0,4.792157216E-1
5.155554650E1,9.586612388E-1,4.382854167E0,1.081621460E0
5.157546550E1,-1.042215612E0,4.052342057E0,1.221015573E0
5.159538550E1,-2.533146260E0,3.387109010E0,1.553899899E0
5.161530450E1,-3.578480777E0,2.501792028E0,1.791687448E0
5.163522350E1,-4.196835234E0,1.490512573E0,2.254488135E0
5.165514250E1,-3.256198622E0,1.391883493E0,2.497373872E0
5.167506150E1,-1.583827702E0,2.089251083E0,1.600617982E0
5.169498150E1,4.109279904E-1,3.378721763E0,3.546614036E-1
5.171490050E1,4.873493448E-1,3.037233260E0,-2.885260617E0
5.173481950E1,2.726228922E0,-3.492772290E0,-4.108758917E0
5.175473850E1,7.387652922E0,-1.039913738E1,-3.172569405E0
5.177465850E1,1.797885204E0,-5.638927306E0,-4.356014278E0
5.179457750E1,4.410793041E-1,1.447502208E0,-5.311229460E0
5.181449650E1,2.555676459E0,-1.037281439E0,-2.335414184E0
5.183441550E1,7.170566854E0,-8.584745196E0,-3.629433998E-1
5.185433450E1,-1.349698171E-1,-8.235676362E0,3.429943080E0
5.187425450E1,-5.215333369E0,-1.965899976E0,3.198846792E0
5.189417387E1,-6.577315371E0,2.966839800E0,4.088235190E0
5.191409288E1,-6.095918784E0,4.791604362E0,5.224744463E0
5.193401188E1,-3.310276011E0,3.218247269E0,3.861257680E0
5.195393188E1,-2.176589482E-1,-7.102788270E-1,2.543446423E0
5.197385088E1,-2.142053487E0,-2.607817250E0,2.177450484E0
5.199376988E1,-4.606484731E0,-4.443889743E-1,4.495479727E-1
5.201368888E1,-4.738419843E0,6.102721435E-1,-1.075652476E0
5.203360787E1,-2.906754689E0,1.235095668E0,4.099833727E-2
5.205352788E1,9.741873506E-1,1.612733998E0,2.005290767E0
5.207344687E1,2.434370854E0,1.859014043E0,1.165388744E0
5.209336588E1,3.071525425E0,2.003470091E0,9.931846619E-2
5.211328488E1,2.882365660E0,2.069476969E0,-8.651247919E-1
5.213320488E1,2.885895039E0,2.234379560E0,-6.104399586E-1
5.215312388E1,2.631676229E0,1.360485114E0,1.533185991E-1
5.217304288E1,1.567369252E0,-4.327711415E-1,1.079731713E0
5.219296188E1,1.998855907E0,-1.567175417E0,4.091413005E-1
5.221288087E1,3.287535605E0,9.133877099E-1,-1.000479721E0
5.223280088E1,3.716911561E0,2.016987684E0,-1.253004520E0
5.225271987E1,2.510972741E0,-5.054596335E-1,-1.365114355E0
5.227263888E1,2.061800160E0,-2.449230822E0,-1.109030941E0
5.229255788E1,2.128691137E0,-2.123934427E0,-1.640260204E-1
5.231247788E1,2.525986345E0,-5.541798037E-1,8.071671903E-1
5.233239688E1,4.842097408E0,-3.277434540E-1,-3.648171401E-1
5.235231588E1,7.168460687E0,-1.070766104E0,-1.288597691E0
5.237223488E1,9.009103364E0,-3.138122288E0,-1.811556287E0
5.239215387E1,5.176294434E0,-9.751091641E-1,-7.443925794E-1
5.241207388E1,3.420330989E-1,3.369165659E-1,8.929049134E-2
5.243199287E1,-2.386664591E0,1.207832440E0,2.485371438E-1
5.245191188E1,-2.859198992E0,-6.780220771E-1,6.563579969E-1
5.247183088E1,-6.570962371E0,-6.097535539E0,3.058622375E0
5.249175088E1,-9.436973369E0,-1.073913192E1,3.895223279E0
5.251166988E1,-8.896943243E0,-7.348744379E0,9.619083439E-1
5.253158888E1,-4.537309246E0,2.057582563E-1,-8.207210362E-1
5.255150788E1,-6.930456206E-2,2.476677652E0,-1.860191234E0
5.257142788E1,1.657510075E0,1.525257897E0,-1.539197513E0
5.259134688E1,3.279800908E0,1.462049496E0,-8.843084832E-1
5.261126588E1,4.459229621E0,3.138497095E0,-1.428369534E-1
5.263118488E1,2.888775963E0,4.125871378E0,6.851885708E-1
5.265110388E1,5.569350117E-1,3.755406412E0,1.025590077E0
5.267102388E1,-2.012875629E0,3.689976069E0,1.152963338E0
5.269094288E1,-3.036839450E0,2.988482099E0,1.538443953E0
5.271086188E1,-3.948559826E0,2.181694393E0,1.368215718E0
5.273078088E1,-4.617500592E0,1.590612227E0,1.385015354E0
5.275070088E1,-3.800628486E0,1.523695521E0,1.810546765E0
5.277061988E1,-2.707806685E0,2.491211491E0,2.161220368E0
5.279053888E1,-1.110220191E0,3.733267685E0,1.810696892E0
5.281045788E1,6.628929913E-2,3.176040897E0,-1.197008952E0
5.283037688E1,-3.287368959E-1,-2.949443164E0,-6.167977531E0
5.285029687E1,9.167887428E0,-1.178042747E1,-2.868403094E0
5.287021588E1,4.325535959E0,-6.888383735E0,-3.289107921E0
5.289013500E1,2.898592561E0,1.654122929E0,-4.052603427E0
5.291005400E1,3.425582519E0,4.403949752E0,-3.725082167E0
5.292997400E1,6.168744686E0,-3.170208299E0,-2.594505479E0
5.294989300E1,6.892510700E0,-1.352096816E1,2.282013610E0
5.296981200E1,-7.777901942E0,-9.995036309E0,6.638477247E0
5.298973100E1,-1.051129400E1,2.575676275E0,4.427121975E0
5.300965000E1,-7.780978746E0,6.690803395E0,3.567279558E0
5.302957000E1,-5.761692522E0,5.700777984E0,2.647553759E0
5.304948900E1,-4.392677490E0,9.567155778E-2,8.489376524E-1
5.306940800E1,-3.708297735E0,-2.985833895E0,1.840170514E0
5.308932700E1,-4.905829135E0,-1.209222323E0,2.954219170E0
5.310924700E1,-4.444867398E0,-1.239071774E-1,-5.646561138E-1
5.312916600E1,-2.658250363E0,-7.019997543E-1,4.397572486E-1
5.314908500E1,2.415857107E0,9.137993538E-1,3.562295684E0
5.316900400E1,4.226353148E0,2.301832455E0,1.776392301E0
5.318892300E1,4.367054991E0,3.101114091E0,-6.347316313E-1
5.320884300E1,4.021027878E0,3.066350055E0,-2.399680932E0
5.322876200E1,3.424050841E0,2.583012192E0,-2.087032650E0
5.324868100E1,2.619121965E0,9.861691725E-1,-3.970376372E-2
5.326860000E1,8.982160856E-1,-1.495017267E0,1.449150538E0
5.328852000E1,1.087105563E0,-1.229130338E0,1.679026805E0
5.330843900E1,2.028480678E0,4.922852719E-1,-1.299571745E0
5.332835800E1,1.258225791E0,6.632911867E-1,-2.253238585E0
5.334827700E1,4.693653560E-1,1.427884215E-1,-1.461695155E0
5.336819600E1,1.743942301E0,-5.433478367E-1,-1.349245012E0
5.338811600E1,3.575144940E0,-1.112575450E0,-9.958638561E-1
5.340803500E1,5.793968568E0,-6.630321550E-1,-1.327695683E0
5.342795400E1,6.189435058E0,6.532333910E-2,-2.651595354E0
5.344787300E1,5.475222809E0,1.183751267E-1,-2.266335179E0
5.346779300E1,6.857326249E0,-3.238931209E0,-3.030692564E0
5.348771200E1,5.843381048E0,-5.020264408E0,-1.071596993E0
5.350763100E1,7.036203101E-1,-1.769767991E0,1.366973770E0
5.352755000E1,-2.918377784E0,1.664735041E0,8.621485591E-2
5.354746900E1,-3.450443711E0,8.384316677E-1,-3.239123583E-2
5.356738900E1,-6.844898577E0,-4.456787531E0,1.763225541E0
5.358730800E1,-9.032086430E0,-9.043751625E0,5.692499496E0
5.360722700E1,-8.013735936E0,-7.609017981E0,2.725945040E0
5.362714600E1,-2.880781649E0,-7.252728420E-1,-1.181032166E0
5.364706600E1,7.054333855E-1,2.147007540E0,-2.095183668E0
5.366698500E1,7.721737973E-1,1.287483212E0,-2.441121465E0
5.368690400E1,2.860273125E0,1.271505695E0,-1.682362057E0
5.370682300E1,4.404832681E0,3.134922692E0,-9.350867271E-2
5.372674200E1,2.173836028E0,4.640105928E0,1.347758650E0
5.374666200E1,9.156950212E-1,4.441899351E0,1.901896938E0
5.376658100E1,-1.972328990E0,4.022684979E0,1.796672784E0
5.378650000E1,-3.677688438E0,3.111532075E0,1.404854664E0
5.380641900E1,-4.243073261E0,2.244649610E0,1.616420082E0
5.382633900E1,-4.003131597E0,1.824446474E0,2.257867533E0
5.384625800E1,-3.644951632E0,1.722970970E0,2.235716234E0
5.386617700E1,-2.248519590E0,2.337700446E0,1.635681396E0
5.388609550E1,-3.702193826E-1,3.570355486E0,8.579607832E-1
5.390601450E1,6.511678621E-2,3.234647539E0,-1.755273035E0
5.392593450E1,1.543423296E0,-2.711217658E0,-5.811036590E0
5.394585350E1,1.105109257E1,-1.205698674E1,-2.078734427E0
5.396577250E1,3.681990819E0,-7.103529112E0,-3.804052323E0
5.398569150E1,2.444439029E0,9.726357919E-1,-6.855034726E0
5.400561150E1,4.557480678E0,-3.901128382E0,-4.023134922E0
5.402553050E1,8.171275713E0,-1.226953186E1,1.140982393E0
5.404544950E1,-2.576832270E0,-9.503494803E0,5.636078542E0
5.406536850E1,-8.274356278E0,1.311066787E0,3.629544511E0
5.408528750E1,-8.936559298E0,6.333553721E0,4.445571987E0
5.410520750E1,-7.411617735E0,6.361809222E0,5.364585303E0
5.412512650E1,-4.417445126E0,5.060003255E0,3.933139841E0
5.414504550E1,-2.274249677E0,2.073974063E0,2.625601849E0
5.416496450E1,-2.179584133E0,-5.972401616E0,2.443429507E0
5.418488450E1,-2.132918967E0,-6.443196031E0,3.115830655E-1
5.420480350E1,-2.845333197E0,-2.594801348E-1,-1.303955988E0
5.422472250E1,-6.977747755E-1,3.329036803E0,-3.186450402E-1
5.424464150E1,2.848721658E0,2.988760427E0,5.652737260E-1
5.426456050E1,3.864200292E0,1.702707444E0,2.842775917E-1
5.428448050E1,3.723903953E0,1.807030542E0,2.015815902E-1
5.430439950E1,2.730905525E0,3.272550945E0,-2.521928962E-1
5.432431850E1,2.088392127E0,3.791533434E0,4.293212843E-1
5.434423750E1,1.300141410E0,2.249513909E0,8.777255416E-1
5.436415750E1,7.867949793E-1,-1.169696315E0,6.719854116E-1
5.438407650E1,1.360780837E0,-2.923892586E0,9.457410850E-2
5.440399550E1,3.055493529E0,-1.479620379E-1,-9.789759278E-1
5.442391450E1,3.211088815E0,2.127970760E0,-9.308826522E-1
5.444383350E1,1.629397101E0,4.242423928E-1,-1.716717957E0
5.446375350E1,2.237025425E0,-1.370569223E0,-1.744590465E0
5.448367250E1,3.121278214E0,-1.717614920E0,-1.776710463E-1
5.450359150E1,4.421710085E0,-5.223615950E-1,8.783979714E-1
5.452351050E1,6.080642349E0,3.434748030E-1,-2.743162751E-2
5.454343050E1,7.726510763E0,-9.404509628E-1,-2.217231431E0
5.456334950E1,6.598341959E0,-3.671717554E0,-2.751150048E0
5.458326850E1,2.404178756E0,-2.997076921E0,-6.830657391E-1
5.460318750E1,-7.812721380E-1,-1.459870239E0,1.012951759E0
5.462310650E1,-2.307425610E0,1.008289189E0,5.006866244E-1
5.464302650E1,-3.918070982E0,-5.713255942E-2,5.181615400E-1
5.466294550E1,-6.571736543E0,-4.891218113E0,1.585109997E0
5.468286450E1,-9.370491112E0,-8.949643613E0,3.993174666E0
5.470278350E1,-9.196797817E0,-6.686761215E0,9.964637804E-1
5.472270350E1,-3.546967208E0,3.595376891E-1,-1.211479933E0
5.474262250E1,9.308417948E-1,2.362641159E0,-1.502979860E0
5.476254150E1,2.391121046E0,1.232967866E0,-1.452460209E0
5.478246050E1,4.271748884E0,8.949906152E-1,-1.163022888E0
5.480237950E1,4.404910742E0,3.281408892E0,-2.511075068E-1
5.482229950E1,1.987524441E0,4.419691041E0,6.063550937E-1
5.484221850E1,1.510125303E-1,4.028893552E0,1.145547607E0
5.486213750E1,-1.632898706E0,3.526454591E0,1.838311099E0
5.488205650E1,-2.750968784E0,3.013257337E0,1.548507889E0
5.490197688E1,-3.626925543E0,2.403467588E0,1.345629386E0
5.492189588E1,-3.942073510E0,1.581715688E0,1.742147206E0
5.494181488E1,-3.038771077E0,1.677723461E0,2.106213856E0
5.496173388E1,-1.835469352E0,2.680497556E0,2.093538846E0
5.498165287E1,-2.281837901E-1,3.967095500E0,1.437460785E0
5.500157288E1,3.886778730E-1,3.062987906E0,-1.908178017E0
5.502149187E1,3.085266382E0,-4.165786811E0,-4.765607057E0
5.504141088E1,9.654941196E0,-1.265927802E1,-3.175951434E0
5.506132988E1,3.205266450E0,-5.753066710E0,-3.737695781E0
5.508124988E1,2.386277359E0,1.694402059E0,-6.138078378E0
5.510116888E1,4.718600705E0,-6.349433005E-1,-1.944498874E0
5.512108788E1,7.522838793E0,-1.015444076E1,-1.520440084E0
5.514100688E1,-1.671262434E0,-1.075906391E1,6.894008757E0
5.516092587E1,-9.024023704E0,-1.176277941E0,6.021321176E0
5.518084588E1,-1.027440926E1,5.007546714E0,5.042342910E0
5.520076488E1,-8.230074729E0,5.477338917E0,3.725756644E0
5.522068388E1,-5.698725611E0,2.261836916E0,1.872069999E0
5.524060288E1,-2.607643003E0,-1.199565647E0,2.621534818E0
5.526052288E1,-3.484372764E0,-2.828972395E0,2.943214710E0
5.528044188E1,-3.052873977E0,-3.883907747E-1,2.738976145E-1
5.530036088E1,-1.892123902E0,3.948700744E-1,-1.062848535E0
5.532027988E1,2.723351288E-1,1.163421083E0,1.144826499E0
5.534019888E1,2.674080822E0,1.699908966E0,1.321881066E0
5.536011888E1,2.891803651E0,1.881886597E0,5.767459631E-2
5.538003788E1,3.332308612E0,2.258505757E0,-4.759844041E-1
5.539995688E1,3.268119925E0,2.465242252E0,-1.086651235E0
5.541987588E1,3.377815153E0,2.066307778E0,3.664298022E-1
5.543979587E1,2.051471638E0,1.123381104E0,1.526185266E0
5.545971488E1,1.050464352E0,-9.803763360E-1,1.240410787E0
5.547963388E1,1.947608716E0,-1.092606039E0,-5.795923877E-1
5.549955288E1,3.004524520E0,1.139827568E0,-1.804181778E0
5.551947188E1,3.010204213E0,2.187690128E0,-1.805776899E0
5.553939188E1,2.112334867E0,-3.471474391E-1,-2.870892838E0
5.555931088E1,2.480748484E0,-2.374680576E0,-2.152583445E0
5.557922988E1,2.025772687E0,-1.922465689E0,-6.936438639E-2
5.559914888E1,3.608116804E0,-7.853219926E-2,7.748262405E-1
5.561906887E1,5.920978278E0,-6.703832746E-3,8.479986627E-2
5.563898788E1,8.978327129E0,-2.035219302E0,-1.958627794E0
5.565890688E1,7.266986856E0,-2.868673235E0,-1.816427017E0
5.567882588E1,2.211679792E0,-1.527320795E0,-8.872588420E-1
5.569874488E1,-3.002254923E0,-1.795999185E0,2.805225098E-1
5.571866488E1,-4.221152342E0,-1.144325246E0,1.447641957E-1
5.573858388E1,-6.186942390E0,-4.100278115E0,2.544261525E0
5.575850287E1,-8.391089507E0,-7.300019531E0,3.740971391E0
5.577842188E1,-8.284835658E0,-5.902864189E0,2.439789323E0
5.579834187E1,-4.787369809E0,-5.237245810E-1,-1.391776197E-1
5.581826088E1,-3.169948098E-1,1.733205936E0,-1.726347006E0
5.583817988E1,1.877264519E0,9.200716621E-1,-2.085398791E0
5.585809888E1,2.433414103E0,4.200978863E-1,-1.219909279E0
5.587801788E1,3.947862253E0,2.282950627E0,-2.343026090E-1
5.589793725E1,2.475023475E0,3.645807956E0,5.557032958E-1
5.591785625E1,1.225881918E0,3.584746653E0,1.130129230E0
5.593777525E1,-7.183962241E-1,3.203424577E0,1.474914979E0
5.595769425E1,-2.473925952E0,3.221529896E0,1.922114271E0
5.597761425E1,-3.463267532E0,2.825788001E0,1.871676189E0
5.599753325E1,-4.429464954E0,2.359061494E0,1.702129154E0
5.601745225E1,-4.045933801E0,2.064505082E0,1.820509251E0
5.603737125E1,-3.393593864E0,2.468713160E0,1.555444148E0
5.605729025E1,-1.873237103E0,3.284931255E0,5.240488091E-1
5.607721025E1,3.092615747E-1,3.860538180E0,-5.560022347E-1
5.609712925E1,-1.715499982E-2,1.983576109E0,-4.078760654E0
5.611704825E1,7.274962458E0,-7.279068373E0,-3.705070657E0
5.613696725E1,8.557636335E0,-1.153439769E1,-2.292767956E0
5.615688725E1,5.664215344E-1,-3.950671840E0,-3.789653847E0
5.617680625E1,8.575905083E-1,3.078263757E0,-4.807321093E0
5.619672525E1,3.392767360E0,3.473287028E-1,-1.529447135E0
5.621664425E1,7.326629625E0,-9.698795314E0,-1.855038521E0
5.623656325E1,1.087044168E-1,-1.095003164E1,6.811545475E0
5.625648325E1,-9.099216558E0,-1.824516640E0,5.740672367E0
5.627640225E1,-8.163380803E0,4.423442030E0,3.244979277E0
5.629632125E1,-5.464255772E0,5.303512305E0,2.542839774E0
5.631624025E1,-3.593692308E0,1.548273123E0,1.784142347E0
5.633616025E1,-2.740825911E0,-1.190193145E0,2.120521992E0
5.635607925E1,-5.155430399E0,-2.904446501E-1,2.728010861E0
5.637599825E1,-5.101151281E0,1.320771410E0,1.436744062E0
5.639591725E1,-3.959427753E0,-2.106248939E-1,-7.084907484E-1
5.641583625E1,-5.251819995E-1,-8.756608897E-1,2.522891121E0
5.643575625E1,2.841078178E0,1.085816252E0,1.707908542E0
5.645567525E1,3.533948090E0,1.726101569E0,-9.926969310E-1
5.647559425E1,4.195363782E0,1.706675949E0,-1.728371458E0
5.649551325E1,3.365409408E0,2.599734060E0,-1.583663396E0
5.651543325E1,2.581634296E0,2.759190554E0,3.875533804E-1
5.653535225E1,4.680357357E-1,8.631034094E-1,2.012671415E0
5.655527125E1,1.397619027E-1,-1.801456976E0,1.925138451E0
5.657519025E1,2.020449820E0,-1.165303302E0,-5.989981270E-1
5.659511025E1,3.671482496E0,1.703835956E0,-1.719192499E0
5.661502925E1,4.720847790E0,2.436541194E0,-1.616658064E0
5.663494825E1,5.027979224E0,6.089331311E-1,-2.745884045E0
5.665486725E1,5.103786621E0,-1.349939076E0,-1.827058425E0
5.667478625E1,3.154743583E0,-9.944494146E-1,-6.391006708E-2
5.669470625E1,3.374887452E0,-4.052254933E-1,4.154048745E-1
5.671462525E1,5.647881147E0,-1.044274124E0,-6.519434953E-1
5.673454425E1,8.487951558E0,-3.612308089E0,-2.845052823E0
5.675446325E1,6.448286617E0,-4.749178720E0,-1.696694752E0
5.677438325E1,1.183973242E0,-2.684290060E0,1.928833087E-1
5.679430225E1,-4.193310825E0,-1.566280208E0,1.473929869E0
5.681422125E1,-4.864598079E0,-1.149548564E0,1.370050136E-1
5.683414025E1,-6.370025144E0,-4.475484588E0,1.768484527E0
5.685405925E1,-8.669708748E0,-7.210112743E0,3.739500232E0
5.687397925E1,-9.037888037E0,-4.690006067E0,3.513983649E0
5.689389887E1,-6.183960895E0,4.845798111E-1,5.675307512E-1
5.691381788E1,-1.914765490E0,2.186644646E0,-7.569840467E-1
5.693373688E1,7.649188645E-1,1.566334003E0,-1.290943740E0
5.695365688E1,1.998653154E0,1.010797645E0,-1.289304181E0
5.697357588E1,4.897278459E0,2.116587986E0,-9.453227167E-1
5.699349488E1,4.172620452E0,3.683979750E0,-1.902160648E-1
5.701341388E1,2.086048855E0,4.049558197E0,7.868586409E-1
5.703333287E1,-3.626653647E-1,3.388493046E0,1.418761389E0
5.705325288E1,-2.339014023E0,2.988492624E0,1.689831583E0
5.707317187E1,-3.133220567E0,2.691140658E0,1.673839155E0
5.709309088E1,-3.732503161E0,2.077235640E0,1.817836196E0
5.711300988E1,-3.495200638E0,2.075716533E0,2.193533835E0
5.713292988E1,-2.409828190E0,2.934800566E0,1.836001741E0
5.715284888E1,-5.393743613E-1,3.532636852E0,-4.142375144E-1
5.717276788E1,1.373197254E0,3.420660918E0,-2.839562287E0
5.719268688E1,1.072020770E0,6.972371972E-1,-5.679934999E0
5.721260587E1,9.839860561E0,-9.026679509E0,-3.036249758E0
5.723252588E1,4.170460491E0,-9.532539092E0,-3.157743205E0
5.725244487E1,-3.012850955E-1,-1.820783193E0,-4.439242376E0
5.727236388E1,5.210548885E-1,2.746679851E0,-3.817713758E0
5.729228288E1,4.832351269E0,-5.562198388E0,-1.356317804E0
5.731220288E1,5.734130502E0,-1.322931606E1,4.014172018E0
5.733212188E1,-6.245220419E0,-8.110293932E0,5.367924063E0
5.735204088E1,-9.900264637E0,3.324622155E0,3.593630620E0
5.737195988E1,-7.647923015E0,6.755637322E0,4.290193341E0
5.739187887E1,-5.124532542E0,4.299727226E0,3.370044788E0
5.741179888E1,-2.925152076E0,4.749278122E-1,2.663313759E0
5.743171787E1,-2.308085906E0,-1.765913506E0,3.118046458E0
5.745163688E1,-5.170757121E0,-1.483710507E0,1.241189636E0
5.747155588E1,-5.507094812E0,-3.135130852E-1,-1.322504379E0
5.749147588E1,-3.418193393E0,9.462274271E-1,7.128574491E-2
5.751139488E1,1.261267367E0,1.863297129E0,2.108027662E0
5.753131388E1,3.112946224E0,7.672084880E-1,7.461255480E-1
5.755123288E1,3.571294256E0,7.681095439E-1,-2.175947750E-1
5.757115288E1,3.143387706E0,2.011209465E0,-1.083694882E0
5.759107188E1,3.247614617E0,3.037043225E0,-5.016512688E-1
5.761099088E1,2.795126664E0,2.176072295E0,8.936908523E-1
5.763090988E1,2.404960675E0,-2.558718181E-1,1.327811458E0
5.765082888E1,2.533323723E0,-1.206119206E0,7.303546572E-1
5.767074888E1,3.051024795E0,7.530161262E-2,-1.691228775E0
5.769066788E1,2.333724924E0,1.624334874E0,-1.851890380E0
5.771058688E1,1.410167298E0,8.910677183E-1,-1.612221197E0
5.773050588E1,3.137945410E0,-8.545460093E-1,-1.496965560E0
5.775042588E1,4.426911183E0,-1.254186827E0,-8.600295281E-1
5.777034488E1,5.393560596E0,1.465130979E-1,-8.030940199E-1
5.779026388E1,6.590447633E0,3.754982489E-1,-8.796679866E-1
5.781018288E1,8.794052128E0,-1.407949888E0,-2.526912836E0
5.783010188E1,7.685703630E0,-4.687619233E0,-2.285605263E0
5.785002187E1,8.693646810E-1,-2.834848847E0,3.555808783E-2
5.786994088E1,-4.664629443E0,-2.004491599E0,1.609316300E0
5.788986000E1,-4.981095665E0,-2.895997274E-1,2.072721004E-1
5.790977900E1,-5.407457088E0,-2.588515007E0,1.270797597E0
