"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.769892914E-1,-3.306565762E0,-7.681192160E-1,2.338616401E-1
7.969072917E-1,-3.569003105E0,-5.590347052E-1,-3.484081924E-1
8.168262914E-1,-2.893510818E0,-9.385261685E-2,3.094555065E-2
8.367452915E-1,-2.269529104E0,-2.524612844E-1,9.356858134E-1
8.566642916E-1,-1.783392549E0,-8.274272680E-1,1.607896328E0
8.765832917E-1,-1.657358408E0,-4.655734599E-1,2.056215048E0
8.965012915E-1,-1.840855598E0,-7.451107726E-3,2.362720966E0
9.164202916E-1,-2.108500242E0,9.802225232E-2,2.158118248E0
9.363392917E-1,-1.515292883E0,-2.075774595E-2,1.518169522E0
9.562580413E-1,-6.533893943E-1,1.945633590E-1,1.450681686E0
9.761760416E-1,-4.430328906E-1,8.730611205E-2,1.615121484E0
9.960950417E-1,-1.542641073E-1,-9.049975872E-1,1.387906432E0
1.016014041E0,-4.322042167E-1,-1.084776521E0,9.594348073E-1
1.035933041E0,-7.421559095E-1,-4.066670239E-1,4.919538796E-1
1.055852042E0,-1.780335307E0,7.382909060E-1,2.247280329E-1
1.075770041E0,-9.130570292E-1,-6.529121399E-1,2.542985603E-2
1.095689042E0,9.090802670E-1,-2.156846285E0,1.328622848E-1
1.115608042E0,1.247668266E0,-2.377604485E0,1.162069440E0
1.135527042E0,1.357156754E0,-1.774891853E0,1.286258698E0
1.155446041E0,1.278338552E0,-1.147325754E0,8.848204613E-1
1.175364042E0,8.398318887E-1,-1.109800935E0,8.016360998E-1
1.195283041E0,3.496061563E-1,-1.582732081E0,4.265184104E-1
1.215202041E0,1.903605908E-1,-1.756501794E0,-4.026953876E-1
1.235121042E0,-1.226178184E-2,-1.543467522E0,-5.605829954E-1
1.255040042E0,-4.955480695E-1,-1.722708702E0,-5.379131436E-1
1.274958041E0,-8.649204969E-1,-2.100155830E0,-6.297754049E-1
1.294877042E0,-3.644218445E-1,-2.371858358E0,-7.518835068E-1
1.314796042E0,-4.118434787E-1,-2.601514101E0,-5.362910032E-1
1.334715041E0,-8.755751848E-1,-2.981097460E0,-3.843475282E-1
1.354634041E0,-5.967317820E-1,-4.171145916E0,-6.150076389E-1
1.374552042E0,-6.504951119E-1,-4.248174191E0,-5.406540632E-1
1.394471041E0,-1.838778704E-2,-2.612774849E0,2.322128564E-1
1.414390041E0,8.092437387E-1,-1.322288632E0,5.118170977E-1
1.434309042E0,8.437409997E-1,-1.296904922E0,7.146695256E-1
1.454228042E0,4.088372886E-1,-2.178002596E0,1.228972316E0
1.474146042E0,1.020125389E0,-3.426420689E0,1.891806841E0
1.494065042E0,1.158202410E0,-5.514475822E0,2.206853628E0
1.513984042E0,-7.895684242E-1,-5.196465969E0,2.278521061E0
1.533903041E0,-1.171086073E0,-4.826015472E0,2.571665764E0
1.553821042E0,-1.235339403E0,-4.924932003E0,3.266676188E0
1.573740041E0,-1.331651449E0,-5.132406712E0,3.392618418E0
1.593659041E0,-3.720205724E-1,-5.292874336E0,3.408131599E0
1.613578042E0,1.452826381E0,-5.256417274E0,2.581252098E0
1.633497042E0,8.352401257E-1,-3.508965015E0,2.152716398E0
1.653415042E0,-8.330917358E-1,-8.758184910E-1,1.075697303E0
1.673334042E0,-1.494400144E0,2.947936654E-1,9.841193557E-1
1.693253042E0,-1.485690475E0,1.103894830E0,1.200247526E0
1.713172041E0,-1.274058461E0,-2.889511883E-1,1.033987403E0
1.733091041E0,-1.032130718E0,-1.135386825E0,1.296803832E0
1.753009042E0,-8.173766136E-1,-8.651085496E-1,1.706972718E0
1.772928041E0,-1.354523599E-1,-6.250057220E-1,1.698066235E0
1.792847042E0,-1.349818856E-1,-7.833806798E-3,1.195495605E0
1.812766042E0,-5.704407692E-1,1.396401405E0,8.654769063E-1
1.832684041E0,-4.463501573E-1,2.118250132E0,4.479717910E-1
1.852603042E0,9.818361141E-3,2.250012875E0,-1.711553782E-1
1.872522042E0,3.701031506E-1,2.175294876E0,-5.369474888E-1
1.892441042E0,5.517685413E-1,2.009933233E0,-8.408543468E-1
1.912360041E0,-5.185436606E-1,-1.213375688E0,3.723779917E-1
1.932278042E0,-1.897314489E-1,-2.116836071E0,5.175692439E-1
1.952196458E0,1.194993332E-1,-5.460744500E-1,3.742366135E-1
1.972115458E0,3.139762282E-1,-2.457542717E-1,5.880287290E-1
1.992034458E0,4.809123874E-1,-9.445712566E-1,7.333036661E-1
2.011952458E0,4.893688858E-1,-5.155537724E-1,1.223569274E0
2.031871458E0,1.206083745E-1,2.032516152E-1,1.201786995E0
2.051790458E0,-2.020361871E-1,-2.258871943E-1,9.605744481E-2
2.071709458E0,-1.749036759E-1,-5.075078011E-1,-1.746494323E-1
2.091628458E0,-2.641895413E-1,-4.241525531E-1,-9.481850266E-2
2.111546458E0,-6.127445698E-1,-4.528428018E-1,-1.378357690E-2
2.131465458E0,-2.090866417E-1,-1.176852435E-1,8.551955223E-2
2.151384458E0,-1.865492910E-1,-2.421320528E-1,1.143965125E-1
2.171303458E0,3.898441419E-2,3.031369485E-2,1.373300403E-1
2.191221458E0,7.637018710E-2,3.972576559E-2,1.754686236E-1
2.211140458E0,-1.213821117E-2,-2.138936892E-2,-5.520400405E-2
2.231059458E0,2.514312789E-2,-8.885184303E-3,-1.657209098E-1
2.250978458E0,1.320638955E-1,6.250552833E-2,6.219879910E-2
2.270897458E0,3.915854692E-1,4.618779421E-1,1.196961850E-1
2.290815458E0,3.969980478E-1,1.334350258E-1,1.152742654E-1
2.310734458E0,1.278104037E-1,-1.185613796E-1,6.397885084E-2
2.330653458E0,-9.939766489E-3,-2.209078074E-1,-4.696787149E-2
2.350572458E0,-3.940585628E-2,-2.777427435E-1,-1.588559896E-2
2.370490458E0,-2.698859200E-2,-5.433420539E-1,3.576344252E-1
2.390409458E0,-1.301303804E-1,-3.384322524E-1,1.151229024E0
2.410328458E0,-2.931016982E-1,1.902337819E-1,2.082841873E0
2.430247458E0,-4.825532138E-1,4.437352717E-1,2.011170387E0
2.450166458E0,-4.809899032E-1,3.222105205E-1,1.743868470E0
2.470084458E0,-3.854194283E-1,3.797014058E-1,1.414909720E0
2.490003458E0,-4.604378045E-1,3.366917074E-1,1.105179548E0
2.509922458E0,-4.314492047E-1,2.745409496E-3,1.026563525E0
2.529841458E0,-1.914996654E-1,-3.518548310E-1,1.173785210E0
2.549759458E0,1.411553919E-1,1.995931864E-1,1.301007867E0
2.569678458E0,2.982957363E-1,8.282875419E-1,1.582596660E0
2.589597458E0,6.539173126E-1,4.572651684E-1,2.038245678E0
2.609516458E0,-2.108335942E-1,1.556872018E-2,2.151826382E0
2.629435458E0,-4.272194505E-1,-1.179754376E0,2.436594009E0
2.649353458E0,-8.110489845E-1,-6.821885109E-1,2.167260647E0
2.669272458E0,-1.062405229E0,-4.038600922E-1,2.093037605E0
2.689191458E0,-1.547936797E0,-2.045471370E-1,1.991381764E0
2.709110458E0,-1.291610837E0,-1.836632341E-1,2.314649343E0
2.729029458E0,-8.679069281E-1,5.266715288E-1,2.316268921E0
2.748947458E0,-2.365149111E-1,-3.624252677E-1,1.278005362E0
2.768866458E0,2.714198530E-1,-1.223810673E0,5.423078537E-1
2.788785458E0,3.449527323E-1,-9.340781569E-1,-4.247335494E-1
2.808704458E0,2.703524232E-1,-7.973637581E-1,-1.007318854E0
2.828622458E0,2.201841772E-2,-6.866489649E-1,-1.194445372E0
2.848541458E0,-2.012090087E-1,-4.445951879E-1,-2.353388816E-1
2.868460458E0,-8.998847753E-2,-9.788395464E-2,-1.356823146E-1
2.888379458E0,2.584938705E-1,-2.090980858E-1,-2.949941754E-1
2.908298458E0,-3.389872983E-2,-4.888609424E-2,-4.409071803E-1
2.928216458E0,-4.959147573E-1,3.654613160E-3,-1.270950317E0
2.948135292E0,-3.237286508E-1,-1.696597338E-1,-8.196145892E-1
2.968054291E0,-9.990068525E-2,-1.530043185E-1,-6.713308096E-1
2.987973291E0,-9.053305537E-2,-2.769553661E-1,-6.463514566E-1
3.007891292E0,-2.603031695E-1,-2.779058516E-1,-7.581664324E-1
3.027810291E0,-3.603130281E-1,-2.190070450E-1,-1.200626612E0
3.047729291E0,-4.522291124E-1,-1.875308305E-1,-1.470952630E0
3.067648292E0,-4.947834611E-1,-1.282027066E-1,-1.536221862E0
3.087566291E0,-2.840893269E-1,4.018400796E-3,-1.730496526E0
3.107485292E0,-4.873704910E-2,-4.329413921E-2,-1.621834278E0
3.127404292E0,1.146175042E-1,3.162992187E-3,-1.618984938E0
3.147323292E0,1.306365430E-1,8.995936811E-2,-1.453442574E0
3.167242291E0,-4.611149896E-3,-2.074114047E-3,-1.429630160E0
3.187160292E0,-1.367750019E-1,-2.409092635E-1,-1.814606905E0
3.207079291E0,-3.347772062E-1,-5.534564257E-1,-1.497587204E0
3.226998291E0,-4.340525866E-1,-4.080072939E-1,-1.521423459E0
3.246917292E0,-5.359435678E-1,-4.014421701E-1,-1.359191179E0
3.266835291E0,-5.292707086E-1,-5.128944516E-1,-1.018798232E0
3.286754292E0,-4.670473039E-1,-5.619319677E-1,-1.099525332E0
3.306673292E0,-3.984434009E-1,-6.621465683E-1,-8.887153864E-1
3.326592292E0,-2.829886973E-1,-4.507959187E-1,-1.144546509E0
3.346511291E0,-3.282983899E-1,-5.735586882E-1,-1.061063886E0
3.366429292E0,-4.123523533E-1,-5.064274669E-1,-8.495527506E-1
3.386348292E0,-4.013414979E-1,-5.820580721E-1,-9.132188559E-1
3.406267291E0,-4.436329305E-1,-7.246038914E-1,-6.459554434E-1
3.426186292E0,-4.611428082E-1,-8.568140864E-1,-6.026870012E-1
3.446104291E0,-3.466640413E-1,-9.388346672E-1,-3.994358778E-1
3.466023291E0,-1.771205664E-1,-1.012892246E0,-2.379407436E-1
3.485942292E0,-1.169295236E-1,-8.729474545E-1,-8.861262351E-3
3.505861292E0,-1.518419981E-1,-7.389201522E-1,1.776721328E-1
3.525779292E0,-4.501499236E-2,-4.619486928E-1,3.212322593E-1
3.545698292E0,1.337244213E-1,-3.279357851E-1,3.490327299E-1
3.565617292E0,3.103839457E-1,-3.568425477E-1,3.933985829E-1
3.585536291E0,4.709398746E-1,-3.882653713E-1,5.033255816E-1
3.605454292E0,7.229675055E-1,-2.872176766E-1,6.690698862E-1
3.625373292E0,1.091553807E0,5.018423796E-1,7.410825491E-1
3.645292291E0,1.060059667E0,-4.754727185E-1,7.561735511E-1
3.665211292E0,1.343979716E0,-4.130466580E-1,7.814640403E-1
3.685129291E0,1.277973175E0,-9.289990067E-1,6.921735406E-1
3.705048291E0,1.429540038E0,-3.431888521E-1,6.534472108E-1
3.724967292E0,1.126694083E0,2.865689993E-1,5.939615369E-1
3.744886292E0,3.952808678E-1,-5.570044518E-1,5.988917947E-1
3.764805292E0,-4.225488603E-1,-1.129792213E0,-4.795949459E-1
3.784723292E0,2.433612794E-1,-1.270145535E0,1.696360826E0
3.804642292E0,5.092059374E-1,-4.322881699E-1,1.935626149E0
3.824561291E0,8.491395116E-1,5.928816646E-2,1.989805698E0
3.844480291E0,6.108188629E-1,-2.252014577E-1,1.924649954E0
3.864398291E0,7.192388773E-1,-5.555803180E-1,1.502343655E0
3.884317291E0,8.780355453E-1,-7.720702291E-1,9.616940022E-1
3.904236292E0,8.740308881E-1,-8.228353262E-1,1.226196289E0
3.924155292E0,8.343172669E-1,-7.741504312E-1,4.762122333E-1
3.944073291E0,6.359045506E-1,-9.061788917E-1,4.771424830E-1
3.963992333E0,3.089231849E-1,-4.676403701E-1,8.628201485E-1
3.983911333E0,3.414035738E-1,-3.461339772E-1,9.345571995E-1
4.003830333E0,4.320285022E-1,-2.080241293E-1,1.213614106E0
4.023749333E0,6.128635406E-1,-1.577869654E-1,8.526261449E-1
4.043667333E0,7.238811851E-1,1.778838784E-2,7.819458246E-1
4.063586333E0,6.909316778E-1,1.191694513E-1,9.638745785E-1
4.083505333E0,5.492343307E-1,3.364491165E-1,7.143902183E-1
4.103424333E0,3.444913626E-1,5.293711424E-1,4.514307678E-1
4.123342333E0,-2.675130032E-2,7.558693737E-2,2.328994721E-1
4.143261333E0,-1.984602511E-1,-5.378709435E-1,1.240347698E-1
4.163180333E0,8.329959214E-2,-6.506957412E-1,2.966395617E-1
4.183099333E0,5.568455458E-1,-2.847385108E-1,4.933078587E-1
4.203017333E0,7.277309299E-1,8.279553801E-2,6.178357005E-1
4.222936333E0,6.707600355E-1,3.978183866E-1,6.082280874E-1
4.242855333E0,5.479560494E-1,4.542564452E-1,5.982156992E-1
4.262774333E0,4.810122252E-1,3.220475912E-1,5.873172283E-1
4.282692333E0,4.557323754E-1,5.268546194E-2,5.783674121E-1
4.302611333E0,3.658158779E-1,-3.973450661E-1,5.089707375E-1
4.322530333E0,2.117074728E-1,-8.648007512E-1,3.860013783E-1
4.342449333E0,1.678932309E-1,-8.904505968E-1,2.321974635E-1
4.362367333E0,1.489731073E-1,-6.724631190E-1,2.956603169E-1
4.382286333E0,1.480513215E-1,-2.770988345E-1,3.192767501E-1
4.402205333E0,3.619545400E-1,7.735339999E-1,1.957188100E-1
4.422124333E0,3.040560484E-1,1.025608897E0,1.534267515E-1
4.442043333E0,-3.361406177E-2,2.054551542E-1,-1.493669450E-1
4.461961333E0,-4.654257596E-1,-7.283319831E-1,-2.840797305E-1
4.481880333E0,-7.596012354E-1,-8.937673569E-1,-4.215441048E-1
4.501799333E0,-9.611086845E-1,-3.503080308E-1,-7.134593129E-1
4.521718333E0,-1.043098569E0,4.312829673E-1,-1.344159484E0
4.541636333E0,-1.217058063E0,8.950593472E-1,-1.906775951E0
4.561555333E0,-1.372779012E0,1.188845873E0,-2.312074423E0
4.581474333E0,-1.398283958E0,9.197558761E-1,-2.722891092E0
4.601393333E0,-1.446358204E0,3.799920082E-1,-2.921746016E0
4.621311333E0,-1.626806617E0,-1.106902212E-1,-2.700877905E0
4.641230333E0,-1.665353656E0,-6.991955638E-1,-1.806607008E0
4.661149333E0,-1.254607916E0,-7.342995405E-1,-1.017463923E0
4.681068333E0,-1.018788338E0,-3.990499973E-1,-1.088633180E0
4.700986333E0,-8.315331936E-1,6.457407773E-2,-1.516886830E0
4.720905333E0,-7.302659750E-1,4.567079544E-1,-1.853860021E0
4.740824333E0,-6.622092128E-1,7.991989255E-1,-2.154526472E0
4.760743333E0,-9.719422460E-1,-1.409602463E-1,-1.904990911E0
4.780661333E0,-9.449514747E-1,-7.033590674E-1,-1.178386211E0
4.800580333E0,-8.045219183E-1,-9.490503073E-1,-6.219589710E-1
4.820499333E0,-5.777550340E-1,-9.889747500E-1,-5.666600168E-2
4.840418333E0,-2.525604963E-1,-7.738710642E-1,3.446417153E-1
4.860336333E0,1.436001509E-1,-4.396075010E-1,4.339593351E-1
4.880255333E0,5.584335327E-1,-1.152247563E-2,3.469131291E-1
4.900174333E0,1.085778713E0,7.879935205E-2,1.428540051E-1
4.920093333E0,1.910616040E0,-2.988768220E-1,4.405762255E-2
4.940011333E0,2.345963955E0,-5.231931210E-1,3.148505390E-1
4.959931292E0,2.082551718E0,-8.020991087E-1,8.766283989E-1
4.979850292E0,1.262787461E0,-6.489071846E-1,1.487138867E0
4.999769291E0,5.924645066E-1,-6.833208203E-1,1.315968513E0
5.019687292E0,4.432668984E-1,-1.360265017E0,5.024704933E-1
5.039606291E0,7.454937100E-1,-1.009952903E0,-1.002092510E-1
5.059525291E0,7.168737054E-1,-1.643846184E-1,4.726449251E-1
5.079444292E0,3.189090490E-1,-1.816043556E-1,1.144575119E0
5.099362291E0,2.672390342E-1,-6.232415438E-1,1.762296200E0
5.119281291E0,7.169488668E-1,-9.947500229E-1,1.957477093E0
5.139200292E0,1.190445065E0,-7.397042513E-1,1.818687320E0
5.159119292E0,1.308434010E0,6.345269829E-2,1.472778320E0
5.179037292E0,1.159811139E0,5.739120841E-1,1.026547551E0
5.198956292E0,9.951637983E-1,3.951735497E-1,6.380001307E-1
5.218875292E0,6.597579122E-1,1.146996487E-2,4.174160659E-1
5.238794291E0,3.114086092E-1,-3.725367188E-1,3.681366742E-1
5.258712292E0,-6.834834069E-2,-5.952697396E-1,4.627633095E-1
5.278631291E0,-1.923673227E-2,-1.586842984E-1,5.822175145E-1
5.298550291E0,4.260072112E-1,6.942572594E-1,7.362446785E-1
5.318469292E0,6.425672770E-1,1.271758080E0,9.186730385E-1
5.338387291E0,7.257033587E-1,1.450996757E0,9.172993898E-1
5.358306292E0,7.002944946E-1,8.621429801E-1,9.031673074E-1
5.378225292E0,6.121020317E-1,1.847483777E-2,6.234704256E-1
5.398144292E0,6.697869301E-1,-3.393884599E-1,2.220561542E-2
5.418062292E0,5.444192886E-1,-6.581916809E-1,-3.272030056E-1
5.437981292E0,2.836835086E-1,-8.828813434E-1,-4.248993993E-1
5.457900292E0,1.006388515E-1,-9.353969097E-1,-2.078353018E-1
5.477819291E0,5.969740823E-2,-9.127612710E-1,1.036418825E-1
5.497737292E0,1.026420817E-1,-9.037111402E-1,3.943562806E-1
5.517656291E0,-8.119886369E-2,-9.065999985E-1,2.841884792E-1
5.537575291E0,-4.440805614E-1,-1.017268896E0,4.669391364E-2
5.557494292E0,-8.590862751E-1,-1.046512961E0,-2.805483937E-1
5.577412291E0,-1.412982225E0,-5.681140423E-1,-7.902851105E-1
5.597331292E0,-1.701756239E0,1.584261954E-1,-1.532235384E0
5.617250292E0,-1.542104602E0,1.039448380E0,-2.121658564E0
5.637169292E0,-1.414731622E0,1.621551037E0,-2.439544201E0
5.657087292E0,-1.398061395E0,1.522256374E0,-2.702043533E0
5.677006292E0,-1.367030144E0,1.471717358E0,-2.481211662E0
5.696925291E0,-1.325524092E0,1.403635383E0,-1.688824177E0
5.716844291E0,-1.316731453E0,2.802962363E-1,-1.062419176E0
5.736762292E0,-1.530815005E0,-1.421043396E0,-8.362063169E-1
5.756681291E0,-1.287008882E0,-1.406826377E0,-1.116692781E0
5.776600291E0,-1.065363288E0,-6.081283092E-1,-1.431171894E0
5.796519292E0,-9.977987409E-1,3.850392997E-1,-2.258236408E0
5.816437291E0,-1.109812379E0,4.326805472E-1,-2.048347473E0
5.836356292E0,-1.231187701E0,-3.331075609E-1,-1.445740461E0
5.856275292E0,-1.070962787E0,-8.991736770E-1,-1.083870411E0
5.876194292E0,-7.964382172E-1,-1.117714643E0,-6.144261956E-1
5.896112292E0,-4.327194095E-1,-8.057159781E-1,-1.619168222E-1
5.916031292E0,1.393253356E-2,-3.325050175E-1,9.499861300E-2
5.935950291E0,3.974914253E-1,-1.019727904E-3,1.963468045E-1
5.955868333E0,6.408400536E-1,3.454506993E-1,2.912136614E-1
5.975787333E0,9.045214057E-1,5.587992668E-1,3.305392563E-1
5.995706333E0,1.591457129E0,3.220752180E-1,2.777529657E-1
6.015625333E0,2.282152176E0,-1.682443321E-1,3.299344182E-1
6.035543333E0,1.740914702E0,-1.213102192E-1,6.326754093E-1
6.055462333E0,8.844899535E-1,3.035199940E-1,9.307236075E-1
6.075381333E0,6.574250460E-1,4.803364724E-2,5.833584070E-1
6.095300333E0,6.128902435E-1,-6.042852402E-1,3.351987302E-1
6.115218333E0,6.875041723E-1,-7.289304733E-1,1.497801095E-1
6.135137333E0,6.581401229E-1,-3.308775723E-1,5.880290866E-1
6.155056333E0,1.673174351E-1,-6.124374270E-1,9.342938066E-1
6.174975333E0,6.111922860E-2,-1.077117205E0,1.382229567E0
6.194893333E0,6.381244063E-1,-1.158616185E0,2.144282579E0
6.214812333E0,1.235237956E0,-3.292264938E-1,2.263106585E0
6.234731333E0,1.315229535E0,4.318104684E-1,1.482884169E0
6.254650333E0,1.139441133E0,6.675686836E-1,1.088593602E0
6.274568333E0,8.796683550E-1,5.759958625E-1,7.614370584E-1
6.294487333E0,5.655521750E-1,2.694556713E-1,6.226296425E-1
6.314406333E0,4.466007650E-1,-2.084078500E-3,7.286224365E-1
6.334325333E0,4.258030355E-1,-2.189784944E-1,8.857113719E-1
6.354243333E0,3.570125699E-1,-4.892434776E-1,8.403540254E-1
6.374162333E0,4.387510121E-1,-5.374081731E-1,6.836877465E-1
6.394081333E0,5.610728860E-1,-3.412685990E-1,6.245567203E-1
6.414000333E0,5.149561167E-1,-6.962559372E-2,7.180358768E-1
6.433918333E0,2.762137353E-1,5.168389902E-2,6.263826489E-1
6.453837333E0,7.665578276E-2,-9.927622229E-2,3.297852576E-1
6.473756333E0,8.759122342E-2,-2.603184283E-1,1.679676324E-1
6.493675333E0,1.807111651E-1,-2.021842152E-1,1.315185428E-1
6.513593333E0,2.120675892E-1,-2.994131744E-1,1.449161172E-1
6.533512333E0,2.973594069E-1,-4.735936224E-1,1.772935092E-1
6.553431333E0,4.103204608E-1,-5.530692339E-1,1.515324712E-1
6.573349333E0,3.741297424E-1,-2.262082100E-1,1.363410056E-1
6.593268333E0,2.437458932E-1,-1.387012377E-2,2.969048619E-1
6.613187333E0,1.756310612E-1,-7.105615921E-3,4.754405022E-1
6.633106333E0,2.046807259E-1,7.452947646E-2,5.969464183E-1
6.653024333E0,2.254652083E-1,1.724673361E-1,5.688809752E-1
6.672943333E0,1.181992069E-1,-7.842975855E-2,3.409055769E-1
6.692862333E0,-1.395419389E-1,-5.868810415E-1,6.344415992E-2
6.712781333E0,-2.988631725E-1,-1.092323780E0,-4.313661531E-2
6.732699333E0,-5.053222179E-1,-1.335204363E0,-1.189251393E-1
6.752618333E0,-9.019469619E-1,-1.185659051E0,-2.270611972E-1
6.772537333E0,-1.193610430E0,-6.198754907E-1,-5.659438968E-1
6.792456333E0,-1.116092920E0,3.076497316E-1,-1.281490326E0
6.812374333E0,-1.022754312E0,1.284100890E0,-2.003618717E0
6.832293333E0,-1.191265106E0,1.897424579E0,-2.557159424E0
6.852212333E0,-1.426651716E0,1.949998498E0,-2.931716919E0
6.872131333E0,-1.284732938E0,1.439503193E0,-2.941302299E0
6.892049333E0,-8.409115672E-1,8.288789988E-1,-2.556718349E0
6.911968333E0,-6.976296902E-1,-7.495862246E-2,-1.854761243E0
6.931887333E0,-8.688070178E-1,-1.147301435E0,-1.508800626E0
6.951806083E0,-1.142135262E0,-1.611649513E0,-1.423248768E0
6.971724083E0,-1.276351571E0,-1.086600542E0,-1.468561411E0
6.991643083E0,-1.397293687E0,-3.679254353E-1,-1.592354894E0
7.011562083E0,-1.270624280E0,1.037365571E-1,-2.075777769E0
7.031481083E0,-1.152171135E0,-2.269169688E-1,-1.693269253E0
7.051399083E0,-1.031743526E0,-4.776314795E-1,-9.890688062E-1
7.071318083E0,-8.336746097E-1,-4.274824858E-1,-8.452998400E-1
7.091237083E0,-6.255484819E-1,-3.001340628E-1,-4.652388394E-1
7.111155083E0,-3.643993139E-1,-2.411942929E-1,-1.070255861E-1
7.131074083E0,-4.386698455E-2,-3.955611289E-1,1.530158818E-1
7.150993083E0,2.898481786E-1,-3.802236617E-1,3.466923535E-1
7.170912083E0,6.026999950E-1,-1.704769582E-1,5.369438529E-1
7.190830083E0,9.699115157E-1,9.257102758E-2,5.856743455E-1
7.210749083E0,1.462961316E0,1.840830594E-1,4.734545946E-1
7.230668083E0,2.134258986E0,-9.769467264E-2,3.757895529E-1
7.250587083E0,1.784315109E0,-8.721969277E-2,6.300213337E-1
7.270505083E0,7.790041566E-1,-6.915193517E-3,9.504672289E-1
7.290424083E0,5.632591844E-1,-8.136205673E-1,2.924933434E-1
7.310343083E0,4.788615704E-1,-1.154078126E0,5.470582247E-1
7.330262083E0,6.402834058E-1,-8.974772692E-1,3.257420957E-1
7.350180083E0,6.507745981E-1,-1.204756647E-1,4.952142239E-1
7.370099083E0,3.636487126E-1,2.507157922E-1,9.679284692E-1
7.390018083E0,3.232464194E-1,-6.073111296E-2,1.373285294E0
7.409936083E0,8.762919307E-1,-1.588571370E-1,1.918111801E0
7.429855083E0,1.286466956E0,2.260709107E-1,2.264610767E0
7.449774083E0,1.077421904E0,5.737007856E-1,1.646786332E0
7.469693083E0,8.628827333E-1,5.708261132E-1,1.212599754E0
7.489611083E0,7.323977351E-1,3.524404764E-1,8.713334799E-1
7.509530083E0,4.713300169E-1,1.655362993E-1,6.807361245E-1
7.529449083E0,3.309849501E-1,1.995288953E-2,7.507210374E-1
7.549368083E0,3.094229102E-1,4.963485990E-3,7.534744740E-1
7.569286083E0,3.342260718E-1,1.511652954E-3,6.224320531E-1
7.589205083E0,5.820255876E-1,2.117452770E-1,6.250275970E-1
7.609124083E0,8.115082979E-1,6.259511113E-1,7.592333555E-1
7.629043083E0,6.969570518E-1,6.803438663E-1,8.408373594E-1
7.648961083E0,3.597246110E-1,4.621046484E-1,8.003887534E-1
7.668880083E0,1.280346811E-1,2.685633004E-1,6.833287477E-1
7.688799083E0,8.366842568E-2,1.557315886E-1,6.826351881E-1
7.708718083E0,1.768983603E-1,1.554704010E-1,7.468096614E-1
7.728636083E0,2.810824811E-1,1.323229671E-1,7.843682170E-1
7.748555083E0,4.228664935E-1,4.674712196E-2,7.229968309E-1
