"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.733672913E1,1.109207392E0,7.857976556E-1,7.506600022E-1
3.735664912E1,1.235468030E0,-4.817073643E-1,-2.253322840E0
3.737656912E1,-3.793689251E0,7.578845620E-1,-3.989354610E0
3.739648812E1,-1.395452023E0,2.667477608E0,-4.236821175E0
3.741640812E1,-1.978389978E0,-2.624676943E0,1.074094534E0
3.743632812E1,-1.270882010E0,-1.176514268E0,2.767254591E0
3.745624813E1,1.969825625E0,-2.513293982E0,3.067245245E0
3.747616712E1,3.564361334E0,-4.755952358E-1,4.142050266E0
3.749608713E1,3.488392830E0,1.447535276E0,5.142168045E0
3.751600712E1,2.892222881E0,-1.263191551E-1,5.456879616E0
3.753592613E1,3.121703863E0,-3.581728935E0,3.476187944E0
3.755584612E1,2.572600126E0,-4.316025734E0,1.294400811E0
3.757576612E1,1.190784454E0,-3.012651920E0,1.105341196E0
3.759568512E1,4.139935970E-1,-9.510636926E-1,1.970632792E0
3.761560512E1,8.438965082E-1,-5.600357652E-1,2.367922068E0
3.763552513E1,1.031211734E0,-8.394069672E-1,2.728512526E0
3.765544412E1,3.739720881E-1,-8.993230462E-1,1.410796165E0
3.767536413E1,-1.609238684E-1,-7.972502112E-1,9.732027352E-2
3.769528412E1,-4.158692658E-1,4.191997945E-1,-1.712126613E0
3.771520412E1,-9.933934808E-1,2.222843170E0,-2.878295183E0
3.773512312E1,-2.152225256E0,3.309226274E0,-2.922193289E0
3.775504312E1,-2.311617613E0,2.399105549E0,-3.107749939E0
3.777496313E1,-3.290952921E0,2.397475004E0,-3.376942158E0
3.779488212E1,-5.896970749E0,-7.186924815E-1,-6.515841007E0
3.781480213E1,-1.547773361E0,-7.985395193E-1,-6.855807304E0
3.783472212E1,-8.194773793E-1,4.602140427E0,-3.588361263E0
3.785464113E1,-2.862623692E0,4.271347523E0,-2.481601715E0
3.787456112E1,-1.776265621E0,5.230895996E0,-3.386603832E0
3.789448112E1,8.248571157E-1,1.986647606E0,-2.171454668E0
3.791440012E1,1.207951307E0,-2.326146603E0,-1.394217014E-1
3.793432012E1,-1.650844067E-1,-2.482900858E0,-1.137860864E-1
3.795424013E1,-1.685813189E0,-1.520224810E0,-3.591998219E-1
3.797416013E1,-1.842452884E0,-8.837912679E-1,2.178839743E-1
3.799407913E1,-2.210408002E-1,-6.556191444E-1,1.414815068E0
3.801399912E1,2.357817888E0,-4.277729690E-1,2.957793236E0
3.803391912E1,2.956583023E0,7.252768278E-1,3.728750229E0
3.805383812E1,1.748487115E0,1.480349183E0,4.396178246E0
3.807375812E1,7.249656320E-1,5.029085875E-1,1.322845221E0
3.809367812E1,9.797575474E-1,-1.477574944E0,-1.548750281E0
3.811359712E1,-1.800576568E0,-5.868393555E-2,-3.785797119E0
3.813351712E1,-8.142983913E-1,2.902153015E0,-4.716475964E0
3.815343713E1,-1.951259613E0,-1.714897513E0,6.875945330E-1
3.817335700E1,-1.811382651E0,-1.265274882E0,2.729863167E0
3.819327700E1,1.273643851E0,-4.102755070E0,3.217871666E0
3.821319700E1,3.101137877E0,-1.455566883E0,4.203810215E0
3.823311600E1,3.738524437E0,1.128391266E0,5.185837269E0
3.825303600E1,3.328052282E0,7.150933743E-1,5.419591904E0
3.827295600E1,4.192958355E0,-2.989373446E0,3.526713371E0
3.829287600E1,3.059223890E0,-3.811615705E0,1.650676131E0
3.831279500E1,1.125581503E0,-2.179654360E0,1.633303046E0
3.833271500E1,3.321101665E-1,-6.812367439E-1,1.957297087E0
3.835263500E1,2.671082616E-1,-9.921544194E-1,2.420537710E0
3.837255400E1,3.968030214E-1,-1.133751273E0,2.196135283E0
3.839247400E1,3.594223782E-2,-1.382986546E0,6.546591520E-1
3.841239400E1,-3.887959719E-1,-1.214736700E0,-6.847335100E-1
3.843231300E1,-7.053393722E-1,1.870478094E-1,-2.180821180E0
3.845223300E1,-1.286235452E0,2.046558380E0,-2.695723057E0
3.847215300E1,-2.108618259E0,1.972833991E0,-2.644698620E0
3.849207200E1,-2.247841597E0,1.896557212E0,-3.071036339E0
3.851199200E1,-5.493691921E0,1.962667108E0,-3.877299547E0
3.853191200E1,-4.417364597E0,-6.249883771E-1,-6.708051205E0
3.855183200E1,-1.491891742E0,3.269641876E0,-4.716805458E0
3.857175100E1,-2.291048527E0,5.559306622E0,-2.860436201E0
3.859167100E1,-2.931197405E0,5.452684402E0,-2.521724701E0
3.861159100E1,-2.198498398E-1,4.763245106E0,-2.321852207E0
3.863151000E1,1.377274036E0,1.142061591E0,-5.467090607E-1
3.865143000E1,6.630368829E-1,-2.782902241E0,4.885964096E-1
3.867135000E1,-1.043194413E0,-3.312747955E0,1.189012453E-1
3.869126900E1,-1.962135673E0,-2.176290989E0,-1.847201884E-1
3.871118900E1,-1.704192281E0,-1.408469558E0,5.682020187E-1
3.873110900E1,-1.012997180E-1,-9.203966856E-1,1.473091006E0
3.875102800E1,2.161886692E0,-2.287178189E-1,2.528018475E0
3.877094800E1,3.278674364E0,9.796026945E-1,2.901846647E0
3.879086800E1,1.868716955E0,8.646203279E-1,3.475734472E0
3.881078800E1,9.958369136E-1,4.658788443E-1,6.011054516E-1
3.883070700E1,1.215056777E0,-2.036992073E0,-2.062063932E0
3.885062700E1,-3.163281441E0,-8.297408372E-2,-3.647290468E0
3.887054700E1,-1.126205087E0,3.652601004E0,-3.425139427E0
3.889046600E1,-1.665508270E0,-1.287478328E0,9.011653662E-1
3.891038600E1,-1.538884759E0,-1.246109128E0,2.683110952E0
3.893030600E1,1.994768262E0,-3.412863016E0,1.991238236E0
3.895022500E1,3.061614037E0,-1.247256026E-1,3.959026814E0
3.897014500E1,3.093219280E0,1.432160258E0,5.828836441E0
3.899006500E1,2.745570660E0,1.515223682E-1,6.033293724E0
3.900998400E1,3.402507305E0,-3.429499388E0,4.021739960E0
3.902990400E1,2.920443535E0,-4.456643105E0,1.439054132E0
3.904982400E1,1.270447612E0,-2.375581026E0,1.375194788E0
3.906974400E1,3.868555427E-1,-5.721367002E-1,2.039189339E0
3.908966300E1,3.383046389E-1,-1.123026133E0,2.729159594E0
3.910958300E1,6.548298597E-1,-7.964438200E-1,2.672110081E0
3.912950300E1,1.755900085E-1,-1.147584796E0,8.061879277E-1
3.914942200E1,-3.393795192E-1,-1.150185585E0,-5.295220613E-1
3.916934125E1,-5.976864100E-1,2.228559256E-1,-2.142246723E0
3.918926125E1,-1.245186806E0,1.648434639E0,-3.094026804E0
3.920918025E1,-1.809194922E0,1.210753918E0,-2.985299110E0
3.922910025E1,-2.588784695E0,1.347048640E0,-3.143599510E0
3.924902025E1,-6.507087231E0,1.828056574E0,-4.436522007E0
3.926894025E1,-3.839772224E0,-3.392814100E-1,-6.301087856E0
3.928885925E1,-1.614970922E0,3.924093246E0,-3.994259357E0
3.930877925E1,-2.871527195E0,4.376404285E0,-2.755034447E0
3.932869925E1,-2.949817419E0,4.763033390E0,-2.210922241E0
3.934861825E1,-2.553814650E-1,4.910782337E0,-2.341680050E0
3.936853825E1,1.415070891E0,9.450054765E-1,-6.774252653E-1
3.938845825E1,6.556164622E-1,-2.654819012E0,1.249899864E-1
3.940837725E1,-7.311795950E-1,-2.693610191E0,-4.956474900E-2
3.942829725E1,-1.605286837E0,-1.682484627E0,-2.513591349E-1
3.944821725E1,-1.689250946E0,-1.092269421E0,3.003615439E-1
3.946813725E1,-4.148235619E-1,-1.234895825E0,9.501582384E-1
3.948805625E1,2.006171227E0,-1.072798491E0,1.644230247E0
3.950797625E1,2.904506445E0,8.810123801E-1,2.378439426E0
3.952789625E1,1.585725427E0,5.452299118E-1,3.515027523E0
3.954781525E1,7.229771018E-1,1.280093431E0,1.169031143E0
3.956773525E1,1.700197697E0,4.872867763E-1,-1.416609526E0
3.958765525E1,-1.392133832E0,-1.222970366E0,-2.784231424E0
3.960757425E1,-1.338204265E0,2.635381460E0,-3.039515495E0
3.962749425E1,-1.503083948E-2,-1.822678566E0,1.245445251E0
3.964741425E1,-8.690987229E-1,-2.246434927E0,2.051068783E0
3.966733425E1,1.002506137E0,-3.006425142E0,3.536500931E-1
3.968725325E1,2.563390255E0,-8.020598888E-1,3.002133369E0
3.970717325E1,3.013143539E0,5.531872511E-1,4.766214848E0
3.972709325E1,3.068992615E0,-4.497643411E-1,5.623378277E0
3.974701225E1,3.282944679E0,-2.247525692E0,4.721892834E0
3.976693225E1,3.519376516E0,-3.421956301E0,2.008028507E0
3.978685225E1,1.904454350E0,-1.986661315E0,1.220613122E0
3.980677125E1,6.372814775E-1,-4.700585008E-1,1.385834098E0
3.982669125E1,-3.378910422E-1,-1.978183687E-1,1.775689960E0
3.984661125E1,-4.131360054E-1,-6.002619863E-1,1.775684953E0
3.986653125E1,-2.337492406E-1,-1.166649461E0,5.134741068E-1
3.988645025E1,-5.119998455E-1,-1.744253874E0,-7.116888762E-1
3.990637025E1,-9.068546295E-1,-8.980773687E-1,-2.248374939E0
3.992629025E1,-1.375905514E0,1.214007974E0,-2.723565578E0
3.994620925E1,-2.248587370E0,3.040187120E0,-2.542870522E0
3.996612925E1,-2.984567881E0,3.275781870E0,-2.489762306E0
3.998604925E1,-3.753001213E0,3.279161692E0,-2.749946594E0
4.000596825E1,-5.866654873E0,6.803638935E-1,-4.346936226E0
4.002588825E1,-9.647381902E-1,-7.193033695E-1,-5.278743744E0
4.004580825E1,-1.556609273E0,4.112500668E0,-3.571615696E0
4.006572825E1,-1.772577405E0,5.455133438E0,-2.548699379E0
4.008564725E1,-9.082196951E-1,5.806534290E0,-3.413395405E0
4.010556725E1,9.998430014E-1,2.896501780E0,-1.996620417E0
4.012548725E1,1.480492115E0,-7.911981940E-1,7.296101451E-1
4.014540625E1,-2.639193237E-1,-2.605637074E0,9.297558069E-1
4.016532625E1,-1.738156080E0,-2.853411198E0,4.300862849E-1
4.018524787E1,-1.740422368E0,-2.625654459E0,4.018413424E-1
4.020516687E1,-2.006727606E-1,-1.883379579E0,9.975063205E-1
4.022508687E1,2.030239820E0,-1.440161347E0,2.104937792E0
4.024500688E1,2.676208735E0,-4.152346775E-2,2.612816334E0
4.026492688E1,1.899477720E0,8.797325492E-1,3.641026974E0
4.028484588E1,8.024359345E-1,2.811394930E-1,1.928385973E0
4.030476587E1,1.243069172E0,-1.192114592E0,-3.917942345E-1
4.032468587E1,3.711195588E-1,-2.082827568E0,-2.755949497E0
4.034460487E1,-1.780477166E0,4.273655415E0,-4.896068573E0
4.036452487E1,-1.094275117E0,3.491303444E0,-2.473381519E0
4.038444487E1,-2.865590572E0,-2.144996375E-1,1.741655350E0
4.040436387E1,-5.669841766E-1,-2.504646540E0,2.912910700E0
4.042428387E1,2.395317554E0,-3.196956396E0,3.623265743E0
4.044420388E1,3.420411825E0,6.368163824E-1,5.154978752E0
4.046412387E1,3.210638523E0,2.057685137E0,6.036634445E0
4.048404288E1,3.268758059E0,-1.322870374E0,5.064156532E0
4.050396287E1,3.632425785E0,-3.895165920E0,2.105026007E0
4.052388287E1,1.937637210E0,-3.425172329E0,1.294514537E0
4.054380187E1,5.417668223E-1,-1.414552569E0,1.826381326E0
4.056372187E1,-4.265504330E-2,-1.644953012E0,2.377368212E0
4.058364188E1,3.332029283E-1,-1.775404811E0,2.451689959E0
4.060356187E1,3.395297825E-1,-1.673286796E0,7.535895109E-1
4.062348088E1,-4.045331180E-1,-2.073156357E0,-1.118701696E0
4.064340087E1,-1.178954363E0,-7.520897985E-1,-2.377451897E0
4.066332087E1,-1.851179838E0,1.631720066E0,-2.727858067E0
4.068323987E1,-2.593408346E0,3.557306528E0,-2.780708790E0
4.070315987E1,-3.172489882E0,3.795454025E0,-3.133511543E0
4.072307988E1,-3.500366449E0,3.156943321E0,-3.336508751E0
4.074299987E1,-7.095852852E0,6.257480383E-1,-4.183197021E0
4.076291888E1,1.276594281E0,-4.921339452E-1,-5.668619156E0
4.078283887E1,-9.085331559E-1,3.110284567E0,-3.741445780E0
4.080275887E1,-2.479101896E0,3.598540545E0,-1.482839465E0
4.082267787E1,-2.160017490E0,4.837657452E0,-2.768788338E0
4.084259787E1,-8.102159500E-1,3.585705280E0,-2.443464756E0
4.086251787E1,6.640480757E-1,-2.084657699E-1,3.991839886E-1
4.088243788E1,5.396132469E-1,-1.526065469E0,1.056915283E0
4.090235688E1,-7.486428022E-1,-1.454055905E0,6.857263446E-1
4.092227688E1,-1.529239535E0,-1.277194858E0,7.985118032E-1
4.094219687E1,-5.648699999E-1,-1.473832726E0,1.365477920E0
4.096211587E1,1.783977270E0,-1.381209135E0,2.745727777E0
4.098203587E1,2.617771864E0,-4.330855906E-1,2.993201971E0
4.100195587E1,1.615736723E0,-3.421684802E-1,3.100907326E0
4.102187487E1,8.333054781E-1,8.938273787E-1,3.194670975E-1
4.104179487E1,1.437516093E0,-3.941658437E-1,-2.486791372E0
4.106171488E1,-3.669005930E-1,-2.681889772E0,-4.038751602E0
4.108163487E1,-3.602034569E0,5.193075180E0,-3.639446974E0
4.110155388E1,-8.166883588E-1,-1.346046180E-1,9.585871100E-1
4.112147387E1,-9.066163898E-1,-5.888266563E-1,2.262927294E0
4.114139387E1,1.011598468E0,-3.039916754E0,1.301888585E0
4.116131388E1,2.602730989E0,-1.970775008E0,3.355197430E0
4.118123162E1,3.028536558E0,1.299379617E-1,5.737973690E0
4.120115162E1,3.420837164E0,2.403038591E-1,5.855929852E0
4.122107163E1,3.053852797E0,-1.643681765E0,4.042871952E0
4.124099062E1,3.171544313E0,-3.475350857E0,1.905854344E0
4.126091063E1,1.468872666E0,-2.610004187E0,1.711611867E0
4.128083062E1,4.939708412E-1,-8.144003153E-1,1.815405369E0
4.130075062E1,1.051084623E-1,-8.995472193E-1,2.163454771E0
4.132066962E1,1.320221126E-1,-1.389244199E0,1.940206170E0
4.134058962E1,2.058194578E-1,-1.811235547E0,8.076838851E-1
4.136050962E1,-1.443186551E-1,-1.672199965E0,-6.351941228E-1
4.138042862E1,-8.146318793E-1,-3.177244067E-1,-2.182963610E0
4.140034862E1,-1.625270128E0,1.724032044E0,-3.089929104E0
4.142026863E1,-2.212090969E0,2.347621441E0,-3.265721560E0
4.144018862E1,-3.453037500E0,3.385747194E0,-3.412882566E0
4.146010762E1,-7.366619110E0,2.248881340E0,-5.461594582E0
4.148002762E1,-2.820652008E0,7.850351334E-1,-5.983057976E0
4.149994762E1,-1.602070570E0,5.719469547E0,-3.618070841E0
4.151986662E1,-2.450394869E0,5.472341537E0,-2.909642458E0
4.153978662E1,-1.003591537E0,5.895410538E0,-2.770343065E0
4.155970663E1,1.908354044E0,3.487267256E0,-6.818140149E-1
4.157962662E1,1.558304310E0,-7.192952037E-1,9.548931122E-1
4.159954563E1,-4.278154671E-1,-3.060887337E0,1.281328499E-1
4.161946562E1,-1.752720237E0,-3.000631809E0,-6.591001749E-1
4.163938562E1,-1.689469337E0,-3.072472095E0,-2.519020736E-1
4.165930462E1,-5.899575725E-2,-2.791988850E0,1.345108986E0
4.167922462E1,2.307391167E0,-1.844572902E0,3.236485481E0
4.169914463E1,2.814539671E0,-6.550475359E-1,3.959518909E0
4.171906462E1,1.209266901E0,-6.396307945E-1,2.403297424E0
4.173898363E1,1.528263688E0,1.480372429E0,-4.573114514E-1
4.175890362E1,1.352697611E0,-8.817304373E-1,-3.020817280E0
4.177882362E1,-3.376781225E0,1.263342381E0,-4.405535698E0
4.179874262E1,-6.035155654E-1,2.241064787E0,-2.673745632E0
4.181866262E1,-1.528179169E0,-1.244909763E0,1.860211730E0
4.183858262E1,-2.735228511E-3,-3.120903492E0,1.166108608E0
4.185850263E1,2.802026749E0,-2.227145910E0,1.476892114E0
4.187842163E1,3.155445337E0,5.056047440E-1,5.150800228E0
4.189834162E1,3.058559656E0,9.222717285E-1,6.357933998E0
4.191826162E1,2.416131020E0,1.604510695E-1,5.741094112E0
4.193818062E1,3.360809565E0,-3.117259741E0,3.073640585E0
4.195810062E1,2.564005613E0,-3.152242899E0,1.045799851E0
4.197802062E1,7.951751947E-1,-8.357602954E-1,1.133585453E0
4.199794063E1,3.251188099E-1,4.274054468E-1,1.695924640E0
4.201785962E1,-1.110019907E-1,-1.022934437E0,1.753214717E0
4.203777963E1,-7.819513232E-2,-1.920284271E0,1.149915814E0
4.205769962E1,-2.034623772E-1,-2.118857622E0,-2.842343412E-2
4.207761863E1,-7.913892865E-1,-1.485304713E0,-1.450570703E0
4.209753862E1,-1.515454769E0,2.148233056E-1,-2.331389427E0
4.211745862E1,-2.485317707E0,2.068911076E0,-2.454809189E0
4.213737863E1,-3.096699715E0,2.409891129E0,-2.476666927E0
4.215729762E1,-4.035167694E0,3.317183733E0,-2.625927210E0
4.217721729E1,-5.770185947E0,1.647160172E0,-4.997232914E0
4.219713729E1,-1.973199606E0,2.056755066E0,-6.453476429E0
4.221705629E1,-1.922606587E0,5.475332260E0,-2.738176823E0
4.223697629E1,-2.403162241E0,5.743334770E0,-2.526467085E0
4.225689629E1,1.423102105E-3,4.515991688E0,-3.229253531E0
4.227681629E1,2.321506977E0,1.468029261E0,-4.321280420E-1
4.229673529E1,1.479797840E0,-1.575112939E0,1.272572398E0
4.231665529E1,-8.388534188E-1,-2.121313095E0,6.564833522E-1
4.233657529E1,-2.147517920E0,-3.369094849E0,8.481308818E-2
4.235649529E1,-1.797060728E0,-2.837761879E0,3.877889514E-1
4.237641429E1,2.197166234E-1,-1.287249923E0,1.453234315E0
4.239633429E1,2.753256083E0,-9.229440689E-1,2.558657646E0
4.241625429E1,3.205427885E0,-2.610298097E-1,3.265128136E0
4.243617329E1,1.733430266E0,3.704803586E-1,3.332406044E0
4.245609329E1,1.376625776E0,6.777549535E-2,7.692667842E-1
4.247601329E1,1.500773549E0,-2.498065233E0,-2.113344908E0
4.249593229E1,-6.516240239E-1,5.727429390E-1,-4.130623817E0
4.251585229E1,-4.086178780E0,6.303358555E0,-3.044120073E0
4.253577229E1,-1.318885446E0,-4.456139505E-1,1.941914201E0
4.255569229E1,4.571224749E-1,-1.130122304E0,8.513121605E-1
4.257561129E1,1.447988749E0,-2.504006147E0,-2.746510983E0
4.259553129E1,1.894309640E0,1.164681435E0,2.824633360E0
4.261545129E1,1.578538299E0,-1.015703917E0,6.551448822E0
4.263537129E1,2.300071478E0,-2.029895782E0,6.463546753E0
4.265529029E1,2.800860882E0,-9.044523239E-1,5.532434940E0
4.267521029E1,4.152077675E0,-3.670347691E0,2.233567476E0
4.269513029E1,3.079247236E0,-2.915307760E0,1.410072446E0
4.271504929E1,1.638942122E0,-1.094304204E0,1.563318372E0
4.273496929E1,6.333499551E-1,-8.207402825E-1,2.102047205E0
4.275488929E1,5.313313752E-2,-1.626465082E0,2.685560465E0
4.277480929E1,1.554700881E-1,-1.676993489E0,1.772214413E0
4.279472829E1,-1.142841429E-1,-1.832106709E0,3.207870126E-1
4.281464829E1,-8.298869133E-1,-8.033410311E-1,-1.041038513E0
4.283456829E1,-1.365811229E0,1.738242149E0,-2.000476837E0
4.285448729E1,-2.172354221E0,4.336208820E0,-2.248667479E0
4.287440729E1,-2.549088717E0,4.514814854E0,-2.596737146E0
4.289432729E1,-3.113245964E0,4.293450832E0,-2.994917393E0
4.291424729E1,-5.723359585E0,1.010954022E0,-5.983599663E0
4.293416629E1,-4.578557611E-1,-6.790316105E-1,-6.431944370E0
4.295408629E1,-7.284590006E-1,3.176516533E0,-2.927916765E0
4.297400629E1,-2.136759758E0,3.870682716E0,-2.131009340E0
4.299392629E1,-1.567707300E0,4.742516994E0,-2.333484888E0
4.301384529E1,-6.909688562E-2,2.076338291E0,-1.052727342E0
4.303376529E1,4.363510311E-1,-3.605134189E-1,-2.856991291E-1
4.305368529E1,-3.411280364E-2,-1.454026461E0,-2.134110779E-1
4.307360429E1,-1.154113650E0,-1.857349634E0,-2.699055374E-1
4.309352429E1,-1.687757611E0,-1.537882447E0,3.710110784E-1
4.311344429E1,-5.147677064E-1,-1.285410166E0,1.404503703E0
4.313336429E1,1.692850590E0,-1.289759159E0,2.760596514E0
4.315328329E1,2.918391466E0,-1.972522438E-1,3.130600691E0
4.317320325E1,1.971120238E0,4.181203842E-1,3.412403345E0
4.319312325E1,5.836907625E-1,3.818019927E-1,7.319347262E-1
4.321304325E1,1.044517875E0,-1.015120625E0,-2.615180492E0
4.323296225E1,-6.176795959E-1,-1.833328605E0,-4.987947464E0
4.325288225E1,-3.445768356E0,5.876336098E0,-4.558100700E0
4.327280225E1,-5.834738612E-1,-2.025662184E0,1.918884963E-1
4.329272225E1,8.337316662E-2,-1.049744368E0,1.635429859E0
4.331264125E1,1.345739365E0,-6.266338825E0,-3.619228303E-1
4.333256125E1,3.009240866E0,-6.997712255E-1,3.064575672E0
4.335248125E1,3.030107737E0,9.370760918E-1,6.189360619E0
4.337240025E1,2.863123417E0,5.719797611E-1,6.510654926E0
4.339232025E1,2.199336767E0,-4.698625505E-1,5.159926414E0
4.341224025E1,3.638724804E0,-3.431574821E0,2.466900110E0
4.343216025E1,2.022760391E0,-2.463196039E0,9.003367424E-1
4.345207925E1,7.969312072E-1,-2.716611326E-1,1.457916141E0
4.347199925E1,1.874219179E-1,2.520034909E-1,1.917110085E0
4.349191925E1,-9.409280121E-2,-8.215121031E-1,2.039081573E0
4.351183925E1,-3.511546925E-2,-1.573134184E0,1.585504651E0
4.353175825E1,-5.531784520E-2,-2.280905962E0,2.852381468E-1
4.355167825E1,-4.497768581E-1,-1.518359900E0,-1.175977111E0
4.357159825E1,-8.335859776E-1,3.027683198E-1,-2.170395374E0
4.359151825E1,-1.732100844E0,1.374259710E0,-2.371806145E0
4.361143725E1,-2.493458033E0,2.046069384E0,-2.359989166E0
4.363135725E1,-5.868397236E0,3.037114620E0,-3.152390718E0
4.365127725E1,-5.421255112E0,8.775825799E-2,-5.451945305E0
4.367119625E1,-2.813809156E0,4.457564354E0,-3.640433550E0
4.369111625E1,-3.894246101E0,5.055902481E0,-2.601762772E0
4.371103625E1,-2.610301256E0,6.249984264E0,-3.122311831E0
4.373095625E1,1.064059615E0,5.928885937E0,-2.105303764E0
4.375087525E1,2.036838770E0,3.592481852E0,5.948183537E-1
4.377079525E1,7.451382279E-1,4.673538357E-2,1.401010513E0
4.379071525E1,-1.290805340E0,-1.463062286E0,-1.489005089E-1
4.381063525E1,-2.098195314E0,-1.944800258E0,-9.217722416E-1
4.383055425E1,-1.546707273E0,-1.699133635E0,-1.706862748E-1
4.385047425E1,3.884642422E-1,-1.981162786E0,1.392430544E0
4.387039425E1,2.150532484E0,-2.118163824E0,2.297430515E0
4.389031425E1,2.572043180E0,-1.713700414E0,2.321923018E0
4.391023325E1,1.557706714E0,-9.171684086E-2,1.297163963E0
4.393015325E1,2.009213686E0,1.337559819E0,-8.900824785E-1
4.395007325E1,1.630067229E0,-8.368574381E-1,-3.355674028E0
4.396999325E1,-2.609651327E0,-1.301060200E0,-3.821853638E0
4.398991225E1,-2.693471193E0,1.321901917E0,-8.370158076E-1
4.400983225E1,-1.220790073E-1,-3.756474495E0,3.509936571E0
4.402975225E1,6.219867468E-1,2.142111212E-1,2.149421871E-1
4.404967225E1,1.878343821E0,-2.959907055E0,-1.374591112E0
4.406959125E1,3.147038460E0,2.426648289E-1,4.216870308E0
4.408951125E1,3.126728535E0,7.020787895E-2,6.618215084E0
4.410943125E1,2.892624855E0,-8.588813543E-1,6.160990715E0
4.412935125E1,3.164578438E0,-3.785897017E0,4.033907413E0
4.414927025E1,3.254225254E0,-4.356145859E0,1.716334939E0
4.416919025E1,1.442155004E0,-1.289013505E0,1.078809857E0
4.418911050E1,2.983615994E-1,-1.009123623E-1,1.784767509E0
4.420902950E1,-5.905219913E-1,-1.132594109E0,2.276029110E0
4.422894950E1,-2.338972688E-1,-1.467033148E0,1.522900820E0
4.424886950E1,-3.403179049E-1,-1.455405116E0,2.360645235E-1
4.426878950E1,-8.290718198E-1,-9.076889753E-1,-1.046560287E0
4.428870950E1,-1.210987210E0,8.464367986E-1,-2.058340788E0
4.430862850E1,-1.753784060E0,3.032938004E0,-2.365786791E0
4.432854850E1,-2.295912504E0,3.581693649E0,-2.616588116E0
4.434846850E1,-2.759291172E0,3.696146965E0,-2.760875463E0
4.436838750E1,-6.563614845E0,1.692745328E0,-4.330156326E0
4.438830750E1,-2.245824099E0,-1.674680233E0,-6.734524250E0
4.440822750E1,-9.368092418E-1,5.344940662E0,-4.383863449E0
4.442814750E1,-1.965196490E0,4.349426270E0,-2.107280016E0
4.444806750E1,-2.130452156E0,4.803613663E0,-3.091733694E0
4.446798650E1,2.730557024E-1,2.651948690E0,-2.142751455E0
4.448790650E1,1.332997680E0,8.371671289E-2,4.978159666E-1
4.450782650E1,5.863648057E-1,-1.557914853E0,5.480895042E-1
4.452774650E1,-1.023510098E0,-2.128246307E0,-7.703107595E-2
4.454766550E1,-1.750793934E0,-2.499366999E0,1.843094528E-1
4.456758550E1,-9.672620296E-1,-1.986829638E0,1.343339443E0
4.458750550E1,1.430261135E0,-7.354936600E-1,3.270048618E0
4.460742550E1,2.798695326E0,5.222969055E-1,3.654827833E0
4.462734450E1,1.112550020E0,6.416943073E-1,3.041345596E0
4.464726450E1,1.105570793E0,8.246228695E-1,4.358386099E-1
4.466718450E1,1.954260111E0,-2.795308590E0,-1.991302252E0
4.468710450E1,-2.809143543E0,-1.625211477E0,-3.678074598E0
4.470702350E1,-1.348644257E0,2.411377907E0,-3.978475332E0
4.472694350E1,-5.736520886E-1,-1.548254371E0,-1.217916533E-1
4.474686350E1,-3.639097512E-1,-1.558253407E0,1.307654142E0
4.476678350E1,1.782955408E0,-3.849246025E0,1.885011792E0
4.478670250E1,3.217602015E0,7.443568110E-2,4.665132523E0
4.480662250E1,3.534648180E0,3.901192546E-1,6.211532116E0
4.482654250E1,3.003885746E0,1.230093390E-1,5.939091682E0
4.484646250E1,3.698117256E0,-2.629163980E0,3.916297913E0
4.486638250E1,3.681668520E0,-3.470816374E0,1.472421527E0
4.488630150E1,1.440879703E0,-1.796931982E0,1.151476383E0
4.490622150E1,3.793817461E-1,-4.175328016E-1,1.760540724E0
4.492614150E1,-4.711935818E-1,-5.948767662E-1,2.250983715E0
4.494606150E1,-4.502602518E-1,-1.191386223E0,1.901575446E0
4.496598050E1,-3.758011162E-1,-1.815204620E0,6.932522655E-1
4.498590050E1,-5.959321856E-1,-1.495922446E0,-6.311480403E-1
4.500582050E1,-8.458682299E-1,-3.424792737E-2,-1.734948397E0
4.502574050E1,-1.411391020E0,2.175523281E0,-2.092696428E0
4.504565950E1,-2.523634434E0,3.555452824E0,-2.190835714E0
4.506557950E1,-2.818478584E0,3.699811220E0,-2.512089252E0
4.508549950E1,-4.796150684E0,3.432078362E0,-3.097086906E0
4.510541950E1,-3.425289154E0,-4.768492281E-1,-6.414012909E0
4.512533850E1,-1.160857320E0,3.031589031E0,-5.877730846E0
4.514525850E1,-1.197226167E0,4.206190586E0,-2.305229187E0
4.516517850E1,-2.326031446E0,4.644219875E0,-2.433345556E0
4.518509862E1,-1.087571025E0,3.267039299E0,-2.491777658E0
4.520501863E1,8.243167400E-1,4.499208927E-1,-5.840545893E-1
4.522493762E1,1.062365532E0,-1.423022032E0,-1.155775785E-2
4.524485763E1,-3.617900610E-2,-1.977857947E0,-3.150119483E-1
4.526477762E1,-1.102905750E0,-1.960757136E0,-4.132447541E-1
4.528469762E1,-1.139392853E0,-1.353607059E0,5.067897439E-1
4.530461662E1,5.737286210E-1,-7.025666833E-1,2.113969326E0
4.532453662E1,2.857220411E0,1.856619865E-1,3.054495096E0
4.534445662E1,2.498574018E0,1.395724654E0,3.934073210E0
4.536437663E1,1.014226079E0,1.005459905E0,1.315368056E0
4.538429562E1,1.780137300E0,-1.242444992E0,-1.337670922E0
