"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
5.568844812E1,1.616855502E0,2.877561748E-1,6.638204455E-1
5.570836712E1,1.253800869E0,-8.620658517E-2,7.973218560E-1
5.572828612E1,9.647624493E-1,-1.545700431E-1,7.441597581E-1
5.574820512E1,8.164747953E-1,-5.863668919E-1,4.889974743E-2
5.576812412E1,6.104524732E-1,-1.402648330E0,-7.309166789E-1
5.578804312E1,4.136478901E-1,-1.020998240E0,-1.467741281E-1
5.580796212E1,2.901907861E-1,-1.935413778E-1,7.631869912E-1
5.582788112E1,-7.797044516E-2,2.627544850E-2,1.197406888E0
5.584779912E1,-6.825488806E-2,-3.883521855E-1,1.585241199E0
5.586771812E1,6.540197134E-1,-2.179257721E-1,1.888674855E0
5.588763712E1,1.247860670E0,9.022735357E-1,1.987274885E0
5.590755575E1,1.083264470E0,1.426228642E0,1.145089030E0
5.592747475E1,6.450876594E-1,1.069566250E0,7.510200739E-1
5.594739375E1,4.195734859E-1,5.830652118E-1,5.390963554E-1
5.596731275E1,2.936224639E-1,1.580861211E-1,5.855123401E-1
5.598723175E1,3.142954111E-1,6.625926588E-3,8.364800811E-1
5.600715075E1,2.912661731E-1,-1.318836063E-1,8.802776337E-1
5.602706875E1,2.238047123E-1,-4.078596532E-1,8.102974892E-1
5.604698775E1,3.956654072E-1,-5.877649188E-1,7.211077213E-1
5.606690675E1,6.370411515E-1,-5.357530117E-1,7.987774611E-1
5.608682575E1,6.345201731E-1,-3.107952774E-1,8.160390258E-1
5.610674475E1,3.862116039E-1,-3.181852698E-1,6.490058303E-1
5.612666375E1,1.889377236E-1,-4.171831906E-1,5.122549534E-1
5.614658275E1,1.473348290E-1,-3.769617379E-1,4.472481608E-1
5.616650175E1,1.790404320E-1,-3.080259860E-1,4.711128175E-1
5.618642075E1,2.188075930E-1,-3.317136467E-1,5.875557661E-1
5.620633875E1,3.260655999E-1,-2.880854309E-1,6.014937162E-1
5.622625775E1,3.525088727E-1,-3.601989448E-1,6.007128358E-1
5.624617675E1,3.347711265E-1,-5.232034922E-1,5.740770102E-1
5.626609575E1,3.768224418E-1,-4.753284156E-1,4.663545191E-1
5.628601475E1,4.546906352E-1,-5.107683539E-1,4.296033978E-1
5.630593375E1,4.233134985E-1,-7.331923842E-1,3.396133184E-1
5.632585275E1,4.355558157E-1,-7.548377514E-1,2.206685692E-1
5.634577175E1,4.658457637E-1,-3.458155394E-1,2.400811911E-1
5.636569075E1,2.877583504E-1,-6.763118505E-2,2.479159087E-1
5.638560975E1,1.624406315E-2,-6.017986536E-1,8.581887186E-2
5.640552775E1,-1.747484356E-1,-1.466130853E0,-8.821200579E-2
5.642544675E1,-4.172523618E-1,-1.923774004E0,-2.006701529E-1
5.644536575E1,-6.321830153E-1,-1.832479119E0,-9.678128362E-2
5.646528475E1,-6.533403993E-1,-1.407824278E0,3.693092987E-2
5.648520375E1,-6.506946087E-1,-1.050197363E0,-2.222312614E-2
5.650512275E1,-7.557832003E-1,-7.247306108E-1,-2.017412186E-1
5.652504175E1,-9.780704379E-1,-3.897489309E-1,-5.575507283E-1
5.654496075E1,-1.142979264E0,1.725890115E-2,-1.071086526E0
5.656487975E1,-1.232396722E0,3.739843369E-1,-1.547691107E0
5.658479775E1,-1.326759696E0,4.464868903E-1,-1.994914174E0
5.660471675E1,-1.435728908E0,5.276683569E-1,-2.269021511E0
5.662463575E1,-1.419910192E0,7.405594587E-1,-2.279245138E0
5.664455475E1,-1.292840958E0,5.132263899E-1,-2.077139139E0
5.666447375E1,-1.189435244E0,-2.345336229E-1,-1.728584528E0
5.668439275E1,-9.580119848E-1,-7.048113346E-1,-1.535744429E0
5.670431175E1,-6.963720322E-1,-4.966946840E-1,-1.578608871E0
5.672423075E1,-6.275928617E-1,8.676995337E-2,-1.624170423E0
5.674414975E1,-7.275929451E-1,3.118672967E-1,-1.453155279E0
5.676406775E1,-8.677863479E-1,-9.140487760E-2,-1.397906661E0
5.678398675E1,-1.045413613E0,-5.886355042E-1,-1.278824210E0
5.680390575E1,-1.201909900E0,-7.450806499E-1,-9.605069757E-1
5.682382475E1,-1.205796123E0,-6.556587219E-1,-6.710994244E-1
5.684374375E1,-1.022146702E0,-4.531094432E-1,-4.938295484E-1
5.686366275E1,-7.358634472E-1,-2.316309661E-1,-3.014185727E-1
5.688358175E1,-4.069535732E-1,-2.587830722E-1,-9.797597677E-2
5.690350075E1,-9.226367623E-2,-1.509424746E-1,8.234798908E-2
5.692342017E1,1.921605021E-1,3.291775286E-2,1.209337488E-1
5.694333817E1,4.438878000E-1,2.862567902E-1,1.768665314E-1
5.696325717E1,6.349565387E-1,5.730196238E-1,2.570314109E-1
5.698317617E1,7.804877162E-1,8.559866548E-1,3.490199149E-1
5.700309517E1,8.275068402E-1,8.901885152E-1,4.643731415E-1
5.702301417E1,8.175747991E-1,6.150869131E-1,5.660195947E-1
5.704293317E1,9.265665412E-1,9.213321656E-2,5.572378039E-1
5.706285217E1,1.194841504E0,-5.486134887E-1,4.153033495E-1
5.708277117E1,1.350381255E0,-6.769795418E-1,1.843827963E-1
5.710269017E1,1.131098866E0,-9.540944546E-2,8.523942530E-2
5.712260817E1,8.378787637E-1,6.685274094E-2,3.172284365E-1
5.714252717E1,5.914832354E-1,-5.650670528E-1,1.614822634E-2
5.716244617E1,3.202073872E-1,-7.498502135E-1,6.743614376E-2
5.718236517E1,1.999187022E-1,-1.463128328E-1,7.145906687E-1
5.720228417E1,1.971724480E-1,3.430404961E-1,1.212630033E0
5.722220317E1,1.808066517E-1,2.744249105E-1,1.615352750E0
5.724212217E1,4.135533869E-1,1.840894967E-1,1.840483069E0
5.726204117E1,8.046385646E-1,3.415404558E-1,1.815045118E0
5.728196017E1,8.820301294E-1,1.291772574E-1,1.116640687E0
5.730187917E1,5.663682222E-1,-2.208747119E-1,6.615213752E-1
5.732179717E1,3.022130430E-1,-2.657979131E-1,3.801772594E-1
5.734171617E1,2.636817098E-1,-5.187581107E-2,2.730508447E-1
5.736163517E1,3.815968037E-1,3.579598367E-1,4.523856938E-1
5.738155417E1,3.478032649E-1,4.733481407E-1,6.452124119E-1
5.740147317E1,3.330881596E-1,3.150177896E-1,8.284842372E-1
5.742139217E1,4.835863113E-1,9.497363865E-2,9.239949584E-1
5.744131117E1,5.486375690E-1,-1.753111184E-1,8.972396255E-1
5.746123017E1,4.683904052E-1,-2.850501537E-1,7.703537941E-1
5.748114917E1,3.264050782E-1,-2.085555345E-1,5.348904133E-1
5.750106717E1,1.367782056E-1,-1.155920923E-1,3.509888053E-1
5.752098617E1,1.282846779E-1,-1.192998514E-1,2.049625814E-1
5.754090517E1,2.644942105E-1,-3.205294311E-1,1.125927344E-1
5.756082417E1,3.076025844E-1,-5.435248613E-1,8.173334599E-2
5.758074317E1,2.453240007E-1,-6.376652718E-1,8.202630281E-2
5.760066217E1,2.121436894E-1,-5.556528568E-1,1.025650874E-1
5.762058117E1,9.742707014E-2,-4.610978365E-1,1.366804838E-1
5.764050017E1,-3.324623033E-2,-4.308550954E-1,2.215918750E-1
5.766041917E1,-8.825559169E-2,-4.537708163E-1,3.064762056E-1
5.768033717E1,-5.144438893E-2,-3.970572352E-1,3.367025256E-1
5.770025617E1,8.363135904E-2,-2.343150079E-1,2.960200906E-1
5.772017517E1,2.139235288E-1,-1.723392606E-1,3.984255195E-1
5.774009417E1,2.421779186E-1,-3.342535496E-1,4.633435905E-1
5.776001317E1,2.360494137E-1,-5.952008963E-1,4.942388535E-1
5.777993217E1,2.621348798E-1,-7.739709020E-1,4.824346900E-1
5.779985117E1,2.663645744E-1,-1.032456994E0,4.279839694E-1
5.781977017E1,2.769142687E-1,-1.245470166E0,2.911606133E-1
5.783968917E1,3.621031940E-1,-1.289759874E0,1.997004747E-1
5.785960717E1,4.008336663E-1,-1.254753232E0,1.633104682E-1
5.787952617E1,3.985675871E-1,-1.133957267E0,2.242846191E-1
5.789944517E1,4.186175764E-1,-9.469020367E-1,3.622685969E-1
5.791936417E1,3.991642594E-1,-9.029955864E-1,4.844030142E-1
5.793928317E1,2.904976010E-1,-1.150880933E0,3.827185035E-1
5.795920217E1,1.805525571E-1,-1.344734907E0,3.460166454E-1
5.797912117E1,8.472061716E-3,-1.480801225E0,4.070488513E-1
5.799904017E1,-1.946601719E-1,-1.563341498E0,4.083788097E-1
5.801895917E1,-3.819506168E-1,-1.629973173E0,3.602342010E-1
5.803887817E1,-6.671532393E-1,-1.810010791E0,1.611623764E-1
5.805879617E1,-9.615535736E-1,-1.957527041E0,-1.095836312E-1
5.807871517E1,-1.230498195E0,-1.810516238E0,-6.636228561E-1
5.809863417E1,-1.474991798E0,-1.404159665E0,-1.312159538E0
5.811855317E1,-1.699274659E0,-1.007102847E0,-1.766632318E0
5.813847217E1,-1.819490075E0,-8.406292796E-1,-2.001725435E0
5.815839117E1,-1.898424625E0,-9.417957067E-1,-2.040831089E0
5.817831017E1,-1.649556637E0,-9.641789794E-1,-1.701285720E0
5.819822917E1,-1.120881796E0,-1.239809632E0,-9.318468571E-1
5.821814817E1,-6.590039134E-1,-1.726475596E0,-4.121312797E-1
5.823806617E1,-2.900893390E-1,-2.086481571E0,-3.020444214E-1
5.825798517E1,4.379995912E-2,-2.211377144E0,-6.358096004E-1
5.827790417E1,1.007832959E-1,-1.628582358E0,-1.237434149E0
5.829782317E1,-4.895479232E-2,-6.727553606E-1,-1.861686826E0
5.831774217E1,-7.170378417E-2,-8.023709059E-1,-2.004212856E0
5.833766117E1,-8.017544448E-2,-1.682525516E0,-1.729217768E0
5.835758017E1,-9.844370931E-2,-2.464708805E0,-1.376130342E0
5.837749917E1,5.424306169E-2,-2.649071932E0,-1.084251285E0
5.839741817E1,3.696091771E-1,-2.517610073E0,-9.591251016E-1
5.841733617E1,7.081946731E-1,-2.487693548E0,-9.286412001E-1
5.843725517E1,1.024426341E0,-2.353280783E0,-1.014214396E0
5.845717417E1,1.286345243E0,-2.085551262E0,-1.074310780E0
5.847709317E1,1.425495982E0,-1.869778752E0,-9.564642906E-1
5.849701217E1,1.452641964E0,-1.834868431E0,-7.364699244E-1
5.851693117E1,1.409235001E0,-1.971200347E0,-5.267608762E-1
5.853685017E1,1.308146834E0,-2.220577002E0,-4.375966191E-1
5.855676917E1,1.148818135E0,-2.489654541E0,-3.996870816E-1
5.857668817E1,9.649550915E-1,-2.896457911E0,-4.857715964E-1
5.859660617E1,7.318913341E-1,-3.114530325E0,-6.678394675E-1
5.861652517E1,6.018563509E-1,-3.094363689E0,-5.736092925E-1
5.863644417E1,5.277458429E-1,-2.902590275E0,-3.062540889E-1
5.865636317E1,3.848364651E-1,-2.754446745E0,9.432823956E-2
5.867628217E1,1.286987364E-1,-2.760235786E0,6.606931090E-1
5.869620117E1,5.956679583E-1,-2.016956091E0,1.212167144E0
5.871612017E1,1.513578176E0,-9.134098887E-1,1.647683978E0
5.873603917E1,1.142052531E0,-7.616353035E-1,1.968988776E0
5.875595817E1,6.137623191E-1,-1.361008644E0,7.492219210E-1
5.877587717E1,-2.648620903E-1,-1.748937964E0,-4.290772080E-1
5.879579517E1,-8.989239335E-1,-1.498024940E0,-5.110117197E-1
5.881571417E1,-9.584548473E-1,-2.207391977E0,-3.130565584E-1
5.883563317E1,-2.506400943E-1,-2.745106459E0,-1.576161236E-1
5.885555217E1,7.310262918E-1,-2.718301773E0,-1.052586138E-1
5.887547117E1,1.087516785E0,-2.631319284E0,8.170456626E-3
5.889539017E1,9.050673842E-1,-2.668514490E0,2.377279103E-2
5.891530854E1,5.021709800E-1,-2.637079954E0,-1.338168234E-1
5.893522754E1,-4.564403091E-3,-2.566141844E0,-2.953447104E-1
5.895514654E1,-2.990284264E-1,-2.325590849E0,-2.340818942E-1
5.897506454E1,-3.262201250E-1,-2.154038429E0,1.109590661E-2
5.899498354E1,-9.679751098E-2,-1.888393044E0,1.838120073E-1
5.901490254E1,1.878452748E-1,-1.525920033E0,2.436479330E-1
5.903482154E1,2.570987940E-1,-1.152253032E0,1.224522814E-1
5.905474054E1,1.645003706E-1,-9.802855849E-1,-1.448270828E-1
5.907465954E1,-3.024008498E-2,-1.162415504E0,-2.551122904E-1
5.909457854E1,-1.688882113E-1,-1.312376618E0,-2.072856724E-1
5.911449754E1,-1.050182059E-1,-1.423002243E0,-1.615192741E-1
5.913441654E1,3.796228906E-3,-1.291124105E0,-8.875637501E-2
5.915433554E1,3.755613044E-2,-9.986135364E-1,3.715093806E-2
5.917425354E1,-9.829256684E-3,-8.394778371E-1,1.490687281E-1
5.919417254E1,-7.183822244E-2,-7.551029325E-1,1.749453098E-1
5.921409154E1,-1.244133338E-1,-6.574336886E-1,1.358269453E-1
5.923401054E1,-2.638838887E-1,-5.543275476E-1,1.570480503E-2
5.925392954E1,-3.655377030E-1,-4.854146540E-1,-1.258475482E-1
5.927384854E1,-3.906898499E-1,-5.209781528E-1,-2.173337787E-1
5.929376754E1,-4.615269899E-1,-4.846706986E-1,-1.873260885E-1
5.931368654E1,-4.923388660E-1,-4.918323159E-1,-1.445381790E-1
5.933360554E1,-5.389276743E-1,-5.899521708E-1,2.011823095E-2
5.935352354E1,-6.154343486E-1,-4.608571827E-1,1.982847452E-1
5.937344254E1,-6.524994373E-1,-2.923306525E-1,4.076552391E-1
5.939336154E1,-6.728329659E-1,-2.087973244E-2,6.679094434E-1
5.941328054E1,-6.487652659E-1,-1.454258561E-1,6.582385302E-1
5.943319954E1,-6.368812323E-1,-2.611422837E-1,6.493054032E-1
5.945311854E1,-6.878602505E-1,-2.131020725E-1,5.708383322E-1
5.947303754E1,-6.972327828E-1,-2.173015177E-1,4.127930701E-1
5.949295654E1,-5.804086924E-1,-3.218131065E-1,2.212920487E-1
5.951287554E1,-4.141757488E-1,-4.138993621E-1,-1.922515929E-1
5.953279354E1,-3.769807220E-1,-5.011807084E-1,-9.672048688E-1
5.955271254E1,-5.702464581E-1,-6.768057942E-1,-1.561466813E0
5.957263154E1,-8.715274930E-1,-1.910124719E-1,-1.665202856E0
5.959255054E1,-1.009197235E0,6.843834519E-1,-1.898512006E0
5.961246954E1,-6.524268389E-1,1.497562528E0,-2.559653044E0
5.963238854E1,1.087894663E-1,1.906110048E0,-2.425406933E0
5.965230754E1,1.756940484E0,4.292584896E0,-1.286714435E0
5.967222654E1,1.655347943E0,1.612202525E0,-1.008001328E0
5.969214554E1,9.119118452E-1,-2.970259190E-1,-1.309570193E0
5.971206354E1,4.000802934E-1,-1.902015090E0,-1.644822478E0
5.973198254E1,2.519207001E-1,-3.014265776E0,-1.560533404E0
5.975190154E1,2.347791642E-1,-3.607167482E0,-1.330500484E0
5.977182054E1,1.135975420E-1,-3.214657784E0,-1.171375036E0
5.979173954E1,-1.711355522E-2,-2.608748913E0,-9.809262753E-1
5.981165854E1,8.243305981E-2,-2.146990776E0,-7.557093501E-1
5.983157754E1,3.093050718E-1,-1.691285014E0,-4.282641113E-1
5.985149654E1,5.441918969E-1,-1.109151006E0,-9.606727958E-2
5.987141554E1,7.434942722E-1,-5.248442292E-1,1.872839928E-1
5.989133354E1,8.373981714E-1,-7.082716376E-2,3.395411968E-1
5.991125300E1,8.066291213E-1,-1.038809866E-2,3.780768812E-1
5.993117200E1,7.999224067E-1,-2.305792868E-1,4.452923834E-1
5.995109100E1,8.803595304E-1,-4.175862372E-1,6.893370152E-1
5.997101000E1,9.989768863E-1,-4.290207624E-1,1.000911713E0
5.999092900E1,1.082604289E0,-2.099988610E-1,1.203411222E0
6.001084800E1,1.152479053E0,1.945822835E-1,1.361117005E0
6.003076700E1,1.160641551E0,6.841872334E-1,1.421675086E0
6.005068600E1,9.838495255E-1,1.033043385E0,1.228222013E0
6.007060400E1,7.600312233E-1,1.129538298E0,8.999800086E-1
6.009052300E1,4.839875698E-1,1.069754243E0,6.150036454E-1
6.011044200E1,2.155056000E-1,1.108395100E0,4.498160481E-1
6.013036100E1,1.790730804E-1,1.268893361E0,4.372698665E-1
6.015028000E1,4.469034076E-1,1.275881648E0,2.850156426E-1
6.017019900E1,3.243992031E-1,8.447858691E-1,-4.295445979E-1
6.019011800E1,2.125387639E-2,9.014438838E-3,-6.131972671E-1
6.021003700E1,-6.162997484E-1,1.753038913E-2,-2.927536964E-1
6.022995600E1,-1.141238451E0,6.661747396E-2,-6.144084334E-1
6.024987400E1,-9.137686491E-1,-1.402048320E-1,-1.283358335E0
6.026979300E1,-5.471964478E-1,3.138388395E-1,-1.444365025E0
6.028971200E1,-7.509233356E-1,7.000232935E-1,-7.138306499E-1
6.030963100E1,-5.258502960E-1,-6.516720057E-1,-5.936888605E-2
6.032955000E1,-3.418516135E-3,-1.674321294E0,5.733411312E-1
6.034946900E1,9.029917717E-1,-1.371576071E0,9.209595919E-1
6.036938800E1,1.004680037E0,-9.317964315E-1,9.096997380E-1
6.038930700E1,6.967294216E-1,-3.573420048E-1,6.673533916E-1
6.040922600E1,6.210060120E-1,2.369317226E-2,5.010824203E-1
6.042914500E1,5.866294503E-1,1.291059256E-1,4.003518224E-1
6.044906300E1,3.790095747E-1,4.590159059E-1,4.167635143E-1
6.046898200E1,2.118687630E-1,7.102974057E-1,4.734920561E-1
6.048890100E1,8.565250039E-2,5.731728673E-1,6.097537279E-1
6.050882000E1,-8.220561594E-2,4.200625122E-1,6.219728589E-1
6.052873900E1,-2.394787520E-1,6.284210682E-1,4.797699451E-1
6.054865800E1,-2.358551323E-1,8.555870056E-1,2.438234389E-1
6.056857700E1,-1.876260042E-1,7.873374820E-1,-1.194333099E-2
6.058849600E1,-2.786042988E-1,3.685778677E-1,-2.703368068E-1
6.060841500E1,-5.209550858E-1,1.158176363E-2,-3.173067272E-1
6.062833300E1,-5.975913405E-1,-2.114338577E-1,-2.629233897E-1
6.064825200E1,-5.937663913E-1,-4.839699268E-1,-9.939729422E-2
6.066817100E1,-5.318723321E-1,-6.023105979E-1,5.169609189E-2
6.068809000E1,-2.699899673E-1,-3.939069510E-1,8.376188576E-2
6.070800900E1,-8.986932784E-2,-1.244828701E-1,1.361481547E-1
6.072792800E1,-8.124913275E-2,2.766892780E-3,9.097423404E-2
6.074784700E1,-1.980747283E-1,2.594206110E-2,-1.642524600E-1
6.076776600E1,-4.288594723E-1,-1.408565193E-1,-6.228394508E-1
6.078768500E1,-7.286603451E-1,-4.718368948E-1,-1.286304832E0
6.080760300E1,-8.719521761E-1,-4.830597341E-1,-1.508450508E0
6.082752200E1,-1.151166558E0,9.050260484E-2,-1.826910734E0
6.084744100E1,-1.050595760E0,1.695218801E0,-2.172544718E0
6.086736000E1,-7.913731933E-1,3.328624487E0,-1.792283893E0
6.088727900E1,-4.017395675E-1,3.352368116E0,-1.232710242E0
6.090719800E1,-1.616962552E-1,2.756445885E0,-6.779552102E-1
6.092711742E1,-2.174191773E-1,1.748705149E0,-1.836639643E-1
6.094703642E1,-4.277774096E-1,5.600879788E-1,2.642525434E-1
6.096695542E1,-1.530918181E-1,2.815343738E-1,5.288909189E-3
6.098687342E1,-7.622069865E-2,-2.458974868E-1,-2.647366822E-1
6.100679242E1,-2.498128414E-1,-8.273636103E-1,-2.142056078E-1
6.102671142E1,-3.195600808E-1,-1.197919130E0,-1.269088034E-2
6.104663042E1,-2.349214405E-1,-1.387777805E0,1.862328649E-1
6.106654942E1,-3.143807128E-2,-1.389870286E0,3.596323431E-1
6.108646842E1,2.338105589E-1,-1.041097045E0,5.102884173E-1
6.110638742E1,4.978184402E-1,-4.897190332E-1,6.343605518E-1
6.112630642E1,6.445109844E-1,4.265469313E-2,8.172121644E-1
6.114622542E1,7.849462628E-1,5.670127273E-1,1.083568692E0
6.116614342E1,1.034488201E0,1.068667412E0,1.365142822E0
6.118606242E1,1.329073310E0,1.191071391E0,1.597850919E0
6.120598142E1,1.428849578E0,8.477751017E-1,1.774176717E0
6.122590042E1,1.091478825E0,4.438480139E-1,1.638725162E0
6.124581942E1,9.653877616E-1,7.429951429E-1,1.141431808E0
6.126573842E1,8.804758787E-1,1.042615652E0,7.550507784E-1
6.128565742E1,2.589024603E-1,1.377197981E0,4.885586500E-1
6.130557642E1,-1.422846764E-1,1.402905226E0,3.540431857E-1
6.132549542E1,-3.652857542E-1,1.055598974E0,1.087852195E-1
6.134541342E1,-5.234469175E-1,-1.076150592E-2,-8.318846226E-1
6.136533242E1,1.937424392E-2,-1.164432049E0,-4.674554765E-1
6.138525142E1,-7.520129681E-1,-7.614275217E-1,2.843618095E-1
6.140517042E1,-8.394688368E-1,1.569719762E-1,-3.280805349E-1
6.142508942E1,-1.384977460E0,1.831078678E-1,-1.733085275E0
6.144500842E1,-1.521707177E0,7.738214731E-1,-1.133532286E0
6.146492742E1,-3.456095457E-1,1.453079134E-1,4.679513574E-1
6.148484642E1,1.984100491E-1,-5.721920133E-1,5.457282066E-1
6.150476542E1,1.047833204E0,-9.672926664E-1,6.293799281E-1
6.152468442E1,1.256774187E0,-1.194062114E0,6.462228298E-1
6.154460242E1,7.606195807E-1,-2.872360945E-1,8.247856498E-1
6.156452142E1,5.549892187E-1,8.479582667E-1,8.467069268E-1
6.158444042E1,4.261118174E-1,1.535298109E0,2.881219387E-1
6.160435942E1,2.098487467E-1,1.520393729E0,1.067079231E-1
6.162427842E1,5.817594752E-2,1.156191111E0,1.544961929E-1
6.164419742E1,-1.793334819E-2,8.926776052E-1,3.197898269E-1
6.166411642E1,-9.884497523E-2,7.342053056E-1,5.067821145E-1
6.168403542E1,-9.906451404E-2,6.116529703E-1,3.590131104E-1
6.170395442E1,1.465808135E-2,5.306890011E-1,4.960066453E-2
6.172387242E1,4.532589111E-3,4.364913404E-1,-1.225715578E-1
6.174379142E1,-2.145537883E-1,4.919302762E-1,-3.317732513E-1
6.176371042E1,-4.727803767E-1,2.447052151E-1,-4.043832719E-1
6.178362942E1,-5.193452239E-1,-1.916196346E-1,-4.155776203E-1
6.180354842E1,-4.304221570E-1,-5.889762640E-1,-3.895436227E-1
6.182346742E1,-2.286084443E-1,-6.667752862E-1,-1.592206210E-1
6.184338642E1,-9.730034322E-2,-6.592223644E-1,7.628026605E-2
6.186330542E1,-1.489494443E-1,-9.761678576E-1,1.223188713E-1
6.188322442E1,-2.503417134E-1,-1.247749209E0,6.659647822E-2
6.190314242E1,-3.963147998E-1,-1.070788741E0,-1.265370101E-1
6.192306037E1,-6.226938963E-1,-8.259472251E-1,-2.941470742E-1
6.194297937E1,-7.705066800E-1,-4.687902927E-1,-4.812908769E-1
6.196289837E1,-9.278610349E-1,-9.486958385E-2,-7.502980828E-1
6.198281737E1,-1.241142869E0,-2.158748731E-2,-1.163806081E0
6.200273637E1,-1.274110198E0,5.344449542E-3,-1.539410830E0
6.202265537E1,-1.215732217E0,3.143716455E-1,-1.858254313E0
6.204257437E1,-9.690896273E-1,9.704530239E-1,-1.965492606E0
6.206249337E1,-5.761372447E-1,1.894372344E0,-1.551330328E0
6.208241137E1,-1.632039845E-1,2.461774826E0,-8.127226233E-1
6.210233037E1,4.569351971E-1,1.813795805E0,-3.738187551E-1
6.212224937E1,5.019233227E-1,3.819641471E-1,-4.382451177E-1
6.214216837E1,5.751866698E-1,-1.918832064E-1,-6.118472815E-1
6.216208737E1,5.778311491E-1,-5.761518478E-1,-9.287053347E-1
6.218200637E1,2.583596408E-1,-1.128894091E0,-9.470473528E-1
6.220192537E1,6.256507337E-2,-1.537889361E0,-7.555962205E-1
6.222184437E1,5.382311530E-3,-1.770932913E0,-4.081966877E-1
6.224176337E1,2.767601609E-2,-1.746556640E0,5.941261724E-2
6.226168137E1,1.491719633E-1,-1.440461993E0,4.594747722E-1
6.228160037E1,3.115697205E-1,-1.085633039E0,7.397852540E-1
6.230151937E1,4.799472094E-1,-7.045499682E-1,1.031794190E0
6.232143837E1,6.866825819E-1,-2.068668455E-1,1.333441138E0
6.234135737E1,8.882595897E-1,3.728506565E-1,1.589657426E0
6.236127637E1,1.077345967E0,8.197342753E-1,1.807425976E0
6.238119537E1,1.219751716E0,7.805231214E-1,2.038327217E0
6.240111437E1,1.051441550E0,3.011645079E-1,1.945711732E0
6.242103337E1,7.672891021E-1,3.316270709E-1,1.151216984E0
6.244095137E1,4.838152528E-1,6.531218886E-1,6.109521985E-1
6.246087037E1,3.123081923E-1,1.302295566E0,2.308559865E-1
6.248078937E1,1.369146630E-2,1.426756501E0,-2.056342065E-1
6.250070837E1,-4.794278741E-1,8.094298244E-1,-1.276736706E-1
6.252062737E1,-7.471104264E-1,-1.061194167E-1,-5.801386237E-1
6.254054637E1,1.226109788E-1,-1.469982624E0,-1.852070242E-1
6.256046537E1,-6.916562468E-2,-1.085950255E0,6.125554442E-1
6.258038437E1,-7.772291899E-1,-6.504124999E-1,-5.444623828E-1
6.260030337E1,-3.239796162E-1,3.606742322E-1,-1.662057161E0
6.262022137E1,-6.285345554E-1,9.437495470E-1,-7.338368297E-1
6.264014037E1,-4.273474216E-1,-1.328407824E-1,-8.703491092E-2
6.266005937E1,-1.028307155E-1,-1.566743016E0,4.380729049E-2
6.267997837E1,6.149790883E-1,-1.708503604E0,4.665217996E-1
6.269989737E1,1.211994886E0,-1.130039454E0,7.955327034E-1
6.271981637E1,1.135425329E0,-4.109152853E-1,8.999725580E-1
6.273973537E1,9.161971211E-1,2.376920134E-1,8.180472851E-1
6.275965437E1,7.193201184E-1,5.442024469E-1,6.902830005E-1
6.277957337E1,3.814313412E-1,7.015542388E-1,5.841541886E-1
6.279949237E1,1.468572468E-1,6.460297704E-1,6.703736186E-1
6.281941037E1,1.023100168E-1,5.263458490E-1,6.589466333E-1
6.283932937E1,-9.305340052E-2,3.433699012E-1,5.571038723E-1
6.285924837E1,-2.843608260E-1,6.281984597E-2,3.506860435E-1
6.287916737E1,-2.730913460E-1,-1.026923805E-1,9.835125506E-2
6.289908637E1,-2.895891070E-1,-3.189452291E-1,-1.741431653E-1
6.291900617E1,-4.678072035E-1,-3.963517845E-1,-5.473417640E-1
6.293892517E1,-6.583107114E-1,-8.902363479E-2,-6.620191336E-1
6.295884417E1,-7.463116646E-1,-8.100935072E-2,-2.923012376E-1
6.297876317E1,-5.907325745E-1,-3.199318349E-1,1.939131618E-1
6.299868117E1,-3.428579271E-1,-2.594634295E-1,5.348579288E-1
6.301860017E1,-1.443625391E-1,5.206200108E-2,6.075049639E-1
6.303851917E1,-6.839665025E-2,3.835539520E-1,5.172762871E-1
6.305843817E1,-1.570357233E-1,4.614439011E-1,2.256124914E-1
6.307835717E1,-2.364410609E-1,4.182232022E-1,-4.620473683E-1
6.309827617E1,-5.072134733E-1,1.280734986E-1,-1.660659552E0
6.311819517E1,-6.964598298E-1,-2.436240613E-1,-2.440879583E0
6.313811417E1,-6.911590695E-1,8.243310452E-2,-2.450296164E0
6.315803317E1,-7.000091672E-1,1.090712070E0,-2.738965750E0
6.317795117E1,-3.549598753E-1,2.439623594E0,-2.307678938E0
6.319787017E1,-5.749578122E-6,2.698744059E0,-1.255944490E0
6.321778917E1,3.407862484E-1,2.041143417E0,-4.616971910E-1
6.323770817E1,3.880804181E-1,1.183053136E0,-2.256511152E-1
6.325762717E1,1.218075752E-1,1.460002214E-1,-2.071314901E-1
6.327754617E1,7.011181861E-2,-2.930223346E-1,-6.490433216E-1
6.329746517E1,-1.512501687E-1,-7.727773786E-1,-7.086156607E-1
6.331738417E1,-3.373472393E-1,-1.203042269E0,-5.124844909E-1
6.333730317E1,-3.991309106E-1,-1.271618724E0,-2.874968350E-1
6.335722117E1,-3.523230851E-1,-1.140647173E0,1.009678170E-1
6.337714017E1,-1.673414409E-1,-7.838640809E-1,5.256516337E-1
6.339705917E1,9.208010882E-2,-2.960573435E-1,8.912405372E-1
6.341697817E1,2.802909613E-1,3.056729734E-1,1.193288565E0
6.343689717E1,3.910890222E-1,7.153801322E-1,1.506799102E0
