"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.092766125E0,-6.437492073E-3,8.626689613E-3,1.862689018E-2
6.112684125E0,-7.875760943E-3,1.193610404E-2,-7.814218998E-3
6.132603125E0,1.515364408E-2,5.249630213E-3,-4.162632823E-3
6.152521125E0,1.041140601E-2,3.430455443E-2,-1.653651059E-2
6.172439125E0,3.073983595E-2,3.273819499E-2,-3.648662567E-4
6.192358125E0,2.087616786E-2,1.854104575E-2,-5.889315605E-3
6.212276125E0,-3.200034946E-3,1.855741795E-2,7.913621664E-3
6.232194125E0,-1.361962706E-3,3.303782824E-2,7.477419376E-3
6.252113125E0,1.761985347E-2,5.783576019E-2,6.446555257E-3
6.272031125E0,1.323400319E-2,5.746913977E-2,6.005090475E-4
6.291950125E0,-2.757386103E-2,2.724144682E-2,-1.916951180E-2
6.311868125E0,-2.487537101E-2,-5.405202694E-3,1.884557605E-3
6.331786125E0,-1.004507795E-2,-8.451163508E-3,-8.524655700E-3
6.351705125E0,8.066233993E-4,-8.796733953E-3,-1.150848985E-2
6.371623125E0,-1.886677220E-2,-1.764280379E-2,-3.859337747E-2
6.391541125E0,-4.142723054E-2,2.410478108E-3,-2.774737716E-2
6.411460125E0,-3.690367833E-2,2.256769426E-3,2.217381120E-2
6.431378125E0,-1.648666307E-2,1.352778923E-2,1.573602676E-2
6.451297125E0,4.959608316E-3,2.472970225E-3,-2.246500254E-3
6.471215000E0,3.656410128E-2,2.310454175E-2,-1.375674427E-2
6.491133000E0,5.042419508E-2,3.154602081E-2,-3.545693099E-2
6.511052000E0,6.351844981E-2,3.392865155E-2,-2.542077005E-2
6.530970000E0,5.482188597E-2,4.459514234E-2,-1.058170617E-2
6.550888000E0,2.571546972E-2,3.933842238E-2,5.685832500E-3
6.570807000E0,2.161174759E-2,3.522348091E-2,9.437406063E-4
6.590725000E0,-1.568354800E-2,2.819582205E-2,3.334667087E-3
6.610643000E0,6.600483209E-3,1.445387855E-2,-5.411013365E-3
6.630562000E0,7.852664441E-3,-2.624011114E-3,-1.712883353E-2
6.650480000E0,-1.614971727E-2,-2.133279886E-2,-1.079629898E-2
6.670398000E0,-2.960226014E-2,-3.215676248E-3,-1.280072451E-2
6.690317000E0,-4.029798701E-2,-1.089716345E-2,-2.635340095E-3
6.710235000E0,-6.067655683E-3,7.203806229E-3,1.861461103E-2
6.730154000E0,-5.498575419E-3,1.409617513E-2,3.583173752E-3
6.750072000E0,2.504070103E-3,3.387986384E-2,-2.349937499E-2
6.769990000E0,-1.070990637E-2,5.556649234E-2,-1.407775640E-2
6.789909000E0,1.084146872E-2,2.753472123E-2,1.300596178E-2
6.809827000E0,1.285232618E-2,1.255031750E-3,-8.670251369E-3
6.829745000E0,-2.663845271E-3,9.245434664E-3,-2.204926550E-2
6.849664000E0,-2.858849913E-3,2.936471701E-3,4.056798220E-3
6.869582000E0,-3.629366755E-3,1.072671711E-3,9.151477218E-3
6.889500000E0,1.592079878E-2,-5.924654715E-3,-6.316747069E-3
6.909419000E0,3.975083381E-3,-4.518070444E-3,-1.442274213E-2
6.929337000E0,1.962252483E-2,7.842139453E-3,1.718496680E-3
6.949256000E0,5.180633068E-3,4.925840646E-3,-1.588103771E-2
6.969174000E0,2.567775518E-2,1.849448729E-2,-1.321470737E-4
6.989092000E0,2.430979908E-3,1.281892397E-3,-2.294096589E-2
7.009011000E0,-1.416985005E-2,2.144181289E-2,8.911156654E-4
7.028929000E0,-1.883826703E-3,2.464433290E-2,-1.255163312E-2
7.048847000E0,1.719885394E-2,2.523544986E-2,-8.650955558E-3
7.068766000E0,1.311121166E-2,1.892005496E-2,-1.339830995E-2
7.088684000E0,1.774030611E-2,3.589324292E-2,9.170188308E-3
7.108603000E0,1.996458694E-2,1.209803537E-2,1.971681118E-3
7.128521000E0,7.843308896E-3,1.545751657E-2,-1.766326904E-2
7.148439000E0,-8.903409094E-3,7.410578392E-3,-1.289720356E-2
7.168358000E0,5.365843624E-3,2.207086366E-2,-1.077934206E-2
7.188276000E0,-1.392602116E-2,1.425679084E-2,-1.729138613E-2
7.208194000E0,1.560168698E-2,2.510809019E-2,-7.644065022E-3
7.228113000E0,-1.239682809E-2,7.424611710E-3,3.346361518E-3
7.248031000E0,-6.486754864E-3,-2.090123780E-2,-6.191031933E-3
7.267949000E0,-7.901196331E-3,1.002216417E-2,-1.166227162E-2
7.287868000E0,-8.253198713E-3,1.170864735E-2,3.222400546E-3
7.307786000E0,-1.259022474E-2,2.690947115E-2,-1.278142869E-2
7.327705000E0,-2.035094172E-2,2.032265581E-2,4.069662094E-4
7.347623000E0,-1.572681740E-2,4.193805791E-3,2.167855203E-2
7.367541000E0,2.246412545E-2,1.406014167E-2,-5.733779669E-3
7.387460000E0,4.682362586E-2,9.491565898E-3,-1.523199677E-2
7.407378000E0,5.241517201E-2,3.900056295E-3,-9.873608351E-3
7.427296000E0,5.456577793E-2,6.097111031E-3,-2.886770368E-3
7.447215000E0,2.784765691E-2,2.730174623E-3,-1.258203864E-2
7.467133250E0,3.297391087E-3,2.463618334E-2,-2.848763466E-3
7.487051250E0,-1.842866957E-2,2.775527090E-2,3.987801075E-4
7.506970250E0,-2.263486415E-2,-1.263086289E-2,-5.798099041E-3
7.526888250E0,-1.899906546E-2,1.269065067E-3,-2.520149946E-4
7.546807250E0,9.236408025E-3,8.693822958E-3,-6.391006708E-3
7.566725250E0,1.832824364E-2,2.699791029E-2,-1.380936921E-2
7.586643250E0,2.109339193E-2,3.456102792E-2,3.422960043E-3
