"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.799055200E1,6.481735110E-1,-8.917091414E-3,1.538384557E0
3.801047200E1,9.385041595E-1,-1.846580207E-1,1.769122958E0
3.803039100E1,7.463619113E-1,5.018840432E-1,1.553936005E0
3.805031000E1,2.311394066E-1,4.634755850E-1,8.399396539E-1
3.807022900E1,-1.329510063E-1,6.678023338E-1,4.096503258E-1
3.809014900E1,-4.041659534E-1,1.258706808E0,4.810789824E-1
3.811006800E1,-3.323161602E-1,1.023324490E0,4.804001153E-1
3.812998700E1,4.804629087E-2,2.803935111E-1,3.533822596E-1
3.814990600E1,3.182829320E-1,4.302006364E-1,2.020212263E-1
3.816982600E1,4.103729129E-1,9.014725089E-1,3.712736443E-2
3.818974500E1,3.064366281E-1,6.687354445E-1,-3.630897999E-1
3.820966400E1,-9.799803048E-2,-6.895734668E-1,-9.924406409E-1
3.822958300E1,-7.228755355E-1,-1.733873487E0,-1.272199273E0
3.824950300E1,-9.639040828E-1,-1.681171179E0,-1.223073840E0
3.826942200E1,-1.089585543E0,-1.184445739E0,-1.291622043E0
3.828934100E1,-1.105565906E0,-6.765142083E-2,-1.661316395E0
3.830926000E1,-1.009225368E0,7.485799193E-1,-1.960319400E0
3.832918000E1,-9.061134458E-1,1.629814506E0,-2.099284649E0
3.834909900E1,-6.989235282E-1,2.938380003E0,-1.821415067E0
3.836901800E1,-6.919361949E-1,3.500029802E0,-1.763336301E0
3.838893700E1,-5.844959021E-1,3.669859171E0,-1.682506680E0
3.840885600E1,-2.388127148E-1,2.459387779E0,-1.462201476E0
3.842877600E1,-1.153032109E-1,7.665159106E-1,-1.160660267E0
3.844869500E1,-2.714784741E-1,-5.711539984E-1,-1.088019013E0
3.846861400E1,-5.351621509E-1,-1.270851016E0,-1.091948867E0
3.848853300E1,-6.887313128E-1,-1.781693459E0,-1.235887647E0
3.850845300E1,-5.290302038E-1,-2.345830441E0,-1.262926221E0
3.852837200E1,-2.489963323E-1,-2.458528757E0,-1.168863893E0
3.854829100E1,-9.778899699E-2,-2.235939503E0,-8.843926787E-1
3.856821000E1,-3.025216982E-2,-1.647198796E0,-2.626465559E-1
3.858813000E1,1.811621636E-1,-8.208504319E-1,2.132126540E-1
3.860804900E1,6.902756095E-1,1.596269906E-1,5.856046081E-1
3.862796800E1,1.222709179E0,7.723956704E-1,1.028714299E0
3.864788700E1,1.558358431E0,5.967598557E-1,1.294113755E0
3.866780700E1,9.744908810E-1,4.361684620E-2,1.864460588E0
3.868772600E1,5.927383304E-1,3.378410637E-1,8.015025258E-1
3.870764500E1,3.475481570E-1,-8.421189338E-2,-3.410614729E-1
3.872756400E1,-1.371717453E-1,-2.020733356E-1,3.098105453E-2
3.874748300E1,-5.900297761E-1,3.106436729E-1,1.581435353E-1
3.876740300E1,-1.468307853E0,-3.179233074E-1,-3.026086390E-1
3.878732200E1,-1.029504538E0,-1.802973628E0,-8.203114271E-1
3.880724100E1,-2.331918478E-1,-2.426808357E0,-6.074969172E-1
3.882716000E1,2.970490456E-1,-1.011346579E0,-4.887574613E-1
3.884708000E1,9.873420596E-1,1.179848984E-1,-4.586941004E-1
3.886699900E1,1.234300375E0,-4.790893197E-1,2.524873316E-1
3.888691817E1,9.194548726E-1,-1.413516521E0,1.072656274E0
3.890683717E1,7.599141598E-1,-3.197265565E-1,1.832203388E0
3.892675717E1,9.795075059E-1,1.223480344E0,2.426883936E0
3.894667617E1,5.742652416E-1,1.896590471E0,1.835214376E0
3.896659517E1,1.974862963E-1,1.595196009E0,1.580250263E0
3.898651417E1,4.813993871E-1,1.391074896E0,9.734658003E-1
3.900643417E1,8.599203229E-1,1.487552881E0,6.354771256E-1
3.902635317E1,7.737129331E-1,1.426751733E0,6.994851232E-1
3.904627217E1,3.447050154E-1,9.536417723E-1,8.028247356E-1
3.906619117E1,1.515928209E-1,2.165767998E-1,9.582353830E-1
3.908611117E1,4.303500652E-1,-3.033117056E-1,1.025069237E0
3.910603017E1,8.501188159E-1,-6.232749224E-1,1.327106595E0
3.912594917E1,8.645493388E-1,6.395394914E-3,1.431437016E0
3.914586817E1,4.643128216E-1,5.700826049E-1,1.216140389E0
3.916578717E1,6.933412701E-2,7.799983025E-1,8.714357615E-1
3.918570717E1,-4.121788219E-2,1.099690318E0,7.332260609E-1
3.920562617E1,-2.164728241E-3,1.218533278E0,7.330861688E-1
3.922554517E1,4.829081148E-2,8.014230132E-1,6.593065262E-1
3.924546417E1,4.253737628E-2,3.051198721E-1,4.922850430E-1
3.926538417E1,5.884837359E-2,5.231467485E-1,3.333760798E-1
3.928530317E1,-1.070460398E-2,8.909780383E-1,4.813234136E-2
3.930522217E1,9.222532972E-4,4.212390780E-1,-4.336537421E-1
3.932514117E1,-1.341546029E-1,-8.111160994E-1,-1.228466988E0
3.934506117E1,-4.989567399E-1,-1.996135592E0,-1.641382098E0
3.936498017E1,-9.069408774E-1,-2.136168003E0,-1.659004807E0
3.938489917E1,-1.371975183E0,-1.462698698E0,-1.684699774E0
3.940481817E1,-1.471215367E0,5.373234674E-2,-2.038704872E0
3.942473817E1,-1.093234777E0,1.340926528E0,-2.053962946E0
3.944465717E1,-7.297196388E-1,2.315061092E0,-1.960942864E0
3.946457617E1,-7.165225148E-1,2.677908897E0,-2.070054054E0
3.948449517E1,-7.413392067E-1,3.269781351E0,-1.887801766E0
3.950441517E1,-5.080846548E-1,3.098174334E0,-1.579275131E0
3.952433417E1,-3.394306898E-1,1.956400990E0,-1.118506193E0
3.954425317E1,-3.965454102E-1,4.455146194E-1,-7.911565304E-1
3.956417217E1,-5.520521998E-1,-7.870019674E-1,-9.443324804E-1
3.958409117E1,-7.211527824E-1,-1.507247806E0,-9.564969540E-1
3.960401117E1,-6.868053675E-1,-2.102051020E0,-1.093093753E0
3.962393017E1,-5.084849596E-1,-2.362792969E0,-1.037975311E0
3.964384917E1,-3.171938062E-1,-2.355031252E0,-8.600438833E-1
3.966376817E1,-1.496443748E-1,-2.092113972E0,-5.780660510E-1
3.968368817E1,8.612213284E-2,-1.398771763E0,-1.998388618E-1
3.970360717E1,4.134061038E-1,-4.001696110E-1,2.864871025E-1
3.972352617E1,8.528217077E-1,5.763479471E-1,8.744773865E-1
3.974344517E1,1.371764064E0,9.040433168E-1,1.272134185E0
3.976336517E1,1.630750895E0,4.225060344E-1,1.657273412E0
3.978328417E1,1.148508430E0,4.045500159E-1,1.717257380E0
3.980320317E1,6.828148961E-1,5.968820453E-1,-2.589029670E-1
3.982312217E1,8.768251538E-2,4.041416198E-2,-7.056441903E-1
3.984304217E1,-4.310159981E-1,2.263993323E-1,-5.267573595E-1
3.986296117E1,-5.617231131E-1,-1.378795356E-1,-1.822694391E-1
3.988288017E1,-1.103153586E0,-1.510715961E0,-3.023510873E-1
3.990279917E1,-1.125252619E-1,-3.247170925E0,-9.675279856E-1
3.992271817E1,9.175891876E-1,-2.635596275E0,-3.541224301E-1
3.994263817E1,8.927080631E-1,-1.133628130E0,-9.819874167E-1
3.996255717E1,5.987893939E-1,-8.790879846E-1,-4.412336051E-1
3.998247617E1,6.473121643E-1,-1.513314605E0,6.027141213E-1
4.000239517E1,4.135080278E-1,-1.251898289E0,1.462640762E0
4.002231517E1,2.048728764E-1,-3.384328783E-1,1.972805500E0
4.004223417E1,5.979513526E-1,6.988378763E-1,2.071744204E0
4.006215317E1,7.979258895E-1,1.406732917E0,2.058630943E0
4.008207217E1,1.038386941E0,1.460899234E0,1.881190300E0
4.010199217E1,1.228770137E0,1.527414560E0,1.206439376E0
4.012191117E1,9.351109862E-1,1.227535963E0,7.640722990E-1
4.014183017E1,4.906052649E-1,9.358329177E-1,7.297668457E-1
4.016174917E1,9.171453863E-2,6.705314517E-1,9.281917214E-1
4.018166917E1,9.216629714E-2,1.723100245E-1,1.167708397E0
4.020158817E1,6.738218069E-1,-4.250895977E-1,1.365781069E0
4.022150717E1,1.184552312E0,-2.597583234E-1,1.624984622E0
4.024142617E1,8.596122265E-1,6.834971905E-2,1.320638299E0
4.026134517E1,1.970732361E-1,8.309955895E-2,8.648623228E-1
4.028126517E1,3.246298805E-2,5.955811143E-1,7.286525369E-1
4.030118417E1,1.531234942E-2,9.329640865E-1,7.409331799E-1
4.032110317E1,1.559740454E-1,6.045247912E-1,5.093300343E-1
4.034102217E1,2.976940870E-1,4.957457259E-2,3.456311226E-1
4.036094217E1,3.220564425E-1,4.024282396E-1,2.060799152E-1
4.038086117E1,9.862372279E-2,7.936623096E-1,-3.456706554E-2
4.040078017E1,-8.218798786E-2,4.617886841E-1,-4.684372842E-1
4.042069917E1,-3.604118824E-1,-5.781525373E-1,-1.317264199E0
4.044061917E1,-7.873696089E-1,-1.450777531E0,-1.653758645E0
4.046053817E1,-1.226322174E0,-1.446370721E0,-1.555966258E0
4.048045717E1,-1.607360959E0,-4.158403873E-1,-1.849906087E0
4.050037617E1,-1.600430250E0,7.281451821E-1,-2.135517120E0
4.052029617E1,-1.122107267E0,2.032533646E0,-1.960028052E0
4.054021517E1,-7.147900462E-1,3.132159948E0,-1.914503098E0
4.056013417E1,-7.041962743E-1,3.221096039E0,-2.066496134E0
4.058005317E1,-5.186866522E-1,3.631861448E0,-1.788531661E0
4.059997217E1,-3.123227358E-1,2.633922100E0,-1.169428468E0
4.061989217E1,-5.345810056E-1,8.219382167E-1,-7.447031736E-1
4.063981117E1,-8.296284676E-1,-6.913270950E-1,-9.076559544E-1
4.065973017E1,-7.808793187E-1,-1.521538496E0,-1.012742162E0
4.067964917E1,-6.303084493E-1,-2.132402420E0,-1.144786239E0
4.069956917E1,-5.508660674E-1,-2.474518538E0,-1.079321742E0
4.071948817E1,-4.512915015E-1,-2.411211014E0,-8.408923745E-1
4.073940717E1,-2.552069724E-1,-2.289767265E0,-5.002183914E-1
4.075932617E1,4.934391007E-2,-1.886335492E0,-9.179732949E-2
4.077924617E1,5.164041519E-1,-7.041216493E-1,1.999559700E-1
4.079916517E1,9.992830157E-1,7.329913974E-1,5.186561346E-1
4.081908417E1,1.348326206E0,1.615431666E0,8.655542731E-1
4.083900317E1,1.644548535E0,1.428341746E0,1.142250776E0
4.085892317E1,1.199312806E0,7.910110354E-1,1.624539137E0
4.087884213E1,9.325716496E-1,3.301781118E-1,-3.702047169E-1
4.089876113E1,1.663082689E-1,-4.012533128E-1,-8.141882420E-1
4.091868013E1,-6.358253956E-1,-7.434145212E-1,-5.455179811E-1
4.093859913E1,-8.560159206E-1,-9.138466120E-1,-2.371627837E-2
4.095851913E1,-1.107351303E0,-3.033803701E0,-9.281702042E-1
4.097843812E1,1.404258609E-1,-4.109205246E0,-1.510452032E0
4.099835713E1,9.502555728E-1,-2.717518806E0,-1.028365016E0
4.101827613E1,9.412399530E-1,-2.884767205E-2,-6.540881395E-1
4.103819613E1,8.546332121E-1,-6.378018260E-1,1.012634784E-1
4.105811513E1,5.232613087E-1,-2.013209820E0,1.530478954E0
4.107803413E1,2.267239690E-1,-1.591633201E0,2.120875835E0
4.109795313E1,7.459291220E-1,1.930580474E-2,2.397118330E0
4.111787313E1,1.061766028E0,1.066328406E0,2.146419287E0
4.113779213E1,7.865549922E-1,1.855424643E0,1.836926699E0
4.115771112E1,9.306423664E-1,1.967186689E0,1.566284060E0
4.117763013E1,1.091543198E0,1.624559283E0,1.067280889E0
4.119754913E1,7.911078334E-1,1.040898323E0,8.464820385E-1
4.121746913E1,4.465302825E-1,8.606066704E-1,8.684610128E-1
4.123738813E1,3.237075731E-2,2.546484470E-1,9.583728313E-1
4.125730713E1,1.028160080E-1,-5.016384721E-1,1.079762101E0
4.127722613E1,8.758701086E-1,-8.160364628E-1,1.187830210E0
4.129714613E1,1.300906181E0,-4.716402888E-1,1.345411658E0
4.131706513E1,8.995166421E-1,5.722665042E-2,1.116193056E0
4.133698412E1,2.781211138E-1,-1.299543977E-1,7.394819856E-1
4.135690313E1,5.938831717E-2,1.452323049E-1,5.702424049E-1
4.137682312E1,1.201074719E-1,5.297988057E-1,6.336202621E-1
4.139674213E1,1.132239252E-1,3.193598390E-1,7.636944652E-1
4.141666113E1,1.656634808E-1,4.232129827E-2,8.949104548E-1
4.143658013E1,2.624009550E-1,4.901498556E-1,5.096325874E-1
4.145650013E1,1.448867768E-1,9.365270138E-1,-2.247736556E-3
4.147641913E1,-2.287142165E-2,5.727430582E-1,-8.797236085E-1
4.149633813E1,-4.828890562E-1,-9.186968207E-1,-1.960401654E0
4.151625712E1,-9.059832692E-1,-1.774504900E0,-2.211384535E0
4.153617613E1,-1.419785380E0,-1.562575817E0,-1.812047601E0
4.155609613E1,-1.737965941E0,-2.838146091E-1,-1.808349252E0
4.157601513E1,-1.434042096E0,1.349789858E0,-1.841638803E0
4.159593413E1,-8.657293320E-1,2.702084780E0,-1.690107822E0
4.161585313E1,-5.277763605E-1,3.131989479E0,-1.957422137E0
4.163577313E1,-4.287180007E-1,3.657310963E0,-1.963614464E0
4.165569213E1,-2.913328707E-1,3.990307570E0,-1.760215282E0
4.167561113E1,-2.822227776E-1,2.843744755E0,-1.331256747E0
4.169553012E1,-5.197225809E-1,1.065561771E0,-1.110031366E0
4.171545013E1,-7.762755156E-1,-4.388092756E-1,-1.354304314E0
4.173536913E1,-8.756077886E-1,-1.556035519E0,-1.211098671E0
4.175528813E1,-7.773678303E-1,-2.306348324E0,-1.077386618E0
4.177520713E1,-5.651823282E-1,-2.539600849E0,-9.736083150E-1
4.179512613E1,-4.033643901E-1,-2.601959229E0,-8.127107620E-1
4.181504613E1,-2.893752158E-1,-2.590861082E0,-5.331388116E-1
4.183496513E1,-8.722724020E-2,-2.226718187E0,-2.794723585E-2
4.185488413E1,4.146782160E-1,-1.161346793E0,4.781758785E-1
4.187480313E1,9.673826098E-1,1.646880805E-1,8.885578513E-1
4.189472313E1,1.377546549E0,1.193817019E0,1.067929387E0
4.191464213E1,1.199770331E0,1.150761962E0,1.330536008E0
4.193456113E1,7.587144971E-1,5.926750302E-1,1.000750065E0
4.195448013E1,8.578923941E-1,3.042818606E-1,-4.256301522E-1
4.197440012E1,2.327787280E-1,-1.346926838E-1,-7.836193591E-2
4.199431913E1,-1.301866919E-1,-3.152913749E-1,2.667653561E-1
4.201423813E1,-9.689261913E-1,-6.263616681E-2,4.624280632E-1
4.203415713E1,-1.076066494E0,-1.408321857E0,-5.955161452E-1
4.205407613E1,-2.187796533E-1,-2.650213003E0,-8.754769564E-1
4.207399613E1,1.053023711E-1,-1.558674335E0,-7.597618103E-1
4.209391513E1,3.240326345E-1,2.068485618E-1,-7.564687729E-1
4.211383412E1,7.677305937E-1,-2.345944941E-1,-3.010248542E-1
4.213375313E1,8.921858668E-1,-1.574802995E0,8.364274502E-1
4.215367312E1,8.465526700E-1,-1.857694387E0,1.707203627E0
4.217359213E1,1.252140164E0,-1.481710970E-1,2.346521854E0
4.219351113E1,1.277809262E0,1.108204484E0,2.346142054E0
4.221343013E1,6.245164275E-1,1.651142240E0,1.675145268E0
4.223335013E1,4.244659245E-1,1.269762397E0,1.092293024E0
4.225326913E1,6.553457379E-1,9.956275225E-1,5.083380342E-1
4.227318813E1,6.629042625E-1,1.045353293E0,3.647781909E-1
4.229310712E1,4.054624438E-1,8.775593042E-1,3.565642238E-1
4.231302613E1,4.885632917E-2,3.546492755E-1,6.438277364E-1
4.233294612E1,1.729004681E-1,-2.783052623E-1,9.652885199E-1
4.235286513E1,6.893588305E-1,-5.724831820E-1,1.351321459E0
4.237278413E1,9.814613461E-1,-4.342033267E-1,1.726502538E0
4.239270313E1,7.697893381E-1,1.198199242E-1,1.595866203E0
4.241262313E1,3.664194942E-1,3.770491481E-1,1.194056392E0
4.243254213E1,2.141139954E-1,7.265169024E-1,8.701577783E-1
4.245246113E1,1.089778319E-1,1.023472786E0,6.852763295E-1
4.247238012E1,-3.483348712E-2,8.336775303E-1,5.378174186E-1
4.249230013E1,-5.384931341E-3,5.412529707E-1,5.303853154E-1
4.251221913E1,2.917660177E-1,1.047501802E0,4.607776999E-1
4.253213813E1,3.023492396E-1,1.247046947E0,1.858438700E-1
4.255205713E1,1.009282842E-2,7.528853416E-1,-2.073920965E-1
4.257197613E1,-1.118689924E-1,-1.499329805E-1,-8.290564418E-1
4.259189613E1,-3.564523160E-1,-1.494535446E0,-1.321437955E0
4.261181513E1,-7.846478224E-1,-2.071547031E0,-1.536364317E0
4.263173413E1,-1.339576960E0,-1.319197178E0,-1.653765321E0
4.265165312E1,-1.521311641E0,1.785913706E-1,-2.040965796E0
4.267157313E1,-1.166025758E0,1.388489604E0,-2.119575500E0
4.269149213E1,-7.658177614E-1,2.385936737E0,-1.955190063E0
4.271141113E1,-7.937172055E-1,2.614691257E0,-2.025519371E0
4.273133013E1,-7.431373596E-1,3.181525707E0,-1.804067969E0
4.275125013E1,-4.018408656E-1,3.046975613E0,-1.551321745E0
4.277116913E1,-2.709974051E-1,1.735822201E0,-1.153832674E0
4.279108813E1,-5.142329931E-1,-2.597136423E-2,-1.106173873E0
4.281100713E1,-6.287942529E-1,-1.071987867E0,-1.265344620E0
4.283092613E1,-5.802190304E-1,-1.603101254E0,-1.258707166E0
4.285084613E1,-5.481784940E-1,-2.136485815E0,-1.252328396E0
4.287076513E1,-5.046800971E-1,-2.521144867E0,-1.085824132E0
4.289068350E1,-3.476826549E-1,-2.526862383E0,-8.005862236E-1
4.291060250E1,-1.156754047E-1,-2.300673008E0,-3.818794787E-1
4.293052250E1,2.444463670E-1,-1.587815285E0,1.630123407E-1
4.295044150E1,7.039683461E-1,-1.962122321E-1,6.068939567E-1
4.297036050E1,1.009943604E0,1.095533609E0,9.934958816E-1
4.299027950E1,1.326212406E0,1.649274826E0,1.108665347E0
4.301019950E1,1.074427009E0,9.719017744E-1,1.407226801E0
4.303011850E1,6.942903996E-1,8.003549576E-1,4.698191285E-1
4.305003750E1,5.737501979E-1,-1.996820327E-3,-7.933413386E-1
4.306995650E1,-2.043992728E-1,-2.324694544E-1,-6.914926320E-2
4.308987550E1,-8.638892770E-1,-3.174003363E-1,3.600697219E-1
4.310979550E1,-1.535377741E0,-1.137667656E0,-6.087563187E-2
4.312971450E1,-9.918591380E-1,-3.059167862E0,-8.002442718E-1
4.314963350E1,-1.310093850E-1,-2.114208221E0,-7.049464583E-1
4.316955250E1,4.437241256E-1,2.111112177E-1,-5.665840507E-1
4.318947250E1,1.075781703E0,-6.452729553E-2,-4.280951917E-1
4.320939150E1,1.180143714E0,-1.775028348E0,3.450966477E-1
4.322931050E1,7.943146229E-1,-2.886038303E0,1.270220399E0
4.324922950E1,1.087870955E0,-9.687147141E-1,1.969343662E0
4.326914950E1,1.233858705E0,1.005318761E0,2.288645506E0
4.328906850E1,6.696506143E-1,1.787010312E0,2.024992704E0
4.330898750E1,4.149705768E-1,1.770256639E0,1.658579588E0
4.332890650E1,8.745003939E-1,1.329131722E0,1.189896584E0
4.334882550E1,1.088447094E0,1.232481122E0,9.309443831E-1
4.336874550E1,8.188707829E-1,1.188839912E0,9.843357801E-1
4.338866450E1,3.632666171E-1,1.003589153E0,1.103652716E0
4.340858350E1,1.471727788E-1,5.793181658E-1,1.274306774E0
4.342850250E1,3.438143134E-1,4.564316943E-2,1.279459000E0
4.344842250E1,6.291292310E-1,5.007446557E-2,1.168415308E0
4.346834150E1,5.945640206E-1,2.855964899E-1,8.109521866E-1
4.348826050E1,1.319666356E-1,3.885742724E-1,5.788993239E-1
4.350817950E1,-1.352131665E-1,7.575381398E-1,6.781987548E-1
4.352809950E1,-1.634273231E-1,7.574313283E-1,7.254535556E-1
4.354801850E1,8.049964905E-2,3.336877525E-1,7.289010882E-1
4.356793750E1,3.154231906E-1,2.438843995E-1,6.213980317E-1
4.358785650E1,4.600542784E-1,6.947140694E-1,5.312436223E-1
4.360777550E1,3.004599512E-1,1.251187086E0,2.979810536E-1
4.362769550E1,-1.268238574E-1,9.843413830E-1,-5.383050814E-2
4.364761450E1,-2.468181103E-1,1.676198989E-1,-7.486705184E-1
4.366753350E1,-5.379520655E-1,-1.304480195E0,-1.366088986E0
4.368745250E1,-8.088504672E-1,-1.874524236E0,-1.588022232E0
4.370737250E1,-1.198090792E0,-1.378982663E0,-1.691992283E0
4.372729150E1,-1.358015537E0,-2.349319011E-1,-2.071774244E0
4.374721050E1,-1.127774000E0,5.904409885E-1,-2.166759253E0
4.376712950E1,-7.400525212E-1,1.337553740E0,-2.021113873E0
4.378704850E1,-5.561184883E-1,1.924319267E0,-2.109482527E0
4.380696850E1,-5.438305140E-1,2.261766911E0,-2.081457615E0
4.382688750E1,-4.894490838E-1,2.320622444E0,-1.797622561E0
4.384680650E1,-4.046717584E-1,1.279255748E0,-1.467252612E0
4.386672550E1,-3.657709658E-1,-1.669573039E-2,-1.240409374E0
4.388664563E1,-3.396384418E-1,-1.082571268E0,-1.297426581E0
4.390656462E1,-4.080780745E-1,-1.838432908E0,-1.188691139E0
4.392648363E1,-4.335404336E-1,-2.261831999E0,-1.173325181E0
4.394640263E1,-3.322141171E-1,-2.310199499E0,-1.127530217E0
4.396632263E1,-1.366169900E-1,-2.343419313E0,-9.411175251E-1
4.398624163E1,-1.361216768E-3,-2.184462547E0,-6.149081588E-1
4.400616063E1,1.275408119E-1,-1.596913695E0,-1.814710200E-1
4.402607963E1,4.049500227E-1,-6.424873471E-1,1.603467762E-1
4.404599862E1,7.802401185E-1,4.051876068E-1,6.157249212E-1
4.406591863E1,1.076595306E0,1.023691654E0,1.110602260E0
4.408583762E1,1.592518091E0,1.002696633E0,1.473276854E0
4.410575663E1,1.017100930E0,2.110347599E-1,2.078723669E0
4.412567563E1,5.040937662E-1,-3.076824918E-2,1.701226979E-1
4.414559563E1,1.344810724E-1,-4.328173995E-1,-9.053948522E-1
4.416551463E1,-3.857696056E-1,-4.217911959E-1,-3.154804707E-1
4.418543363E1,-9.013771415E-1,-4.206647873E-1,-3.053982370E-2
4.420535263E1,-1.331083298E0,-1.288470745E0,-3.411892951E-1
4.422527263E1,-5.199271441E-1,-2.073061705E0,-6.541864276E-1
4.424519163E1,2.837449014E-1,-1.268736482E0,-2.438971102E-1
4.426511062E1,5.445564389E-1,5.476447940E-2,-5.701484159E-2
4.428502963E1,7.169031501E-1,-2.950452864E-1,-1.060383022E-1
4.430494863E1,6.846697927E-1,-1.322363853E0,5.733380318E-1
4.432486863E1,6.367371082E-1,-1.731348515E0,1.114904046E0
4.434478763E1,1.057936192E0,-3.482452631E-1,1.666725159E0
4.436470663E1,1.016465306E0,1.280174971E0,2.021344900E0
4.438462563E1,4.402652383E-1,1.845610857E0,1.944986105E0
4.440454563E1,3.395106196E-1,1.640226007E0,1.581980228E0
4.442446463E1,8.335306048E-1,9.148648977E-1,9.526990056E-1
4.444438362E1,9.044846296E-1,7.891443968E-1,7.146410942E-1
4.446430263E1,6.453180909E-1,1.076808572E0,7.500894666E-1
4.448422163E1,3.020620346E-1,8.408331275E-1,8.773232698E-1
4.450414163E1,1.366262883E-1,3.069401979E-1,1.067763448E0
4.452406063E1,4.454553723E-1,-1.570548713E-1,1.230655432E0
4.454397963E1,1.001474500E0,-3.972809613E-1,1.570826888E0
4.456389863E1,1.014256597E0,2.081451267E-1,1.679171205E0
4.458381863E1,3.249942660E-1,4.654438496E-1,1.237466455E0
4.460373763E1,-9.994021803E-2,5.645786524E-1,8.340921998E-1
4.462365663E1,-1.630941480E-1,7.013843060E-1,6.442484856E-1
4.464357563E1,-1.260946840E-1,7.118693590E-1,5.281040668E-1
4.466349563E1,5.047391728E-2,4.010374546E-1,4.055181742E-1
4.468341463E1,2.579781413E-1,4.797492623E-1,4.366888702E-1
4.470333363E1,2.001191378E-1,1.002933979E0,1.791044772E-1
4.472325263E1,-1.139641404E-1,8.194129467E-1,-8.775597811E-2
4.474317163E1,-3.463280201E-1,1.891042292E-1,-5.217654705E-1
4.476309163E1,-4.727774858E-1,-7.941421270E-1,-1.219541192E0
4.478301063E1,-6.468819380E-1,-1.741627693E0,-1.701507568E0
4.480292963E1,-1.028551102E0,-1.717790008E0,-1.986101985E0
4.482284863E1,-1.425963521E0,-7.089068890E-1,-2.431120634E0
4.484276863E1,-1.267931342E0,5.949374437E-1,-2.515895605E0
4.486268762E1,-6.659042239E-1,2.040050268E0,-2.075852871E0
4.488260688E1,-4.813553393E-1,2.445307493E0,-2.163362026E0
4.490252588E1,-3.880023658E-1,2.348501682E0,-2.098177671E0
4.492244588E1,-2.322854102E-1,2.327105999E0,-1.799360514E0
4.494236488E1,-2.599975467E-2,1.292873383E0,-1.470240474E0
4.496228388E1,-1.355325431E-1,-9.029198438E-2,-1.209064007E0
4.498220287E1,-3.256295919E-1,-1.236118197E0,-1.368941307E0
4.500212288E1,-3.443773389E-1,-1.961828589E0,-1.356971979E0
4.502204188E1,-3.377198875E-1,-2.510607958E0,-1.316357970E0
4.504196088E1,-2.649091780E-1,-2.816323996E0,-1.162731409E0
4.506187988E1,-1.009428799E-1,-2.865880013E0,-9.289864898E-1
4.508179888E1,1.206437573E-1,-2.789407492E0,-5.898960233E-1
4.510171888E1,3.455491364E-1,-2.284999609E0,-1.695725620E-1
4.512163788E1,6.373100877E-1,-1.147200346E0,2.743710876E-1
4.514155688E1,8.954084516E-1,1.242702901E-1,7.242964506E-1
4.516147587E1,1.206049204E0,1.080423355E0,9.827058315E-1
4.518139588E1,1.483150005E0,1.129278064E0,1.217239261E0
4.520131488E1,6.836405993E-1,1.135070443E0,1.484064817E0
4.522123388E1,5.544672012E-1,5.831351876E-1,-1.889190823E-1
4.524115288E1,-2.445385233E-2,9.952394664E-2,6.872896105E-2
4.526107188E1,-6.035647392E-1,2.216105908E-2,4.990004599E-1
4.528099188E1,-9.549585581E-1,1.888998151E-1,7.266626954E-1
4.530091088E1,-1.195966601E0,-1.466843963E0,-2.020433843E-1
4.532082988E1,-4.333433807E-1,-2.742888451E0,-7.512045503E-1
4.534074888E1,1.269494146E-1,-1.129047632E0,-4.335642457E-1
4.536066888E1,5.023111701E-1,2.998974919E-1,-7.561491728E-1
4.538058788E1,9.944474697E-1,-4.826344848E-1,-8.591570854E-1
4.540050688E1,1.021103859E0,-2.277049541E0,1.257999986E-1
4.542042588E1,6.451427341E-1,-2.670055628E0,1.206456661E0
4.544034587E1,1.167421699E0,1.690478772E-1,2.338929415E0
4.546026488E1,1.339456677E0,1.835568547E0,2.602098465E0
4.548018388E1,3.852457702E-1,2.264537811E0,2.077646732E0
4.550010288E1,2.530618310E-1,1.646415830E0,1.648726225E0
4.552002188E1,7.691151500E-1,1.323213339E0,8.979923725E-1
4.553994188E1,8.289943933E-1,1.325187922E0,6.618724465E-1
4.555986088E1,5.500608683E-1,1.250729918E0,7.445237041E-1
4.557977987E1,1.508485824E-1,6.788712740E-1,9.449992180E-1
4.559969888E1,2.363500297E-1,-3.909451142E-2,1.068174958E0
4.561961887E1,7.702512741E-1,-6.735281944E-1,1.184864759E0
4.563953788E1,1.071848154E0,-6.622087955E-1,1.471416950E0
4.565945688E1,7.802860737E-1,1.819656603E-2,1.456238270E0
4.567937588E1,1.175077185E-1,3.873479366E-1,1.008920908E0
4.569929588E1,-1.302543283E-1,8.609852195E-1,7.041778564E-1
4.571921488E1,-1.588354260E-1,1.119751453E0,7.811312675E-1
4.573913388E1,-5.487243459E-2,9.405077696E-1,7.655149698E-1
4.575905287E1,6.869603693E-2,4.195732772E-1,6.754830480E-1
4.577897188E1,1.966074109E-1,8.242479563E-1,5.064892769E-1
4.579889187E1,2.061332464E-1,9.122246504E-1,6.989810616E-2
4.581881088E1,1.635336429E-1,2.037232518E-1,-7.790582180E-1
4.583872988E1,-2.879492044E-1,-1.295486450E0,-1.558256626E0
4.585864888E1,-8.851932883E-1,-1.866911411E0,-1.645888686E0
