"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.732387166E0,2.611636030E-1,-5.506849229E-2,6.779869938E-1
3.752306167E0,-2.881521943E-1,-3.481139839E-1,2.633784735E-1
3.772226166E0,-5.991742744E-1,9.367531836E-2,-1.429458578E-1
3.792145167E0,-1.201322242E-1,4.252568847E-1,1.488430671E-1
3.812065166E0,-2.548891204E-1,-1.927511251E-1,4.199271476E-1
3.831984167E0,-9.778478720E-2,1.999028546E-1,8.225519456E-2
3.851904166E0,4.678105813E-1,4.934839511E-1,-1.459452602E-1
3.871823166E0,5.889684711E-1,6.277740294E-1,-1.003896761E-1
3.891743166E0,-9.943862647E-1,-7.973526388E-1,7.558017397E-1
3.911662166E0,1.985800828E0,2.229110050E0,7.664004759E-1
3.931582166E0,5.272012623E-1,3.803262949E-1,-7.477828681E-1
3.951501166E0,2.262016571E-1,-3.291643274E0,-6.673764901E-1
3.971421167E0,3.297617082E0,-1.437606381E0,-6.155729368E-1
3.991340166E0,3.846623561E0,-1.009217142E0,-3.584810972E-1
4.011260167E0,3.271773558E0,2.645683819E-1,-3.252981484E-1
4.031179166E0,2.335890732E0,5.651637983E-1,-7.607907303E-1
4.051099167E0,2.154062060E0,4.916806698E-1,-6.216981876E-1
4.071018166E0,1.948714132E0,-3.178020179E-2,-6.350099587E-1
4.090938167E0,2.122576412E0,1.625414854E-1,-1.846082926E-1
4.110857166E0,1.904070641E0,-1.426252842E-1,-1.605247808E-1
4.130777167E0,2.230118987E0,5.650749207E-3,-4.371938293E-1
4.150696625E0,1.791945603E0,-2.562448704E-1,-3.321241879E-1
4.170616625E0,1.817074158E0,1.242533326E-2,-1.179745194E-1
4.190535625E0,2.444163478E0,3.277457929E-1,1.405528848E-1
4.210455625E0,2.313958411E0,3.400214374E-2,2.177349620E-1
4.230374625E0,2.611854753E0,-7.965427995E-2,3.116647804E-1
4.250294625E0,2.704469386E0,-2.133736700E-1,3.716139436E-1
4.270213625E0,2.646066812E0,2.578920311E-1,5.475718653E-1
4.290132625E0,2.713911470E0,3.113975626E-1,6.502045333E-1
4.310052625E0,2.638449644E0,9.473892689E-2,7.022026527E-1
4.329971625E0,2.091507816E0,1.153854454E-1,7.609180534E-1
4.349891625E0,1.793988035E0,-1.245807767E-1,6.298141960E-1
4.369810625E0,1.324809498E0,-3.016134167E-1,5.925136379E-1
4.389730625E0,9.739856216E-1,-3.000358379E-1,6.998006165E-1
4.409649625E0,1.254597009E0,-6.049505925E-1,6.940025175E-1
4.429569625E0,1.901568909E0,-7.449247491E-1,3.819822629E-1
4.449488625E0,3.204217752E0,-1.531480504E0,2.356354818E-3
4.469408625E0,4.464901420E0,-1.899099045E0,-3.802725005E-1
4.489327625E0,5.235057197E0,-1.524650956E0,-3.935491153E-1
4.509247625E0,5.790206469E0,-2.751517838E0,-5.167651884E-1
4.529166625E0,2.877445520E0,-2.450168715E0,-5.564210415E-3
4.549086625E0,-1.736901669E0,-2.802017316E0,9.900072849E-1
4.569005625E0,-1.668031701E0,-3.474296842E0,2.060915476E0
