"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.467615271E1,1.338779081E0,-1.027306674E0,-3.758255761E0
6.469607171E1,-8.754338716E-1,-1.068561821E1,-2.525405424E0
6.471599071E1,-6.644543148E0,-8.326350889E0,5.557113357E-1
6.473590871E1,-3.638044316E0,-8.265992421E-1,1.318805577E0
6.475582771E1,1.226377908E0,-8.257408708E-1,1.230878802E0
6.477574671E1,4.274752306E0,-5.007733825E0,3.942580171E-1
6.479566471E1,4.633294799E0,-7.660041370E0,4.437358403E-1
6.481558371E1,2.251841100E0,-1.700943924E0,4.693966386E-1
6.483550271E1,-1.419769157E0,8.625876850E-1,1.045120947E0
6.485542071E1,-1.675155656E0,1.395730376E-1,6.121099234E-1
6.487533971E1,-7.162052724E-1,-1.700320026E0,4.237056184E-1
6.489525771E1,1.622194939E0,-9.602396947E-1,1.382286019E0
6.491517671E1,2.577062066E0,1.971428518E0,1.125226340E0
6.493509571E1,1.486428292E0,3.067089728E0,1.566143091E-1
6.495501371E1,1.902368516E0,9.356913292E-1,-7.909693797E-1
6.497493271E1,6.035885567E-1,1.891971874E-1,-1.293793527E0
6.499485171E1,-5.884952486E-1,1.367346822E0,-1.623698258E0
6.501477046E1,2.595317731E-2,2.126512465E0,-1.406861136E0
6.503468946E1,9.351107007E-1,2.493911151E0,-5.708275576E-1
6.505460846E1,2.005245451E0,2.801441950E0,2.934154741E-1
6.507452646E1,2.133515967E0,2.749196493E0,1.363639249E0
6.509444546E1,5.695383562E-1,3.771137177E0,1.677263431E0
6.511436446E1,-4.455742780E-2,3.500477750E0,1.570936492E0
6.513428246E1,6.590939091E-1,3.075266474E0,2.092794642E0
6.515420146E1,7.125916200E-1,3.573749210E0,2.193539975E0
6.517412046E1,5.239417685E-1,4.247661279E0,2.124967338E0
6.519403846E1,7.704448488E-1,4.312177117E0,1.656039062E0
6.521395746E1,1.465806332E0,2.745488189E0,1.897687528E-1
6.523387646E1,1.986845287E0,-3.669451758E0,-1.431599244E0
6.525379446E1,-1.390140438E0,-1.335494816E1,-2.549175525E-1
6.527371346E1,-5.639909638E0,-8.722870463E0,-5.196391314E-2
6.529363246E1,-7.233194042E0,-5.300539581E0,-4.076309501E0
6.531355046E1,-6.682478714E0,-9.152347283E0,5.668939894E-1
6.533346946E1,-5.403924201E0,-6.327437534E0,-8.656109878E-1
6.535338846E1,-3.601849759E-1,-2.483620051E0,-1.650118171E0
6.537330646E1,5.514450610E0,-1.595710414E0,-1.975979114E0
6.539322546E1,6.408024445E0,-1.054149486E0,-1.818275907E0
6.541314346E1,3.366615688E0,2.919310123E-1,-1.112285428E0
6.543306246E1,6.154337731E-1,1.230659385E0,-8.941071010E-1
6.545298146E1,-9.750366586E-1,2.326103663E0,-5.296782160E-1
6.547289946E1,-1.602247601E0,3.303780924E0,5.282348308E-1
6.549281846E1,-2.144574222E0,4.323542935E0,1.549327376E0
6.551273746E1,-2.429719833E0,5.186847489E0,2.313206459E0
6.553265546E1,-2.343956089E0,6.033709087E0,2.623558832E0
6.555257446E1,-1.669891993E0,6.977103539E0,2.543748139E0
6.557249346E1,-6.486303167E-1,7.031497262E0,1.838987037E0
6.559241146E1,-1.585183087E-1,6.081303084E0,2.258522129E-1
6.561233046E1,1.490341249E-1,4.578403185E0,-1.186982731E0
6.563224946E1,-1.690770645E-1,1.923182557E0,-9.241582811E-1
6.565216746E1,-1.287040870E-1,-3.012801254E0,-1.006765551E0
6.567208646E1,4.281017013E-2,-4.482526975E0,-9.279212567E-1
6.569200446E1,-7.988059643E-1,3.012731087E-1,-3.652507111E-2
6.571192346E1,2.971387618E-1,2.842884675E0,-1.666190997E0
6.573184246E1,1.850954534E0,1.036269286E0,-5.553819913E0
6.575176046E1,3.030483234E0,-5.756306652E0,-3.895296954E0
6.577167946E1,-1.125348254E0,-8.327009870E0,1.445623498E0
6.579159846E1,-3.289067283E0,-2.324133151E0,9.307820070E-1
6.581151646E1,-2.364422075E0,1.305267518E0,-1.245066340E0
6.583143546E1,2.395446963E0,-4.978862028E0,-4.947111647E0
6.585135446E1,9.563830175E-2,-1.687881361E1,3.964029804E0
6.587127246E1,-1.935929049E0,-6.595957464E-1,-6.845464003E-1
6.589119146E1,-6.871473880E-1,2.769943584E0,-4.198743765E-1
6.591111046E1,1.465713800E0,-2.283763974E0,6.874594831E-1
6.593102846E1,1.274588347E0,-2.789543450E0,2.256161316E0
6.595094746E1,8.190634967E-1,-1.104262463E0,1.260252875E0
6.597086646E1,7.059260865E-1,8.639500862E-1,2.899037826E-1
6.599078446E1,-5.680665024E-2,1.831989382E0,8.942696536E-1
6.601070404E1,-1.125057720E0,1.609889912E0,1.359687262E0
6.603062304E1,-2.618255700E0,2.281185937E-1,1.368570060E0
6.605054104E1,-3.205802640E0,-9.390628338E-3,-2.056711328E-1
6.607046004E1,-2.796590515E0,1.021285796E0,-1.524344562E0
6.609037904E1,-6.849016917E-1,2.185527243E0,-1.649503044E0
6.611029704E1,1.275141640E0,2.923142973E0,-8.221652985E-1
6.613021604E1,2.518365084E0,3.362575262E0,-1.699105120E-1
6.615013504E1,2.621001260E0,3.376875213E0,1.696056528E-1
6.617005304E1,1.832354248E0,3.521241213E0,-3.082125843E-1
6.618997204E1,1.103322524E0,3.102101101E0,-6.755194688E-1
6.620989104E1,3.470196044E-1,2.313636814E0,-1.715058517E-1
6.622980904E1,5.834798359E-1,2.496599116E0,4.658886015E-1
6.624972804E1,2.254851539E0,1.902502710E0,6.559334891E-1
6.626964604E1,3.005189933E0,2.596032772E0,8.989791472E-1
6.628956504E1,2.617359322E0,3.516911935E0,1.044461089E0
6.630948404E1,2.440941663E0,4.043793427E0,1.215122602E0
6.632940204E1,2.221662159E0,3.629838626E0,6.363008778E-1
6.634932104E1,1.654901778E0,8.897871780E-1,-6.289347017E-1
6.636924004E1,6.493734978E-2,-6.504132789E0,-2.480717493E0
6.638915804E1,-3.684332337E0,-1.309866587E1,-6.201904830E-1
6.640907704E1,-5.758084205E0,-7.800203807E0,2.572766116E-1
6.642899604E1,-6.316521952E0,-4.033460813E0,-2.351737564E0
6.644891404E1,-5.786433846E0,-6.633039336E0,9.337456682E-1
6.646883304E1,-4.528543977E0,-5.985383019E0,-1.058931632E0
6.648875204E1,-1.642073572E-1,-3.015643585E0,-1.106066622E0
6.650867004E1,4.557429515E0,-1.752347966E0,-1.316892660E0
6.652858904E1,6.366841920E0,-1.193028460E0,-1.178587299E0
6.654850804E1,5.252390099E0,-4.427511692E-2,-2.463788635E-1
6.656842604E1,1.635207479E0,7.478945500E-1,-1.167008204E0
6.658834504E1,-3.394177124E-1,2.343285706E0,-9.429778370E-1
6.660826404E1,-1.733507360E0,4.251934424E0,3.006886795E-1
6.662818204E1,-2.634053707E0,3.938924199E0,9.826468098E-1
6.664810104E1,-2.929174668E0,4.081543052E0,1.459474675E0
6.666801904E1,-2.069489248E0,4.363419777E0,1.428080389E0
6.668793804E1,-1.843511905E0,4.269648564E0,1.244184580E0
6.670785704E1,-1.573952048E0,3.627692113E0,1.455122885E0
6.672777504E1,-1.469678651E0,3.295781933E0,1.864324777E0
6.674769404E1,-1.439493423E0,3.664122605E0,1.666708768E0
6.676761304E1,-1.770503863E0,3.214733092E0,5.202922654E-1
6.678753104E1,-1.181965381E0,1.357726983E0,-4.683280599E-1
6.680745004E1,4.807169943E-1,-6.050406396E-1,-5.424169600E-1
6.682736904E1,6.675349496E-1,-1.072786902E0,-8.330668473E-1
6.684728704E1,1.040804459E0,-3.947583926E-1,-1.326355355E0
6.686720604E1,1.565848245E0,6.341814083E-1,-2.557936993E0
6.688712504E1,1.642903292E0,1.516811594E0,-4.039755925E0
6.690704304E1,2.121104667E0,-1.322527329E0,-4.735327835E0
6.692696204E1,1.099150535E0,-6.201375657E0,-2.297957213E-1
6.694688104E1,-4.927632233E0,-5.323020955E0,1.803005319E0
6.696679904E1,-4.290446233E0,6.777174371E-1,2.404791544E0
6.698671804E1,-1.288198034E0,1.467530091E0,-1.480325992E0
6.700663704E1,6.633605347E0,-1.410125987E1,4.205625061E0
6.702655379E1,3.180826550E0,-1.062073516E1,-1.856127127E0
6.704647279E1,-1.432592101E0,3.585100409E0,-6.366515645E-1
6.706639179E1,-4.742541399E-1,3.560702902E0,-2.578687884E-1
6.708630979E1,6.213735209E-1,-3.757765764E-1,7.055425823E-1
6.710622879E1,1.141896678E0,-2.775741098E0,3.769953700E0
6.712614779E1,1.092420902E0,-8.927254039E-1,2.636615957E0
6.714606579E1,7.636346698E-2,1.055168071E0,-3.588317840E-1
6.716598479E1,-5.482603019E-1,5.988613021E-1,-4.077826269E-1
6.718590279E1,-1.030573294E0,-8.896415824E-1,6.222292610E-1
6.720582179E1,-1.341735579E0,-6.033069402E-1,6.127542865E-1
6.722574079E1,-6.306420156E-1,3.926949102E-1,-3.443634336E-1
6.724565879E1,-1.837012433E-3,1.197071809E0,-9.120896280E-1
6.726557779E1,6.585984307E-1,1.213407176E0,-4.072657330E-1
6.728549679E1,1.627735322E0,1.149980088E0,8.176892549E-3
6.730541479E1,2.763921536E0,1.334531078E0,1.920927286E-2
6.732533379E1,2.659025411E0,2.052223005E0,-3.491884097E-1
6.734525279E1,2.015293161E0,1.799181824E0,-6.909338987E-1
6.736517079E1,1.337906530E0,1.015544415E0,-8.049604511E-1
6.738508979E1,9.834823769E-1,9.888957292E-1,-1.524928991E-1
6.740500879E1,9.656708079E-1,1.634954002E0,6.642600703E-1
6.742492679E1,1.132292261E0,2.427930585E0,9.120008965E-1
6.744484579E1,1.519536835E0,3.220657491E0,8.848065197E-1
6.746476479E1,2.260924896E0,3.434420001E0,4.279692619E-1
6.748468279E1,2.687487610E0,2.568191255E0,4.570103355E-1
6.750460179E1,2.936639223E0,1.773358766E0,1.236575160E0
6.752452079E1,2.131975226E0,2.227902600E0,2.566026031E0
6.754443879E1,8.538922906E-1,3.325217401E0,2.840986669E0
6.756435779E1,3.332349762E-1,3.396665114E0,2.272281797E0
6.758427679E1,2.622383030E-2,2.147363051E0,8.131010909E-1
6.760419479E1,-3.770287942E-1,-2.814014048E0,-4.551551601E-1
6.762411379E1,-4.127444864E0,-1.047337831E1,6.516333005E-1
6.764403279E1,-7.043401608E0,-8.440815983E0,2.179366032E0
6.766395079E1,-5.733539348E0,-2.827977784E0,-1.031129875E0
6.768386979E1,-3.701502101E0,-4.380524052E0,-1.889694384E-1
6.770378879E1,-1.511362136E0,-8.052619336E0,2.225821576E-1
6.772370679E1,3.121144313E-1,-5.489709871E0,-2.151795241E0
6.774362579E1,2.931833982E0,-2.798855726E0,-1.478908481E0
6.776354379E1,4.994836621E0,-2.138521476E0,-1.001082204E0
6.778346279E1,4.387627542E0,-1.161050622E0,-8.106231871E-1
6.780338179E1,1.996066931E0,-2.766645169E-1,-5.311259866E-1
6.782329979E1,-6.908219245E-1,7.855681604E-1,-5.588748255E-1
6.784321879E1,-2.183269925E0,2.190611397E0,-8.572749048E-2
6.786313779E1,-2.753123191E0,3.149854726E0,5.130615985E-1
6.788305579E1,-3.264937286E0,3.941642570E0,7.569536412E-1
6.790297479E1,-2.615384132E0,4.273120056E0,7.932952559E-1
6.792289379E1,-2.229036959E0,3.686767702E0,9.468042549E-1
6.794281179E1,-2.196258346E0,2.386514171E0,1.438551875E0
6.796273079E1,-1.812196118E0,4.604097605E-1,2.301296558E0
6.798264979E1,-1.441333396E0,-3.102427375E-1,2.686366114E0
6.800256779E1,-1.499778363E0,1.432339793E-1,1.857235613E0
6.802248667E1,-1.095773183E0,4.078432918E-1,1.889153516E-1
6.804240567E1,3.101958867E-1,-7.674529016E-2,-6.730314785E-1
6.806232367E1,1.062030217E0,-5.053771877E-1,-7.828708398E-1
6.808224267E1,1.305322043E0,-4.432856047E-1,-1.403113363E0
6.810216167E1,1.763947234E0,4.538509387E-1,-1.683020453E0
6.812207967E1,1.797687568E0,1.691282569E0,-1.099595801E0
6.814199867E1,1.615957568E0,2.304035102E0,-1.113707471E-1
6.816191767E1,1.519582736E0,2.835083320E0,1.042129365E0
6.818183567E1,1.260535734E0,3.451842365E0,1.737589301E0
6.820175467E1,6.615913280E-1,3.557132592E0,1.486769477E0
6.822167267E1,4.577032305E-2,2.995305215E0,8.173819837E-1
6.824159167E1,-2.516624441E-1,2.327778305E0,9.160028771E-2
6.826151067E1,-8.672085933E-2,1.385481377E0,-1.436461057E0
6.828142867E1,1.204077285E-1,-1.705391316E0,-2.598414051E0
6.830134767E1,1.968770666E-1,-5.861519696E0,-2.053718869E0
6.832126667E1,-3.573125896E0,-5.434388194E0,-1.267792128E0
6.834118467E1,-3.610246945E0,-4.520950198E-1,-1.023653333E0
6.836110367E1,-1.725383238E0,-3.671686563E0,-7.921104638E-1
6.838102267E1,1.908511308E0,-9.282899821E0,2.907331517E0
6.840094067E1,5.539628720E0,-9.942815995E-1,1.148876427E0
6.842085967E1,2.980980121E0,3.081424177E-2,-1.185611851E0
6.844077867E1,3.750299747E0,-1.825127674E0,-3.185251139E0
6.846069667E1,2.487952253E0,-1.689513202E0,2.544405659E-1
6.848061567E1,1.334483716E0,-1.868667212E0,1.954029690E0
6.850053467E1,2.231553309E-2,-2.522594082E0,1.433533795E0
6.852045267E1,-5.076470038E-1,-4.397521323E-1,1.803299872E0
6.854037167E1,-2.634764692E-1,1.158505329E0,2.297344571E0
6.856029067E1,-5.904554911E-2,9.365444380E-1,1.554374839E0
6.858020867E1,-7.669405393E-1,1.472137697E0,1.307954898E-1
6.860012767E1,-9.156972139E-1,1.718204904E0,-7.088135147E-1
6.862004667E1,-6.689510722E-1,1.992949196E0,-7.896464472E-1
6.863996467E1,5.792969937E-1,2.379815601E0,-1.852944633E-1
6.865988367E1,2.198282359E0,2.507427574E0,6.251655865E-1
6.867980167E1,3.697485064E0,2.038830543E0,1.316721629E0
6.869972067E1,3.350301372E0,1.937628688E0,1.422884846E0
6.871963967E1,2.368986119E0,2.057162733E0,7.501825655E-1
6.873955767E1,1.410463459E0,2.005662796E0,5.352544132E-1
6.875947667E1,4.431859097E-1,2.242765052E0,1.100361494E0
6.877939567E1,3.246733369E-1,2.699210985E0,7.435445139E-1
6.879931367E1,1.912504080E0,1.602996629E0,1.857248184E-1
6.881923267E1,4.935267527E0,-4.807580709E-3,8.270303281E-1
6.883915167E1,7.736666207E0,4.619966948E-1,2.433987861E0
6.885906967E1,7.527751039E0,2.170313373E0,3.006184252E0
6.887898867E1,5.853858674E0,2.454368185E0,2.135464114E0
6.889890767E1,4.175952780E0,9.239366716E-1,3.424446698E-1
6.891882567E1,3.601588096E0,-4.553797517E0,-6.524229670E-1
6.893874467E1,-1.633419985E0,-1.005664725E1,1.565497266E0
6.895866367E1,-8.174467708E0,-1.033362986E1,3.428262883E0
6.897858167E1,-1.160154828E1,-7.825348588E0,4.272875350E0
6.899850067E1,-8.201334495E0,-3.559044047E0,3.031319970E0
6.901841933E1,-2.742238306E0,-2.098010212E0,2.467327369E0
6.903833733E1,2.146780961E0,-2.795522228E0,5.410688844E-1
6.905825633E1,4.328185040E0,-3.647058676E0,-1.429792746E0
6.907817533E1,5.732460537E0,-6.651102555E-1,-1.035844485E0
6.909809333E1,6.077561451E0,2.057518244E-2,-1.301394907E0
6.911801233E1,3.111466001E0,-6.652833331E-1,1.677641015E0
6.913793133E1,7.041721411E-1,-1.835602376E0,2.473369882E0
6.915784933E1,-5.322945526E-1,-1.604285356E0,2.906664349E0
6.917776833E1,-2.203743074E0,-1.083329431E0,3.267001938E0
6.919768633E1,-3.280185362E0,-1.055863305E0,3.627616684E0
6.921760533E1,-4.118928979E0,-1.186233995E0,3.543001041E0
6.923752433E1,-4.225062960E0,-9.117680311E-1,3.402079928E0
6.925744233E1,-3.565744956E0,-9.522132218E-2,3.155343508E0
6.927736133E1,-2.945489569E0,3.807724375E-1,2.439921762E0
6.929728033E1,-3.323878974E-1,-1.338386732E-1,1.140215531E0
6.931719833E1,-1.295209138E0,-1.402103841E-1,-6.407922703E-1
6.933711733E1,8.933142185E-1,-2.500070608E-1,3.227838457E-1
6.935703633E1,1.738878027E0,-6.518341523E-1,1.347927342E0
6.937695433E1,1.022799055E0,3.163063002E-1,1.497370187E0
6.939687333E1,9.168492615E-2,3.256811410E-1,1.137748298E0
6.941679233E1,-7.211607876E-1,4.481013715E-1,1.213641649E0
6.943671033E1,-1.029402023E0,5.890040660E-1,1.828433105E0
6.945662933E1,-1.263285387E0,8.785739726E-1,1.840282780E0
6.947654833E1,-9.827839270E-1,1.050504332E0,1.468108381E0
6.949646633E1,-2.951972669E-1,1.099126854E0,5.267964157E-1
6.951638533E1,7.901330817E-1,9.701717752E-1,-5.569151312E-2
6.953630433E1,1.326697271E0,8.272892135E-1,-1.922535270E-2
6.955622233E1,1.730560071E0,9.202529258E-1,7.075978786E-2
6.957614133E1,1.798983896E0,9.031498200E-1,2.692777294E-1
6.959605933E1,2.126109299E0,5.023921841E-1,5.331117010E-1
6.961597833E1,3.193922267E0,-9.496392775E-1,4.798014665E-1
6.963589733E1,5.611420834E0,-5.112656263E0,1.222506613E-2
6.965581533E1,5.853297926E0,-7.765019941E0,1.877109129E0
6.967573433E1,8.393669298E-1,-4.237122257E0,-1.980066025E0
6.969565333E1,-2.297137141E-1,-1.504829480E0,-1.522974560E-1
6.971557133E1,-8.634109730E-1,1.008845844E0,2.175152236E0
6.973549033E1,-1.954877097E0,2.263762404E0,2.371573658E0
6.975540933E1,-1.585614904E0,1.982854562E0,2.679212046E0
6.977532733E1,-1.216204776E0,1.472798433E0,3.476230224E0
6.979524633E1,-2.367855268E0,8.376604199E-2,3.961978894E0
6.981516533E1,-2.771662373E0,-1.594850289E0,2.275593806E0
6.983508333E1,-3.265134337E0,-2.214641699E0,-2.453690493E-1
6.985500233E1,-2.180054395E0,-1.490520174E0,-1.866139168E0
6.987492133E1,1.992587838E-1,-2.463560593E-1,-1.289540116E0
6.989483933E1,1.385787478E0,9.914088625E-1,7.400236130E-2
6.991475833E1,1.609136206E0,1.439071693E0,7.600514960E-1
6.993467733E1,1.447169940E0,1.097434670E0,9.762406003E-1
6.995459533E1,6.373462138E-1,7.836327320E-1,1.851722858E0
6.997451433E1,-7.440336335E-1,1.070412347E0,2.572066497E0
6.999443333E1,-1.278404386E0,1.401595134E0,1.720142087E0
7.001435233E1,4.921151910E-2,1.492721651E0,2.531528628E-1
7.003427133E1,1.248351306E0,1.301797780E0,-1.024455571E-1
7.005418933E1,2.063341632E0,8.224266690E-1,5.901629841E-1
7.007410833E1,2.436799934E0,3.031904107E-1,9.613173366E-1
7.009402733E1,2.267196912E0,1.361693734E-1,1.493418785E0
7.011394533E1,2.086113906E0,-4.331792772E-2,1.956714439E0
7.013386433E1,5.111564295E-1,-7.106056863E-1,2.183784188E0
7.015378333E1,7.333227038E-2,-7.665553540E-1,2.076456206E0
7.017370133E1,3.937883395E-1,-7.067664045E-1,1.506169077E0
7.019362033E1,1.166891990E0,-1.259172748E0,6.678679486E-1
7.021353933E1,1.412468762E0,-1.887329770E0,2.086906350E-1
7.023345733E1,5.415432398E-1,-1.544667730E0,-4.416236798E-1
7.025337633E1,-1.908156967E-1,-2.195300864E0,-3.714876437E-1
7.027329533E1,-2.250031972E-1,-3.165718222E0,-3.231884364E-1
7.029321333E1,-9.085871458E-2,-3.863482838E0,-1.673063815E-1
7.031313233E1,2.583900677E-1,-3.926489511E0,-8.802082694E-1
7.033305133E1,6.174360059E-1,-4.042198307E0,-1.458118998E0
7.035296933E1,-3.386999667E-2,-3.968304119E0,-9.119622318E-1
7.037288833E1,-9.553683794E-1,-1.661125554E0,-3.934625765E-1
7.039280733E1,-7.614733927E-1,2.422922444E-1,1.095335519E-1
7.041272533E1,-5.793570372E-1,5.560766405E-1,7.466413455E-1
7.043264433E1,-1.445270765E0,-7.330420375E-2,1.217638075E0
7.045256233E1,-8.335905386E-1,9.334085763E-2,1.879300812E0
7.047248133E1,1.476959019E0,7.725774014E-1,2.244419522E0
7.049240033E1,1.735132009E0,6.481404662E-1,4.235258165E-1
7.051231833E1,-1.031170148E0,8.116403103E-2,-1.301265391E0
7.053223733E1,-2.494422197E0,1.762409270E-1,-1.328330691E0
7.055215633E1,-2.020618951E0,7.079861337E-1,-4.397313747E-1
7.057207433E1,-1.637604691E0,6.505512732E-1,3.012941587E-1
7.059199333E1,-1.004951160E0,4.546859211E-1,1.225298366E0
7.061191233E1,-9.317071827E-1,7.248009717E-1,2.006060407E0
7.063183033E1,-9.554490709E-1,1.155441973E0,1.828957893E0
7.065174933E1,-2.154368600E0,1.507133868E0,6.911946845E-1
7.067166833E1,-2.421371178E0,1.819562879E0,-2.276242116E-1
7.069158633E1,-2.595456821E0,2.041803267E0,-6.340764508E-1
7.071150533E1,-1.707107766E0,1.922675019E0,-5.842274755E-2
7.073142433E1,-1.393128365E0,2.082176537E0,1.383627225E0
7.075134233E1,-8.943146771E-1,1.508100997E0,1.536678094E0
7.077126133E1,-1.738260269E-2,8.268764001E-1,1.592057658E0
7.079118033E1,8.764967492E-1,4.919695222E-1,1.214441256E0
7.081109833E1,1.805686559E0,7.657624716E-1,1.373271513E0
7.083101733E1,3.036585973E0,1.581129212E0,2.081859910E0
7.085093533E1,4.113216249E0,2.469014291E0,3.181763859E0
7.087085433E1,3.349300913E0,2.496409666E0,2.162443605E-1
7.089077333E1,2.149796662E0,1.393903706E0,-3.733995663E0
7.091069133E1,2.659756313E0,-2.325080400E0,-1.906703788E0
7.093061033E1,1.066315349E0,-1.541974034E1,-1.144978673E0
7.095052933E1,-4.585627420E0,-1.481344489E1,2.199190578E0
7.097044733E1,-7.158723319E0,3.095207818E0,1.314786493E0
7.099036633E1,-6.025212498E0,7.535855280E0,-3.614526522E-1
7.101028533E1,-4.765349779E0,4.634113702E0,-1.470422563E0
7.103020342E1,-3.561173018E0,1.484526193E0,-5.608965003E-1
7.105012242E1,-2.301221129E0,-5.891017145E-1,2.614688898E0
7.107004142E1,-1.426429866E0,-3.005302784E0,5.142508053E0
7.108995942E1,-1.207123611E0,-4.894403091E0,3.873157057E0
7.110987842E1,-1.549009580E0,-7.386863548E-1,-5.726597826E-1
7.112979742E1,2.545727129E-1,2.122909411E0,-1.887680018E0
7.114971542E1,1.100837018E0,1.333689079E0,-1.380417542E0
7.116963442E1,1.138559526E0,5.362920016E-1,-5.751321316E-1
7.118955342E1,8.589651887E-1,1.132336700E0,-5.805899227E-1
7.120947142E1,9.631804056E-1,1.631852639E0,-1.079009362E-1
7.122939042E1,7.534972789E-1,1.311978952E0,1.442489537E0
7.124930942E1,-6.240553464E-1,7.514905876E-1,2.375602098E0
7.126922742E1,-1.586953770E0,1.196575965E0,2.032606766E0
7.128914642E1,-3.220953360E-2,2.081827458E0,6.127741671E-1
7.130906442E1,1.611189310E0,2.047118386E0,-2.068873537E-1
7.132898342E1,3.370945551E0,1.063848848E0,5.419199467E-3
7.134890242E1,4.747697620E0,-2.272806877E-1,-5.836760831E-1
7.136882042E1,4.647616092E0,-4.821415222E-1,-3.271678541E0
7.138873942E1,4.146127303E0,-1.848506012E0,-4.858607022E0
7.140865842E1,9.329140480E-1,-3.131582762E0,-3.505682942E0
7.142857642E1,-7.710746670E-1,-3.682836619E0,-3.278627372E0
7.144849542E1,-7.407121226E-1,-4.625731718E0,-2.709666392E0
7.146841442E1,4.709737788E-1,-4.673328638E0,-1.696876600E0
7.148833242E1,2.025093679E0,-3.297580537E0,-6.107603860E-1
7.150825142E1,1.450434879E0,-1.441787724E0,-3.548423749E-1
7.152817042E1,9.171398681E-1,-3.173927128E-2,-4.337008488E-1
7.154808842E1,-3.472339779E-1,6.715375149E-1,-4.562687624E-1
7.156800742E1,-9.850220950E-1,-5.616981536E-1,5.475099214E-1
7.158792642E1,-2.217932805E0,-2.688830423E0,2.120020301E0
7.160784442E1,-2.690538395E0,-2.322131649E0,3.061116797E0
7.162776342E1,-1.707858110E0,-5.604673147E-1,1.944186194E0
7.164768242E1,-1.643062628E0,-2.660255080E-1,8.732265477E-1
7.166760042E1,-2.599042626E0,-3.218015134E-2,-9.518463090E-2
7.168751942E1,-4.097932505E0,4.201230294E-1,-9.121472231E-1
7.170743842E1,-4.903901893E0,7.630639815E-1,-4.666817763E-1
7.172735642E1,-2.634047860E0,1.197184660E0,4.610152397E-1
7.174727542E1,-2.774005352E-1,1.825790749E0,1.421187984E0
7.176719442E1,4.940470380E-1,1.780405830E0,1.038616066E0
7.178711242E1,1.619744517E0,9.968970591E-1,-9.179163784E-2
7.180703142E1,9.053697154E-1,1.637360716E-1,-1.026579572E0
7.182694942E1,-1.566571107E0,1.555926543E0,-7.062395704E-1
7.184686842E1,-2.996139613E0,2.443310516E0,9.273105150E-1
7.186678742E1,-2.323084453E0,8.949806750E-1,1.581771821E0
7.188670542E1,-2.723722806E0,1.217810129E0,1.889401731E0
7.190662442E1,-1.119213209E0,1.650234531E0,2.749497040E0
7.192654342E1,7.475665212E-2,1.264000794E0,1.734963024E0
7.194646142E1,8.115727749E-1,8.937381417E-1,8.606522566E-1
7.196638042E1,1.326412219E0,1.890272089E0,9.394838333E-1
7.198629942E1,2.046688323E0,2.485547293E0,1.133729799E0
7.200621742E1,2.868761236E0,2.646435771E0,2.626318426E0
7.202613617E1,2.217370595E0,1.611385630E0,-3.860866794E-1
7.204605517E1,5.580743417E-1,-7.757407451E-1,-3.352428881E0
7.206597317E1,2.389455613E0,-8.891058605E0,-1.979452068E0
7.208589217E1,1.047170981E0,-1.798722584E1,1.095389021E0
7.210581117E1,-3.464436682E0,-2.963317437E0,7.149204929E-1
7.212572917E1,-3.338880883E0,5.597399796E0,1.797969112E-1
7.214564817E1,-2.274468071E0,7.182524995E0,-9.020556597E-1
7.216556717E1,-1.455424747E0,4.829035313E0,-1.110530094E0
7.218548517E1,-2.551690412E0,1.174612069E0,-2.560311547E-1
7.220540417E1,-2.291673064E0,-1.535448425E0,2.742993182E0
7.222532217E1,-1.906803921E0,-4.549381115E0,5.360219772E0
7.224524117E1,-3.370293002E0,-3.766275802E0,2.308012085E0
7.226516017E1,-4.258094466E0,8.883002311E-1,-7.297747596E-1
7.228507817E1,-1.242685719E-1,2.847860071E0,-9.736947227E-1
7.230499717E1,1.663250433E0,1.850088269E0,-8.344911560E-1
7.232491617E1,2.563298012E0,1.034581779E0,-2.140805253E-1
7.234483417E1,2.486922851E0,1.742418224E0,1.393602721E-1
7.236475317E1,2.098667439E0,2.373117616E0,-6.724371091E-3
7.238467217E1,1.155585010E0,1.772689844E0,4.211924120E-1
7.240459017E1,-2.828941405E-2,3.846117193E-1,1.222525324E0
7.242450917E1,-1.682986393E0,-8.318950653E-1,1.397466999E0
7.244442817E1,-8.964546850E-1,9.290407062E-2,6.159093710E-1
7.246434617E1,6.727453304E-1,1.113730860E0,-1.944059602E-1
7.248426517E1,1.438860901E0,1.149647382E0,-5.800881950E-1
7.250418417E1,1.887797839E0,6.920027697E-1,-7.562180614E-1
7.252410217E1,1.972084284E0,2.233367407E-1,-8.039336801E-1
7.254402117E1,1.878381191E0,-7.926251650E-2,-4.470710921E-1
7.256394017E1,2.016150070E0,-3.994063443E-1,-4.717825949E-1
7.258385817E1,1.543313368E0,-2.158835288E0,-1.550777485E0
7.260377717E1,1.106222742E0,-3.782787754E0,-2.606423274E0
7.262369617E1,1.084062380E0,-3.315754268E0,-3.254544445E0
7.264361417E1,1.364582112E0,-3.060680594E0,-3.354975051E0
7.266353317E1,1.575512377E0,-3.652672003E0,-2.483030652E0
7.268345217E1,2.405983061E0,-3.653199422E0,-1.846938373E0
7.270337017E1,2.358102404E0,-2.123628033E0,-1.480527282E0
7.272328917E1,1.677857216E0,-1.195615852E0,-1.477369201E0
