"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.187118150E2,1.771403942E-3,-8.889375255E-3,-3.355647903E-3
1.187317340E2,3.872354981E-3,-8.152139373E-3,-1.376099302E-3
1.187516530E2,-2.495657536E-4,-6.990153808E-3,2.952319570E-3
1.187715710E2,-1.420394517E-3,-7.286684588E-3,7.589678280E-3
1.187914900E2,-1.619668677E-3,-8.564471267E-3,8.008277975E-3
1.188114090E2,-4.941360094E-3,-6.292260252E-3,1.197856758E-2
1.188313270E2,-7.952571614E-4,1.553555951E-3,1.027142815E-2
1.188512460E2,-2.932580654E-3,1.258732472E-2,5.962739699E-3
1.188711650E2,4.735588562E-3,9.064518847E-3,7.758281194E-3
1.188910830E2,5.450577941E-3,5.214919336E-3,7.542784791E-3
1.189110020E2,4.610986449E-3,7.812421769E-3,7.582203485E-3
1.189309210E2,-1.064253272E-3,1.640634425E-2,4.627413116E-3
1.189508390E2,-4.944821820E-3,1.244094782E-2,-9.572050767E-4
1.189707580E2,-6.979389000E-4,6.883936003E-4,1.295837807E-3
1.189906770E2,5.133781116E-3,-9.494204074E-3,-2.080565784E-3
1.190105950E2,8.543144795E-4,-1.098489575E-2,-3.256485797E-6
1.190305140E2,-3.596017137E-3,-1.008476363E-3,-1.121548237E-3
1.190504320E2,-1.302725868E-3,-2.672220580E-4,-3.492813557E-3
1.190703510E2,1.730820863E-3,-1.525551639E-2,-5.544770509E-3
1.190902700E2,5.986710312E-5,-1.668156683E-2,-1.002290193E-2
1.191101880E2,-3.898123046E-3,-5.927722901E-3,-1.110867318E-2
1.191301070E2,-3.284693696E-3,6.686993875E-3,-1.395372301E-2
1.191500260E2,-5.975062493E-3,1.308647171E-2,-8.818363771E-3
1.191699440E2,-1.310551306E-4,-6.939084269E-4,8.990224451E-4
1.191898630E2,3.973056097E-3,-1.080319565E-2,1.139797643E-2
1.192097820E2,1.414067694E-3,-1.132454537E-2,1.148161292E-2
1.192297010E2,1.309825340E-3,2.494232729E-3,7.574959192E-3
1.192496190E2,2.277747728E-3,2.542194352E-2,-6.661521038E-4
1.192695380E2,3.802021267E-3,1.880846918E-2,-5.265680142E-3
1.192894570E2,6.409822032E-3,-8.428781293E-4,-3.214291763E-3
1.193093750E2,6.135140080E-3,-1.425489411E-2,3.389889840E-3
1.193292940E2,-6.821338087E-3,-6.792476401E-3,3.393529914E-3
1.193492130E2,-2.632708522E-3,5.586139858E-3,4.578428809E-3
1.193691310E2,8.484889986E-4,5.914531648E-4,5.551787559E-3
1.193890500E2,3.217560472E-3,-8.440874517E-3,3.254575888E-3
1.194089690E2,-2.991626039E-3,-4.434053786E-3,4.065472633E-3
1.194288870E2,-3.700679634E-3,2.640586812E-3,9.456261061E-3
1.194488060E2,-1.919377479E-3,-2.210023347E-3,8.471131325E-3
1.194687240E2,8.884241804E-3,-8.768493310E-3,8.339800872E-3
1.194886430E2,2.689609304E-3,-1.161488239E-3,4.815658089E-3
1.195085620E2,-6.154396106E-3,1.257768553E-2,-2.273116959E-3
1.195284810E2,-3.174232785E-3,9.418840520E-3,-3.808669047E-3
1.195483990E2,3.537169832E-4,3.982051276E-4,-1.847259584E-3
1.195683180E2,6.975846831E-3,-1.456762291E-2,-1.749548595E-3
1.195882382E2,3.450457472E-3,-6.906120572E-3,-2.044622088E-3
1.196081562E2,3.771085292E-3,4.464852624E-3,-5.766633432E-3
1.196280752E2,1.812483650E-3,1.426619943E-3,-9.504443035E-3
1.196479943E2,3.069289494E-3,-5.022827536E-4,-1.476898976E-2
1.196679122E2,4.787559155E-4,-9.509783704E-4,-1.566883922E-2
1.196878313E2,-1.826193184E-3,-7.484316826E-3,-1.201473922E-2
1.197077503E2,-1.826389926E-3,-1.025560219E-2,-1.133078896E-2
1.197276682E2,3.002210287E-4,-1.113582589E-2,-9.175525047E-3
1.197475873E2,-6.717698183E-3,-9.913871065E-3,-4.156251904E-3
1.197675063E2,-7.485643029E-3,-9.827241302E-3,-4.194909707E-6
1.197874243E2,-3.720130306E-3,-1.074843295E-2,1.211588504E-3
1.198073433E2,-1.292942092E-3,-8.413567208E-3,6.249778904E-3
1.198272622E2,5.874992348E-4,2.766989172E-3,6.044472102E-3
1.198471803E2,2.580805682E-3,9.069891647E-3,9.357128292E-3
1.198670993E2,2.380226506E-3,7.299858611E-3,1.080454234E-2
1.198870182E2,3.804228501E-3,4.316827282E-3,8.560356684E-3
1.199069363E2,1.388182165E-3,1.052794792E-2,9.651949629E-3
1.199268552E2,-1.479835832E-3,1.353117265E-2,1.106982492E-2
1.199467742E2,-2.562883543E-3,8.626984432E-3,9.861274622E-3
1.199666923E2,-1.078970148E-3,7.560920902E-3,7.412764244E-3
1.199866112E2,6.529767532E-3,4.886768293E-3,1.134654856E-3
1.200065302E2,3.073766362E-3,-3.252577502E-3,-1.809447072E-3
1.200264482E2,-3.054433502E-3,-7.450251840E-3,-4.810623359E-4
1.200463672E2,-8.073753677E-3,-2.713311231E-3,7.013900904E-4
1.200662863E2,-6.458829157E-3,-4.831250291E-3,-5.830308655E-4
1.200862042E2,-1.138212392E-3,-1.087938808E-2,3.769311123E-3
1.201061232E2,1.947342884E-3,-9.375572205E-3,-1.935468987E-3
1.201260423E2,2.943747677E-5,-5.702686962E-3,-7.399737835E-3
1.201459602E2,-3.544138744E-3,-7.894419134E-3,-6.742488593E-3
1.201658793E2,-4.675852600E-3,-5.165454466E-3,-4.822042305E-3
1.201857983E2,-1.201139763E-3,-2.088504843E-4,-3.650756553E-3
1.202057162E2,2.325375099E-3,5.604382604E-4,3.628799459E-4
1.202256353E2,2.733230940E-4,4.277219530E-3,-1.828928827E-3
1.202455543E2,-1.232737675E-3,1.053501852E-2,-2.499260241E-3
1.202654723E2,-1.693644328E-3,1.236267295E-2,5.895012291E-4
1.202853913E2,-6.053306279E-4,6.433895789E-3,4.648709670E-3
1.203053102E2,5.322186742E-3,3.664522432E-3,1.044319756E-2
1.203252283E2,2.523298142E-3,-1.009455230E-2,1.063435711E-2
1.203451473E2,6.917823921E-4,-1.128474437E-2,1.313108020E-2
1.203650662E2,-5.284497514E-3,-2.767839469E-4,1.148389746E-2
1.203849843E2,-6.875013933E-3,2.928909380E-3,4.392197356E-3
1.204049032E2,-2.626945497E-4,-5.883054808E-3,5.642804317E-3
1.204248222E2,3.295890987E-3,-6.551508792E-3,6.789611652E-3
1.204447402E2,4.389977548E-3,2.368418127E-2,-4.966196138E-5
1.204646592E2,7.777784951E-3,6.105445698E-2,-1.289595198E-2
1.204845782E2,-7.507487899E-4,5.182403699E-2,-2.135897987E-2
1.205044962E2,-3.712363541E-3,1.036467217E-2,-1.869765855E-2
1.205244152E2,2.638123697E-3,-3.311162442E-2,-5.479883403E-3
1.205443343E2,-3.053747118E-3,-4.628456384E-2,1.005247515E-2
1.205642533E2,-8.478390053E-3,-1.884473115E-2,5.672708619E-3
1.205841709E2,-1.084944606E-2,8.344180882E-3,-1.194251701E-2
1.206040899E2,-7.039777003E-3,-2.056335099E-3,-2.829887718E-2
1.206240089E2,4.860118963E-3,-2.839964256E-2,-2.650529146E-2
1.206439269E2,2.709822496E-3,-2.390239015E-2,-2.101570927E-2
1.206638459E2,-3.990450408E-3,1.427036710E-3,-6.653850898E-3
1.206837649E2,-3.209481947E-4,4.167181905E-3,-2.736246679E-4
1.207036829E2,2.740019467E-3,-5.967743229E-3,2.440885408E-3
1.207236019E2,7.240065839E-3,-1.352327596E-2,1.138192043E-2
1.207435209E2,1.458180137E-3,-1.588724367E-2,2.224842086E-2
1.207634389E2,-3.405680414E-3,-9.783565998E-3,2.413469739E-2
1.207833579E2,-1.768505666E-3,-1.431072829E-3,1.976608858E-2
1.208032769E2,3.590335837E-4,1.100503840E-3,1.503685676E-2
1.208231949E2,4.292006604E-3,9.108153172E-4,8.239913732E-3
1.208431139E2,1.077943598E-4,3.244759981E-3,9.712927043E-3
1.208630329E2,-3.918552306E-3,5.232203752E-3,1.376868226E-2
1.208829509E2,-3.756142687E-3,5.354080349E-3,1.236225292E-2
1.209028699E2,1.937093330E-3,2.239516005E-3,6.337333005E-3
1.209227889E2,5.196063779E-3,-5.400535185E-3,6.210558116E-3
1.209427069E2,3.377433866E-3,-8.142430335E-3,3.089879174E-3
1.209626259E2,5.116494722E-4,-6.403822917E-3,4.634836223E-4
1.209825449E2,-2.145016566E-3,2.981809434E-3,-7.700964808E-3
1.210024639E2,1.573658199E-3,1.398415305E-3,-1.419081725E-2
1.210223819E2,3.586758394E-3,-3.827044275E-3,-1.988494582E-2
1.210423009E2,-4.059460014E-3,1.496593468E-4,-2.122182772E-2
1.210622199E2,-5.927873775E-3,2.186735626E-3,-1.158226002E-2
1.210821379E2,-4.931095988E-3,-4.713078029E-3,-1.780243125E-3
1.211020569E2,2.227980178E-3,-1.243477128E-2,1.310933381E-3
1.211219759E2,-1.115764957E-3,-7.548087277E-3,-4.174397327E-3
1.211418939E2,-3.621044103E-3,2.144835889E-6,-5.919048563E-3
1.211618129E2,-4.429399502E-3,1.096166018E-2,-3.555520205E-3
1.211817319E2,-3.913854714E-3,1.195226144E-2,-1.259152777E-4
1.212016499E2,-9.663714445E-4,5.841783714E-3,2.026979346E-3
1.212215689E2,1.587892883E-3,-1.957034692E-4,3.506136127E-3
1.212414879E2,5.505945068E-3,1.262463629E-4,4.838574678E-3
1.212614059E2,3.773738863E-3,7.034559269E-3,4.053980112E-3
1.212813249E2,8.085655281E-4,9.117446840E-3,5.781247281E-3
1.213012439E2,9.266466368E-4,-2.713792492E-3,4.271239508E-3
1.213211629E2,6.462476449E-5,-5.270864815E-3,2.108233515E-3
1.213410809E2,8.857640205E-5,1.010004897E-3,1.865376253E-3
1.213609999E2,-1.598812290E-3,4.700112622E-3,-3.333972767E-3
1.213809189E2,-2.020870335E-3,4.723347258E-3,-4.433251917E-3
1.214008369E2,1.574740163E-3,-2.671969123E-4,-4.348595627E-3
1.214207559E2,5.477652885E-3,4.953257740E-4,-3.520688508E-3
1.214406749E2,3.887609113E-3,-1.175258541E-3,-7.371577434E-3
1.214605929E2,-1.583915204E-3,-9.097671136E-4,-7.824305445E-3
1.214805119E2,-2.599654486E-3,-2.839192515E-3,-3.229347989E-3
1.215004309E2,2.093437593E-3,-1.071927836E-3,-2.682283521E-3
1.215203489E2,3.442827612E-3,1.417468768E-3,-3.132701386E-5
1.215402679E2,8.943625144E-4,3.682829440E-3,-3.137132851E-3
1.215601869E2,8.576707914E-4,-5.175085738E-3,-7.547869347E-3
1.215801049E2,3.724374343E-3,-1.031742617E-2,-2.027435228E-3
1.216000233E2,1.671799109E-3,-4.601973575E-3,2.344199456E-4
1.216199423E2,7.762718014E-4,3.683008719E-3,1.997909509E-3
1.216398612E2,-6.464892067E-6,-2.121479716E-3,2.132178983E-3
1.216597793E2,2.741624601E-3,-4.865231458E-3,6.295865169E-4
1.216796982E2,3.123804927E-3,-9.475231171E-3,7.137190551E-4
1.216996172E2,1.717948588E-3,2.817816101E-3,9.822031716E-4
1.217195353E2,-2.146640909E-4,6.332750898E-3,5.258987192E-3
1.217394542E2,1.946191303E-3,3.659609705E-3,1.214623451E-2
1.217593732E2,-4.247611505E-4,-1.566819381E-3,1.407941338E-2
1.217792912E2,4.632675089E-3,-2.667084569E-3,1.295683533E-2
1.217992102E2,3.288913984E-3,-1.895840745E-3,9.346439503E-3
1.218191293E2,1.870650914E-3,5.435024388E-3,4.804642871E-3
1.218390472E2,-3.264163621E-3,1.077030040E-2,2.275209175E-3
1.218589662E2,-4.334548023E-3,9.803013876E-3,2.450454514E-3
1.218788853E2,2.608768875E-3,-5.332216155E-3,2.583644819E-3
1.218988032E2,7.314032409E-3,-1.839286089E-2,-2.844363917E-5
1.219187223E2,3.926568199E-3,-1.266391203E-2,-4.336671438E-3
1.219386413E2,-3.887583036E-3,4.158369731E-3,-5.576285534E-3
1.219585603E2,-5.542670377E-3,8.727543056E-3,-1.040921640E-2
1.219784783E2,-2.434263006E-4,-2.612807322E-3,-9.600918740E-3
1.219983973E2,-1.840876648E-3,-1.091167238E-2,-3.936935682E-3
1.220183162E2,-1.017477596E-3,-6.763325073E-3,-3.769353498E-3
1.220382343E2,5.226284266E-4,-1.953922445E-3,-1.323118340E-5
1.220581532E2,2.340149367E-3,2.674665302E-5,2.337513492E-3
1.220780722E2,-2.115450334E-4,-4.735835828E-3,1.802236424E-3
1.220979903E2,-6.906742929E-4,-4.022272304E-3,1.250658883E-3
1.221179092E2,2.331197727E-3,4.936404061E-3,1.847496722E-3
1.221378282E2,1.028972096E-3,6.547641940E-3,6.457685493E-3
1.221577462E2,-1.675348147E-3,2.195822075E-3,8.673682809E-3
1.221776652E2,-5.026403349E-3,8.993949741E-4,7.248359732E-3
1.221975843E2,9.814982768E-4,1.646103337E-3,1.033413131E-2
1.222175033E2,5.481228232E-3,4.872316960E-3,6.011894904E-3
1.222374212E2,2.979058772E-3,8.852127008E-3,-1.063100062E-3
1.222573403E2,1.972486731E-3,1.393531915E-3,-5.859981291E-3
1.222772593E2,1.533658011E-3,-9.646043181E-3,-7.215539459E-3
1.222971773E2,1.895270543E-4,-9.220332839E-3,-9.217657149E-3
1.223170963E2,-7.988697849E-3,7.522917818E-3,-1.379007101E-2
1.223370153E2,-1.116187312E-3,1.232104097E-2,-1.372830011E-2
1.223569333E2,6.440498866E-3,9.827702306E-4,-1.183900703E-2
1.223768523E2,7.253182586E-3,-9.955450892E-3,-1.043531951E-2
1.223967712E2,1.873966656E-3,-1.319799572E-2,-5.234161392E-3
1.224166893E2,-4.511803854E-3,-8.804406971E-3,-7.017416647E-4
1.224366082E2,-6.000331137E-3,4.404951818E-3,-2.086347202E-3
1.224565272E2,-3.432072001E-3,3.687870689E-3,-1.259912271E-3
1.224764462E2,-2.512825886E-3,2.590958029E-3,-7.733202074E-4
1.224963642E2,1.573398942E-3,-1.201569103E-4,3.831243608E-3
1.225162832E2,4.001042806E-3,3.315965179E-3,7.895816118E-3
1.225362023E2,9.104242548E-3,3.909377847E-3,5.710622296E-3
1.225561202E2,-5.681688199E-4,-1.975632971E-3,6.108530797E-3
1.225760393E2,4.063531291E-3,2.387700602E-3,2.206149977E-3
1.225959590E2,2.975862939E-3,1.147081330E-2,3.625394776E-3
1.226158770E2,2.167163882E-3,1.569417492E-2,-1.260169316E-3
1.226357960E2,6.630969583E-4,9.209833108E-3,1.396627864E-3
1.226557150E2,1.864662394E-3,-4.537463654E-3,1.469984418E-4
1.226756340E2,2.706669038E-4,-8.758197539E-3,-3.856816329E-5
1.226955520E2,-3.991885576E-3,-3.079152433E-3,-1.342447242E-3
1.227154710E2,-2.696816809E-3,2.932770643E-3,-5.109525286E-3
1.227353900E2,-2.726051491E-3,2.544507850E-3,-3.373686457E-3
1.227553080E2,-3.068670630E-3,-8.295606822E-3,-2.076951554E-3
1.227752270E2,8.918530075E-4,-8.777655661E-3,1.396567677E-3
1.227951460E2,1.203529071E-3,-1.082384028E-2,2.070641611E-3
1.228150640E2,-3.865574952E-3,-7.291250862E-3,-2.180576324E-3
1.228349830E2,-3.234172706E-3,3.897096030E-4,-4.330766387E-3
1.228549020E2,-4.457666073E-4,9.208723903E-3,-3.133441322E-3
1.228748210E2,5.351858679E-3,4.510418512E-3,-5.091301864E-4
1.228947390E2,6.119870581E-3,-8.301129565E-4,1.436827704E-3
1.229146580E2,-1.502585714E-3,1.778015401E-3,5.954627879E-3
1.229345770E2,-2.417098265E-3,3.545752261E-3,4.111963790E-3
1.229544950E2,-2.742613200E-3,1.150891557E-2,3.407855984E-3
1.229744140E2,3.043327015E-3,1.018016785E-2,2.223534975E-3
1.229943330E2,2.812430961E-3,4.488992970E-3,-2.733939327E-3
1.230142510E2,-5.110825878E-3,-6.934293080E-3,3.015797585E-3
1.230341700E2,-5.496022291E-3,-6.615366787E-3,9.332009358E-4
1.230540890E2,-3.063017968E-3,-3.175387159E-3,5.857927725E-3
1.230740080E2,4.264450981E-4,-3.104502801E-3,3.639280563E-3
1.230939260E2,1.813789015E-3,-7.240005769E-3,-5.119585432E-3
1.231138450E2,-6.712330505E-3,-5.110242404E-3,-9.878714569E-3
1.231337640E2,-7.734375075E-3,-1.256447285E-4,-9.572217241E-3
1.231536820E2,-1.969540957E-3,3.895108122E-3,-4.053535871E-3
1.231736010E2,3.172722354E-4,3.755197395E-3,2.589068608E-4
1.231935200E2,3.888468258E-3,5.552710500E-3,-8.649516967E-4
1.232134380E2,5.364804529E-3,7.575862575E-3,1.656547887E-3
1.232333570E2,5.602726014E-4,4.340877756E-3,-1.302338205E-6
1.232532760E2,-9.823166765E-4,3.773733042E-4,8.490169421E-4
1.232731950E2,-2.956741257E-3,-7.046893239E-3,4.644035362E-3
1.232931130E2,-1.401172136E-3,-5.805389956E-4,3.271419089E-3
1.233130320E2,-3.121341579E-3,7.485513110E-3,-1.462569577E-3
1.233329510E2,3.209405113E-3,3.333859611E-3,-4.442095757E-3
1.233528690E2,3.715096274E-3,-3.707899246E-3,-3.225577530E-3
1.233727880E2,3.917263821E-3,-5.625777412E-3,-2.734270878E-3
1.233927070E2,-3.082718235E-3,-5.917407107E-3,-1.615785412E-3
1.234126250E2,3.807292320E-3,-4.806123674E-3,-3.607278457E-3
1.234325440E2,1.622521086E-3,-1.215729630E-3,-8.292283863E-3
1.234524630E2,-5.338689312E-3,5.563243758E-3,-8.803838864E-3
1.234723820E2,-6.890083663E-3,6.806019694E-3,-6.874650251E-3
1.234923000E2,-1.466453192E-3,2.378369216E-3,-1.302513527E-3
1.235122190E2,8.659744635E-3,-1.094486751E-2,8.004426025E-3
1.235321380E2,4.572384525E-3,-2.679188270E-3,6.358050741E-3
1.235520560E2,-1.635469962E-3,5.032632034E-3,4.095768090E-4
1.235719750E2,-1.778249163E-3,-3.584422870E-3,-2.170447027E-3
1.235918931E2,1.593929483E-5,-9.108953178E-3,-3.800324630E-3
1.236118111E2,2.312383149E-3,-1.882198732E-3,-1.223183936E-3
1.236317301E2,-2.971971408E-3,1.240078267E-2,3.294414841E-3
1.236516491E2,-1.842491445E-3,8.735068142E-3,4.600915592E-3
1.236715681E2,3.277418902E-3,-5.336473230E-3,1.724724891E-3
1.236914861E2,5.294797011E-3,-1.380200125E-2,1.712694182E-3
1.237114051E2,2.753685694E-3,-7.132421248E-3,1.656311797E-4
1.237313241E2,2.255064901E-3,2.360989805E-3,-1.618654002E-3
1.237512421E2,-3.150652861E-3,9.387878701E-3,-6.892998237E-3
1.237711611E2,-5.023826379E-3,-1.612165943E-5,-5.388367921E-3
1.237910801E2,-3.094659420E-3,-4.850451834E-3,-5.507981405E-3
1.238109981E2,7.283180603E-4,-6.339729298E-3,5.891205510E-4
1.238309171E2,6.561602931E-3,-4.048466217E-3,2.716670278E-4
1.238508361E2,5.757920444E-3,9.130290709E-4,7.933710003E-4
1.238707551E2,-6.316216313E-4,-1.177206868E-3,-2.025613096E-3
1.238906731E2,-6.999643054E-3,-2.154038986E-3,-3.608553903E-3
1.239105921E2,-4.971173126E-3,-1.692538848E-3,-1.559508615E-3
1.239305111E2,2.171424916E-3,4.484663252E-3,7.348046638E-4
1.239504291E2,-1.822191291E-3,8.942553774E-3,3.679985180E-3
1.239703481E2,-2.416884759E-3,5.743869115E-3,1.151041687E-2
1.239902671E2,-2.399394289E-3,-1.101438655E-3,1.352054253E-2
1.240101861E2,3.563639242E-3,-4.507422447E-3,1.297093648E-2
1.240301041E2,2.732070629E-3,2.649808768E-3,7.074123248E-3
1.240500231E2,-8.789693820E-4,1.336687524E-2,2.014659345E-3
1.240699421E2,-1.029764069E-3,1.075828262E-2,2.255151980E-3
1.240898601E2,-2.177886665E-3,8.599804714E-4,5.220361985E-3
1.241097791E2,-3.063296899E-4,-3.355353139E-3,4.991531372E-3
1.241296981E2,4.803090822E-3,1.941354945E-3,8.552995510E-3
1.241496161E2,3.583596088E-3,5.651273765E-3,3.525792621E-3
1.241695351E2,2.208493184E-3,5.240265746E-3,-1.165963477E-3
1.241894541E2,4.501639633E-4,-1.509605907E-3,5.358756753E-4
1.242093731E2,6.022472517E-4,3.835665993E-4,-6.730582565E-3
1.242292911E2,-3.415265819E-4,6.746456493E-3,-1.183619816E-2
1.242492101E2,1.730602235E-3,7.262883242E-3,-1.155680045E-2
1.242691291E2,-2.493127948E-3,-6.158290431E-3,-7.438740227E-3
1.242890471E2,-3.922120202E-3,-1.195969433E-2,-1.548902597E-3
1.243089661E2,5.422662478E-3,-7.028385065E-3,2.000801265E-3
1.243288851E2,-8.501472184E-4,6.908469368E-3,-1.242396189E-3
1.243488041E2,1.123787835E-3,1.141933165E-2,-6.986568216E-3
1.243687221E2,-5.156332627E-3,1.019634772E-3,-4.356411286E-3
1.243886411E2,5.707185483E-5,-9.428478777E-3,2.621603198E-3
1.244085601E2,4.395051859E-3,-3.701710608E-3,3.456756473E-3
1.244284781E2,2.472825348E-3,3.237510100E-4,4.802199081E-3
1.244483971E2,1.834422350E-3,7.845755666E-3,-4.040283384E-4
1.244683161E2,3.637279151E-3,8.079728112E-3,-7.975666784E-3
1.244882341E2,6.275785621E-3,7.941326126E-3,-7.074120920E-3
1.245081531E2,3.225065302E-3,2.555359621E-3,-4.489840940E-3
1.245280721E2,-1.377193956E-3,4.092739895E-3,-3.997885156E-3
1.245479911E2,-4.680468235E-3,8.500627242E-3,-2.617381513E-3
1.245679091E2,-3.340159543E-3,2.692778595E-3,2.286040224E-3
1.245878282E2,-2.944190754E-3,-7.992715575E-3,6.749750115E-3
1.246077472E2,6.494956324E-4,-5.010040943E-3,8.355080150E-3
1.246276652E2,1.861406723E-3,-7.594266906E-3,2.896987833E-3
1.246475842E2,5.181243178E-3,-6.661120802E-3,-3.671689657E-3
1.246675032E2,6.549515529E-4,3.630597610E-3,-6.982021965E-3
1.246874222E2,4.167282023E-4,6.501766853E-3,-7.330854423E-3
1.247073402E2,1.955037005E-3,8.414839394E-4,-6.758101750E-3
1.247272592E2,3.794182790E-3,-1.485532150E-2,-7.826514542E-3
1.247471782E2,5.122833885E-3,-6.411237177E-3,-7.910937071E-3
1.247670962E2,-1.286562532E-3,3.106502816E-3,-6.450506859E-3
1.247870152E2,-1.566837542E-3,5.248388741E-3,-2.847969066E-3
1.248069342E2,4.156921990E-3,-4.930851981E-3,-4.139924888E-3
1.248268522E2,5.392096005E-3,-1.111710910E-2,-4.517294466E-3
1.248467712E2,3.193467157E-3,2.881977707E-6,-1.646173885E-3
1.248666902E2,1.421692432E-3,1.088178530E-2,1.295857946E-3
1.248866092E2,-8.989598136E-4,7.625165861E-3,4.124438856E-3
1.249065272E2,-3.395450069E-3,-2.761255018E-3,7.683739997E-3
1.249264462E2,-4.123066901E-4,-3.553291783E-3,6.879155990E-3
1.249463652E2,-5.247103050E-3,1.643206924E-4,1.318983920E-2
1.249662832E2,-6.436350755E-3,3.976422828E-3,1.192002557E-2
1.249862022E2,-2.239895053E-3,-9.466847405E-5,2.661610954E-3
1.250061212E2,1.423642971E-3,-6.850152742E-3,1.620259136E-3
1.250260402E2,7.117128931E-3,-2.959993668E-3,-1.106845913E-3
1.250459582E2,2.329770476E-3,1.340270787E-2,-1.373951556E-3
1.250658772E2,-6.395457778E-3,1.244096085E-2,-3.042393830E-3
1.250857962E2,-2.930935007E-3,-2.089046640E-3,3.991858102E-4
1.251057142E2,6.146802567E-3,-7.031154353E-3,1.587304287E-4
1.251256332E2,5.453348625E-3,-6.303978153E-3,4.576867446E-3
1.251455522E2,9.954350069E-3,-1.091920678E-2,5.637156311E-3
1.251654702E2,8.057413623E-3,-2.247586474E-2,1.253549568E-2
1.251853892E2,9.053633548E-3,-1.819029078E-2,1.038387697E-2
1.252053082E2,4.249230493E-3,5.074790213E-3,2.082812600E-3
1.252252272E2,-2.591261873E-3,1.637257263E-2,-8.042787202E-3
1.252451452E2,-2.703896957E-3,9.192890488E-3,-1.753756078E-3
1.252650642E2,-3.044831567E-3,-9.128127247E-3,8.377511986E-3
1.252849832E2,-1.459375140E-3,-1.567874476E-2,1.086407248E-2
1.253049012E2,-9.436521679E-3,-8.540721610E-4,4.297810607E-3
1.253248202E2,-7.355277427E-3,4.049674142E-3,-7.388383150E-3
1.253447392E2,4.299813882E-3,3.568003885E-4,-7.429708727E-3
1.253646582E2,7.186663337E-3,-6.442153826E-4,-2.472477499E-3
1.253845762E2,7.496612146E-3,8.196586743E-3,1.568322768E-3
1.254044952E2,-5.832551396E-4,6.279790308E-3,1.449008472E-3
1.254244142E2,-5.858461373E-3,3.977334127E-4,-4.005921073E-3
1.254443322E2,-4.883804359E-3,-2.366920002E-3,-4.550261889E-3
1.254642512E2,-7.353384281E-4,1.995630097E-3,-2.476467518E-3
1.254841702E2,3.894883674E-3,2.790119033E-3,-5.254481453E-3
1.255040892E2,9.313108167E-4,-1.161985565E-3,2.805660013E-3
1.255240072E2,3.014159622E-3,-2.833080012E-3,7.136698812E-3
1.255439262E2,7.563044783E-3,-5.427292548E-3,1.142173354E-2
1.255638452E2,5.286996718E-3,3.182351124E-3,8.934154175E-3
1.255837632E2,-1.431901474E-3,1.188107021E-2,5.125240888E-3
1.256036827E2,-1.031067409E-2,1.061684173E-2,3.409109078E-3
1.256236017E2,-2.850164194E-3,-3.599364543E-3,2.798128407E-3
1.256435207E2,5.942777731E-3,-9.447334334E-3,4.497765331E-4
1.256634387E2,9.474661201E-3,-3.034974914E-3,-3.562542144E-3
1.256833577E2,-3.409092082E-3,4.659882747E-3,-7.994546555E-3
1.257032767E2,-7.274171337E-3,2.821639180E-3,-8.889588527E-3
1.257231947E2,-4.809012637E-3,1.611248590E-4,-9.336508811E-3
1.257431137E2,-2.946853871E-3,-4.742060788E-3,-6.273373496E-3
1.257630327E2,-5.659359973E-3,3.131880891E-3,-4.619518295E-3
1.257829517E2,-3.465207992E-3,7.617739029E-4,-3.751098644E-3
1.258028697E2,-3.103507333E-4,-2.550970297E-3,-5.396257620E-4
1.258227887E2,1.350998646E-3,-5.687922705E-3,3.103364259E-3
1.258427077E2,-4.620382097E-4,2.410577144E-3,4.850678146E-3
1.258626257E2,-1.257095137E-3,2.794218715E-3,2.026124857E-3
1.258825447E2,-2.918005222E-3,-1.501872670E-3,5.314334296E-3
1.259024637E2,-2.333115088E-3,-3.321584081E-3,3.106032033E-3
1.259223827E2,-1.647231402E-3,3.555549774E-3,2.590425313E-3
1.259423007E2,-3.145964816E-3,1.237130910E-2,1.100862515E-3
1.259622197E2,-5.929289619E-4,1.428773068E-2,2.904131776E-3
1.259821387E2,4.704897292E-3,2.509899903E-3,-3.952586558E-4
1.260020567E2,5.773933139E-3,-6.587897893E-3,4.088187125E-3
1.260219757E2,3.184009111E-3,3.403217066E-3,5.157180130E-3
1.260418947E2,-3.986096010E-3,7.565778214E-3,-3.298856318E-3
1.260618137E2,4.371817340E-4,-1.028605644E-2,-2.006737515E-3
1.260817317E2,7.027499843E-3,-1.867951453E-2,-5.099475849E-3
1.261016507E2,7.018999313E-4,-1.248156652E-2,-5.733299069E-3
1.261215697E2,-5.410716869E-3,3.704850096E-3,-5.649717990E-3
1.261414877E2,-3.954138141E-3,3.896208014E-3,-2.358494326E-3
1.261614067E2,6.323662587E-3,-5.799545906E-3,-4.859693348E-3
1.261813257E2,1.947649987E-3,-9.725954384E-3,-6.184138823E-3
1.262012447E2,-3.946158104E-3,-7.277841680E-3,-4.327164032E-3
1.262211627E2,-5.264792591E-3,3.711040132E-3,-2.517018002E-3
1.262410817E2,4.350775271E-4,4.079992883E-3,4.934829194E-3
1.262610007E2,2.830720507E-3,1.648276113E-3,6.046474911E-3
1.262809187E2,3.574419068E-3,-2.359819831E-3,3.215674078E-3
1.263008377E2,2.635311801E-3,5.320507567E-3,3.948875237E-3
1.263207567E2,-1.694988227E-3,6.902692374E-3,1.560019911E-3
