"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.187788708E0,-1.336816463E0,-1.737736943E0,3.975106770E-1
1.207706708E0,-1.191480409E0,-1.263894374E0,-6.657300603E-1
1.227625709E0,-1.381960037E0,-1.849677794E0,-1.505752171E0
1.247544708E0,-1.849969570E0,-1.633401274E0,-2.521302432E0
1.267463708E0,-6.143296726E-1,-9.164203683E-1,-1.671034831E0
1.287382708E0,4.511441164E-1,2.806438395E-1,-9.376062924E-1
1.307301708E0,-9.345736340E-2,-1.070046312E-1,7.082042348E-1
1.327219708E0,7.500914220E-1,2.048156852E-1,6.418623108E-1
1.347138708E0,6.030131542E-1,2.357869247E-1,-1.951245099E-1
1.367057709E0,-3.449841155E-1,-2.988935843E-1,-6.869987226E-1
1.386976708E0,-1.695518585E-1,-7.005622163E-1,-1.582950035E0
1.406895708E0,-3.979220286E-2,7.706951827E-2,-1.270784149E0
1.426814708E0,8.224756394E-1,2.079380983E-1,-9.465040004E-1
1.446732708E0,-2.351142756E-1,-4.942212850E-2,-9.795957327E-1
1.466651708E0,1.753845657E-1,3.845944700E-1,-7.576705098E-2
1.486570708E0,4.771844720E-1,7.195142117E-1,-2.698063177E-1
1.506489709E0,3.437082165E-1,3.463612810E-1,-6.078905725E-1
1.526408708E0,5.523374923E-2,6.548442990E-2,-5.247250396E-1
1.546327708E0,3.958787922E-2,-1.048405766E-2,-2.937144130E-1
1.566245708E0,4.597833775E-2,2.642239809E-2,-1.127518594E-2
1.586164291E0,-1.621500326E-1,-3.759467304E-3,1.613287729E-1
1.606083292E0,-3.388037547E-1,-2.038365689E-1,6.353666389E-1
1.626002292E0,-4.728114125E-1,-3.069799912E-1,-4.541707814E-2
1.645921292E0,-5.214074756E-1,-2.865293545E-1,-9.232262349E-1
1.665840292E0,-2.899166099E-1,-1.475840154E-1,-9.111306846E-1
1.685758292E0,3.020178978E-1,1.808494100E-1,-5.077108115E-1
1.705677292E0,-1.582220010E-3,4.672276139E-2,-4.940096158E-1
1.725596291E0,-4.558961485E-1,-2.575724807E-1,-5.859500653E-1
1.745515292E0,-2.072160403E-1,-3.743972182E-2,-6.320255399E-3
1.765434292E0,-3.763772316E-2,4.833600819E-3,5.351395154E-1
1.785353292E0,-3.856519755E-1,-1.302034593E-1,-3.110835671E-2
1.805271292E0,-3.542085733E-1,-5.630283952E-2,-6.478153610E-1
1.825190292E0,9.011279259E-2,2.746291012E-1,-2.652098215E-1
1.845109292E0,2.880873816E-1,3.660506102E-1,3.751965326E-1
1.865028291E0,-2.013344357E-1,2.216264302E-1,6.836915374E-2
1.884947292E0,-5.235816166E-1,-5.209021300E-2,-2.946908981E-1
1.904866292E0,-1.587912275E-1,1.108102915E-1,-4.498397487E-1
1.924784292E0,1.718131229E-3,2.247903585E-2,-5.067132765E-1
1.944703292E0,-2.842377575E-1,-3.291084865E-1,-6.698312974E-1
1.964622292E0,6.540403068E-3,-2.248663723E-1,-1.469990015E-1
1.984541292E0,3.977691239E-1,-9.846535742E-2,1.643723656E0
2.004460291E0,6.405310459E-1,-2.475307649E-1,6.287054908E-1
2.024379292E0,4.086396825E-1,2.665137506E-1,-7.725101584E-1
2.044297292E0,6.754659668E-1,4.145611578E-1,-8.429802167E-1
2.064216292E0,3.335022305E-1,4.683689904E-1,-2.531452614E-1
2.084135292E0,7.647411823E-1,4.665943605E-1,3.502125496E-1
2.104054292E0,5.045232750E-1,3.612058997E-1,-1.028665566E-1
2.123973292E0,5.429201860E-1,4.888067633E-1,9.467402279E-2
2.143892291E0,-7.163774729E-2,-8.191715240E-2,-1.261519235E-1
2.163810292E0,-9.217097595E-2,-1.154766619E-1,-2.077907485E-1
2.183729292E0,2.816402051E-1,3.884129941E-2,-3.235971934E-1
2.203648292E0,3.315113267E-1,1.499933606E-1,-4.278267360E-1
2.223567292E0,2.204202227E-1,8.231593251E-2,1.799948394E-2
2.243486292E0,2.853043628E-1,1.407503745E-1,2.151664263E-1
2.263405292E0,2.391900407E-1,1.880590269E-1,1.255794811E-1
2.283323292E0,3.189104307E-2,4.187454253E-2,-4.302597624E-1
2.303242292E0,-4.130059812E-1,-9.429921627E-2,-8.398829466E-1
2.323161292E0,-6.105187133E-1,-3.028705680E-1,-9.521547496E-2
2.343080292E0,1.433145613E-1,1.773647618E-1,5.890870965E-1
2.362999292E0,1.749628353E-1,8.100823197E-1,6.813818872E-2
2.382917291E0,9.591992558E-1,9.822094381E-1,-8.757392424E-1
2.402836292E0,3.336679991E-1,-1.406077024E-1,-1.743616319E-1
2.422755292E0,2.419119561E-1,-8.668853885E-1,6.006961584E-2
2.442674292E0,-8.489934202E-2,-1.292168001E0,7.233409220E-1
2.462593292E0,3.859546054E-1,-5.244964135E-1,6.796762544E-1
2.482512292E0,4.602532378E-1,-5.396602902E-1,2.517261422E-1
2.502430292E0,2.658661349E-1,-2.456350976E-1,6.613200903E-2
2.522349291E0,9.653888259E-2,-2.778596878E-3,-1.014562082E-1
2.542268292E0,-1.014068084E-1,3.020320773E-2,-1.254403174E-2
2.562187292E0,2.586720131E-1,-1.285899201E-1,6.020392638E-1
2.582107417E0,2.691791307E-1,-3.144252509E-2,2.689327437E-1
2.602026417E0,4.140595398E-1,4.645963669E-2,-4.554454744E-1
2.621944417E0,1.448536946E-1,2.341210529E-1,-8.946707726E-1
2.641863417E0,-4.437443553E-1,6.700812659E-1,-5.860208166E-1
2.661782417E0,-1.038138056E0,9.389260089E-1,2.460800707E-2
2.681701417E0,-9.188205041E-1,4.758370543E-1,-1.143440562E-1
2.701620417E0,-7.498049084E-2,-7.267796695E-3,-4.730912018E-1
2.721539417E0,5.680929245E-1,-4.078482619E-1,-1.496308333E-1
2.741457417E0,5.193064249E-1,-4.081993872E-1,6.206643999E-2
2.761376417E0,3.702549776E-1,-3.681751961E-1,6.820952475E-2
2.781295417E0,1.848493440E-1,-2.237419528E-1,-7.306680679E-3
2.801214417E0,-3.671114413E-1,2.258875886E-1,8.520445704E-2
2.821133417E0,-4.930448252E-1,2.279577953E-1,-1.354121590E-1
2.841051416E0,-3.623972699E-1,4.666648194E-1,-5.828153729E-2
2.860970417E0,6.856320821E-2,1.711947799E-2,-1.947391784E-1
2.880889417E0,-4.142971560E-3,1.945368648E-3,-1.465896964E-1
2.900808417E0,-2.726046489E-1,1.110807252E-1,-1.585361427E-1
2.920727417E0,-2.854427956E-1,8.569503844E-2,-5.289449751E-2
2.940646417E0,-2.017770334E-1,2.136274391E-1,7.626231015E-2
2.960564417E0,-2.699311557E-1,1.403442854E-1,-7.706688702E-2
2.980483416E0,-2.039343636E-1,1.895866120E-1,-1.103948468E-1
3.000402417E0,-2.066962959E-1,1.768928915E-1,5.804589450E-2
3.020321417E0,-2.590252215E-1,1.394712961E-1,1.937474906E-2
3.040240417E0,-2.803465086E-1,1.820524746E-1,-1.042587787E-1
3.060158417E0,-3.815892935E-1,1.494261807E-1,-6.596185505E-2
3.080077417E0,-2.371923029E-1,1.335819805E-1,-6.477311611E-2
3.099996417E0,-1.882915999E-1,1.331849545E-1,-1.738961935E-2
3.119915416E0,-2.815522045E-2,3.693101406E-3,5.074330688E-2
3.139834417E0,1.082699686E-2,-2.466998756E-2,1.681647527E-1
3.159753417E0,-1.077329019E-1,3.006872177E-2,7.254289627E-2
3.179671417E0,6.137237549E-3,-5.091813862E-2,7.355037153E-2
3.199590417E0,5.318817392E-2,1.928060889E-2,4.811264455E-2
3.219509417E0,1.349397039E-1,-4.468676090E-2,4.784191847E-2
3.239428417E0,8.679636151E-2,-1.986649990E-2,-4.443650007E-2
3.259347416E0,5.542809606E-2,-7.071739554E-2,-8.075121760E-2
3.279266417E0,6.028347775E-2,-9.907522202E-2,1.004434705E-2
3.299184417E0,-2.126720041E-2,1.676864505E-2,5.855050921E-2
3.319103417E0,-5.253620937E-2,6.038478076E-2,6.769321561E-3
3.339022417E0,-7.569176808E-2,-5.748046875E-2,-9.731462538E-2
3.358941417E0,2.932627156E-2,-4.749167025E-2,-1.387748927E-1
3.378860417E0,7.664150208E-2,1.160087585E-3,1.385006583E-1
3.398778417E0,5.350173086E-2,6.332300663E-2,1.036676252E-1
3.418697417E0,9.107769281E-3,-4.317408621E-2,3.835481107E-2
3.438616417E0,1.351396787E-1,-3.040727556E-2,1.057691145E-1
3.458535417E0,1.034254043E-1,-5.057256818E-2,1.383281654E-1
3.478454417E0,2.092645392E-2,2.303218246E-2,8.313922048E-2
3.498373417E0,5.043398917E-2,-4.105096221E-2,1.242773062E-1
3.518291417E0,-5.490535498E-2,-3.877113283E-2,1.029098260E-1
3.538210417E0,3.591213673E-3,-1.181669658E-1,-1.122221017E-1
3.558129417E0,-9.292351261E-2,1.742704153E-2,-5.564210415E-3
3.578047917E0,-3.036035165E-1,3.403956592E-2,-4.825204217E-1
3.597966917E0,-7.109980345E-1,3.285626489E-1,-2.718347168E-1
3.617884917E0,-4.077146530E-1,1.027987289E-1,-2.124427933E-1
3.640544875E0,-1.930810250E0,1.353031084E-1,-2.845436985E0
3.660463875E0,-1.066907819E0,1.535598698E-1,-2.831856827E0
3.680381875E0,4.532200241E-1,-1.272424293E-1,1.254231266E0
3.700300875E0,1.882324845E0,-5.801335475E-1,3.850566339E0
3.720219875E0,5.273869845E-1,-3.524143186E-1,1.955643960E0
3.740138875E0,-1.192318315E0,-2.211080745E-1,-1.262070043E0
3.760057874E0,-1.396481451E0,3.251987457E-1,-2.214850445E0
3.779975875E0,-1.282083016E0,1.003435708E0,-2.593476954E0
3.799894874E0,-1.160585476E0,1.160380239E0,-3.284347703E0
3.819813875E0,-6.985376179E-1,6.110828599E-1,-2.629298167E0
3.839732875E0,-1.236980079E0,1.386223534E0,7.438588017E-1
3.859652125E0,-2.386789575E-1,1.283630481E0,3.725713667E0
3.879570125E0,-5.633900455E-1,2.213100373E0,5.332481750E0
3.899489125E0,1.409310388E0,7.685353674E-1,3.047274683E0
3.919408125E0,6.890309224E-1,1.437174856E0,8.173881233E-1
3.939327125E0,3.565183623E0,-1.960985099E0,-4.457799100E0
3.959246125E0,7.425089720E-1,-1.658289362E0,-1.490791485E0
3.979164124E0,-1.067673512E0,-2.300624713E0,1.320481973E0
3.999083125E0,-2.340542046E0,-1.734772405E0,1.341129076E0
4.019002125E0,-2.153110426E0,-2.479358893E0,-6.458676535E-1
4.038921125E0,-1.001121088E0,-1.819766655E0,-3.544672176E0
4.058840125E0,-4.326720312E-1,1.715672475E-1,-1.624835395E0
4.078758125E0,1.916334298E-1,-3.681237406E-1,1.213595456E-1
4.098677125E0,-6.263829768E-4,-1.270981200E0,-1.335203508E0
4.118596124E0,-1.495000311E0,-3.513051018E-1,-5.088047671E0
4.138515125E0,2.209425983E-1,-1.027505771E0,-3.812373496E0
4.158434125E0,5.255640054E-1,1.287518880E-1,-1.401799786E0
4.178352125E0,9.446627122E-1,1.431393422E0,-3.907319999E-1
4.198271125E0,1.088424110E0,1.473874905E0,-2.489124620E-1
4.218190125E0,2.743725180E-1,1.100409733E0,5.605906910E-1
4.238109125E0,-2.062685721E-2,-1.420278449E0,8.615889806E-1
4.258028124E0,-1.798785822E0,-2.155179901E0,1.349667181E0
4.277946125E0,-1.525341220E0,-1.650051805E0,9.999417043E-1
4.297865124E0,-1.986940889E0,-1.545285488E0,-1.400491764E0
4.317784125E0,-1.853191971E0,-1.641966860E0,-3.893451573E0
4.337703125E0,-2.809135131E0,-9.161910112E-1,-3.436394021E0
4.357622125E0,-3.449881793E0,-5.530232245E-1,-3.795448730E0
4.377540125E0,-2.801506269E0,-1.375044243E0,-3.503899541E0
4.397459125E0,7.766336149E-1,-3.416728958E0,-2.926760060E0
4.417378125E0,-1.694651150E0,-2.680989015E0,-1.784621673E0
4.437297124E0,-2.132111028E0,-4.853422880E0,-3.130887528E0
4.457216125E0,-1.843543626E0,-5.044221620E0,-3.721963847E0
4.477135125E0,1.519543706E-1,-4.591445400E0,-1.164448439E0
4.497053124E0,1.858958495E0,-3.096277859E0,2.482919555E0
4.516972125E0,2.197194339E-1,-4.113973171E0,3.282142133E0
4.536891125E0,1.125358779E0,-3.096557940E0,2.899439530E0
4.556810125E0,1.938135934E0,-2.926978161E0,3.555626934E0
4.576729124E0,3.999673846E0,-5.605170161E-1,2.267019303E0
4.596647125E0,5.560481645E0,1.102868780E0,5.064023216E0
4.616566125E0,4.363551924E0,7.585294658E-1,5.651044491E0
4.636485124E0,5.392104639E0,2.069198057E-1,5.861205116E0
4.656404125E0,6.694266116E0,1.068392427E0,8.297606562E0
4.676323125E0,5.669473745E0,1.487593935E0,7.192079930E0
4.696241125E0,5.572035159E0,3.721079456E0,2.332291186E0
4.716160125E0,4.723628726E0,1.872728395E0,1.608431616E0
4.736079125E0,1.262854593E0,-9.683503675E-1,6.354601943E-1
4.755998125E0,-2.294280338E0,-1.924734701E0,-3.613514954E-1
4.775917124E0,-5.790666645E0,-1.329759750E0,-1.757754886E-1
4.795835125E0,-6.350460361E0,2.822149864E-1,1.261987013E-1
4.815754124E0,-7.960736189E0,-1.856081665E-1,3.110403562E0
4.835673125E0,-7.797615244E0,-6.681005216E-1,3.378814734E0
4.855592291E0,-7.160731838E0,-3.298398854E0,2.548624717E0
4.875511291E0,-2.206110465E0,-2.215273783E0,2.593333697E0
4.895429291E0,1.428554306E0,-5.765158752E-1,-1.969387255E0
4.915348291E0,3.956043385E0,1.011348453E0,-5.688709915E0
4.935267291E0,6.107525507E0,2.458322657E0,-5.971936762E0
4.955186291E0,5.116730018E0,1.641524810E0,-3.965589257E0
4.975105291E0,2.403565237E0,2.183303547E-1,-4.120612392E0
4.995023291E0,1.090399300E0,-3.042475873E-1,-1.499614933E0
5.014942291E0,-1.133148878E0,-2.009058567E0,1.996046466E0
5.034861291E0,-1.854697921E0,-1.590893770E0,2.919554536E0
5.054780291E0,-7.751174319E-1,-2.559057319E-1,1.672348700E0
5.074699291E0,-1.006452579E0,-3.468568325E-1,3.330237236E0
5.094617291E0,-2.130693224E-1,-4.964905894E-1,2.458848907E0
5.114536291E0,1.850079498E-1,-1.353560257E-1,-1.406781614E-2
5.134455291E0,2.030615497E0,-3.399863541E-1,1.661276997E0
5.154374291E0,-4.997378406E-1,-1.868056762E0,3.595645863E-1
5.174293291E0,-2.400838388E0,-1.558039727E0,-1.355786877E0
5.194211291E0,2.889492247E-1,-7.468478984E-1,-1.712286353E0
5.214130291E0,1.375684074E0,9.801710987E-1,1.772618508E-1
5.234049291E0,1.775278991E-1,1.101466910E0,-1.265186609E0
5.253968291E0,-3.633956820E-1,1.398117794E0,-1.418429852E0
5.273887291E0,2.845971420E-1,3.712917620E-1,1.428241480E0
5.293805291E0,-3.841079816E-1,-3.475275081E-1,2.129851810E0
5.313724292E0,5.419655550E-1,7.885005391E-1,9.187922913E-1
5.333643291E0,2.325785574E-1,2.013714997E0,-1.429384026E0
5.353562291E0,1.022996106E0,1.606834742E0,-5.371299076E-1
5.373481291E0,1.203442935E0,1.214570187E0,4.750054048E0
5.393399291E0,-4.499929458E-1,-2.074562877E-1,4.136752462E0
5.413318291E0,-1.174229077E-1,9.352814394E-1,2.508678001E0
5.433237291E0,-9.796606368E-1,9.756155330E-1,2.833194962E0
5.453156292E0,-7.956110457E-1,7.881947297E-1,2.891335874E0
5.473075291E0,4.672004244E-1,1.220992184E0,2.460848070E0
5.492993291E0,-1.172571391E-2,9.354954475E-1,1.301201949E0
5.512912291E0,-8.859499428E-1,5.039487129E-1,-2.114183611E-1
5.532831291E0,-1.562703466E-1,7.117663586E-1,-7.930783242E-1
5.552750291E0,6.491549581E-2,1.150305778E0,-1.488477741E0
5.572669291E0,7.785479933E-2,9.745232731E-1,-2.788267003E0
5.592587291E0,-3.837445772E-1,6.585064101E-1,-2.553439899E0
5.612506291E0,-1.117838529E-1,3.974182910E-1,-9.149161720E-1
5.632425291E0,-1.010384247E-1,3.105789524E-1,-4.169772273E-1
5.652344291E0,-4.195084870E-1,1.565451658E-1,-8.595956647E-1
5.672263291E0,-4.021042496E-1,2.784561038E-1,3.397530502E-1
5.692181292E0,3.702302000E-1,8.166455269E-2,7.346155232E-1
5.712100291E0,1.255059524E0,1.362968427E-1,1.725790497E0
5.732019291E0,1.553269861E0,1.580525780E-1,1.822643192E0
5.751938291E0,6.747871050E-1,1.027735859E0,2.187713517E0
5.771857291E0,-6.513292453E-1,1.106327700E0,1.513721341E0
5.791775291E0,-1.629176953E0,5.779300243E-1,-4.299551225E-1
5.811694291E0,-9.891524220E-1,1.140373113E0,-6.783115143E-1
5.831613292E0,6.794265783E-1,8.122121680E-1,-2.072088920E0
5.851532291E0,-1.177605844E-1,3.004088902E-1,-3.559691918E0
5.871451500E0,-1.245324202E0,1.145996965E0,-3.003718189E0
5.891369500E0,-1.578105032E-2,6.845651114E-1,-1.776743719E0
5.911288500E0,1.695352231E0,-4.149663699E-1,2.325458715E0
5.931207499E0,-1.295520794E0,-2.021823916E0,-5.510559288E-1
5.951126500E0,-1.461980499E0,-2.175338470E0,9.259030902E-1
5.971045500E0,-2.260416042E0,-2.542726046E-1,-1.035404775E0
5.990963500E0,-3.021431744E0,7.271106219E-1,-8.953905648E-1
6.010882500E0,-8.791160095E-1,-1.896287119E-1,-4.440182608E-1
6.030801500E0,3.217701139E0,5.606702131E-1,2.112148780E0
6.050720500E0,6.063336344E0,1.612556827E0,3.141816851E0
6.070639499E0,1.398596097E0,1.661789798E0,8.050224316E-1
6.090557500E0,-1.646632061E0,1.995470515E0,-1.613760184E0
6.110476499E0,2.173955019E0,3.929228346E0,-3.517449294E0
6.130395500E0,6.080373377E-1,2.056639407E0,-4.316775368E0
6.150314500E0,-2.116284515E0,1.288624588E0,-3.607299364E-1
6.170233500E0,-1.107121752E0,7.659180075E-1,1.316246835E0
6.190151500E0,-3.508294308E-1,6.184278399E-1,1.204684299E0
6.210070500E0,2.765843516E0,-2.877721801E0,2.279586139E0
6.229989500E0,4.168814499E0,-4.810855150E0,1.966015166E0
6.249908499E0,1.373344311E0,-6.831005593E0,1.746382052E0
6.269827500E0,-2.899823107E0,-2.902635618E0,-2.361164737E0
6.289745500E0,7.001476488E-1,1.584489022E0,1.076357796E0
6.309664499E0,-5.440977421E-1,-1.444531238E-1,7.580587649E-1
6.329583500E0,2.239325720E-1,-2.065330124E-1,-1.945586749E0
6.349502500E0,8.666096923E-1,5.336081296E-1,-2.289454485E0
6.369421500E0,-7.969214067E-1,1.055492007E0,-7.403381932E-1
6.389339500E0,-1.206203113E0,1.039467128E0,-1.035588670E-1
6.409258500E0,1.803696460E-1,1.400579472E0,3.192451838E-2
6.429177500E0,-1.817080736E-1,-9.071762127E-1,6.725110032E-1
6.449096499E0,-1.055597842E-2,-1.714413570E0,8.288013035E-1
6.469015500E0,2.798664522E-1,1.378293979E-1,5.918371151E-1
6.488933499E0,-8.089953223E-1,6.111334383E-1,-2.005623839E-1
6.508852500E0,-4.946653810E-1,1.768548846E-1,-2.819211638E-1
6.528771500E0,-2.641856816E-1,7.183672804E-1,1.384866250E-1
6.548690500E0,9.296692818E-2,8.983434087E-1,9.121073980E-3
6.568609500E0,9.589565232E-1,8.305665779E-1,1.961047372E0
6.588527500E0,-5.744278345E-1,-2.155595346E0,2.749247510E-2
6.608446500E0,-6.212081909E-3,-1.324381481E0,-3.413839556E0
6.628365499E0,-6.054265559E-2,9.845600188E-2,1.456857900E-1
6.648284500E0,1.750629469E0,-1.617191330E0,3.295957350E0
6.668203500E0,-3.898268509E-1,-7.175252813E-1,-2.108040380E0
6.688121499E0,2.240322670E-1,2.121111977E0,-2.162852325E0
6.708040500E0,-1.333384439E-1,1.133406740E-1,1.116490015E-1
6.727959500E0,-4.419781673E-1,-2.327799940E-1,1.084059749E0
6.747878500E0,-4.746255112E-1,1.717009733E0,-1.562773633E-1
6.767797499E0,-1.974461469E-1,1.890246361E0,-7.623773722E-1
6.787715500E0,1.521594909E0,6.987995732E-1,2.197884164E0
6.807634500E0,3.995522323E-1,8.879874051E-1,4.117235772E-1
6.827553499E0,-1.006852821E0,3.606497710E0,-1.103430332E0
6.847472500E0,-6.630301085E-1,2.575055301E-1,-1.015581764E0
6.867391250E0,-2.840700155E-1,-7.394757289E-1,-8.105574059E-1
6.887309249E0,-8.260732850E-1,-9.574523270E-1,-9.972660184E-1
6.907228250E0,4.355476919E-1,8.057048017E-1,-1.626227033E0
6.927147250E0,-1.959376530E0,3.132369213E0,2.086688249E0
6.947066250E0,-1.551588202E0,1.321539150E0,2.133092337E0
6.966985249E0,8.653241819E-1,-3.025821834E0,-4.298036796E-1
6.986903250E0,1.327083187E0,-6.767380285E-1,-3.876516867E-1
7.006822250E0,-3.641433947E-1,2.112744611E0,-3.404026759E-1
7.026741249E0,-1.702875844E0,3.637967425E0,-1.900017643E-1
7.046660250E0,-2.057543679E0,4.395313999E0,-4.392744148E-1
7.066579250E0,-1.786479625E0,3.542105248E0,-5.843976295E-1
7.086497250E0,-5.750265162E-1,1.026253590E0,-3.603288174E-1
7.106416250E0,1.717918391E0,-2.406277176E0,-2.548859044E-1
7.126335250E0,2.441125996E0,-4.314431804E0,3.892597441E-1
7.146254250E0,4.205378528E-1,-9.118842738E0,-9.332010001E-3
7.166173249E0,1.502597452E0,-1.047261116E1,1.067514467E-1
7.186091250E0,5.859282844E-1,-2.523647166E0,1.514419498E0
7.206010249E0,-1.215842395E0,1.394683725E0,2.840039420E-1
7.225929250E0,-7.414156158E-1,1.155376484E0,-1.424408630E0
7.245848250E0,2.316111356E0,4.032860304E0,-3.650907898E-1
7.265767250E0,2.525127096E0,6.704744911E-1,3.712923467E-1
7.285685250E0,9.255983772E-1,-4.136080617E-1,-1.066929746E-1
7.305604250E0,-1.357326887E0,-1.412995450E0,-2.994919007E-1
7.325523250E0,-5.053889553E-1,-1.483905219E0,-4.521988079E-2
7.345442249E0,-8.094384681E-1,-7.288028061E-2,2.009897058E-1
7.365361250E0,-6.774505118E-1,6.645840061E-1,-1.270768069E-1
7.385279250E0,-3.425574479E-1,2.761131245E-1,-2.403414671E-1
7.405198250E0,-2.640686460E-1,-2.216901648E-1,-1.106937857E-1
7.425117250E0,-4.370190706E-1,-5.238988280E-2,-2.608793736E-2
7.445036250E0,-5.626919610E-1,8.651189446E-2,-1.837708251E-1
7.464955250E0,-4.934382697E-1,-3.377351761E-3,-1.879179628E-1
7.484873250E0,-4.682084844E-1,-6.078122199E-2,-1.033005662E-1
7.504792250E0,-3.719274640E-1,6.489824653E-2,-4.036683798E-2
7.524711250E0,-1.721003857E-1,1.001066709E-1,-4.157940432E-2
7.544630249E0,8.060722992E-2,9.068388283E-2,-1.598160982E-1
7.564549250E0,6.400733186E-2,1.773489743E-1,-3.845162635E-1
7.584467249E0,4.063409228E-2,2.108055729E-1,-4.289681125E-1
7.604386250E0,1.027006602E-1,5.016671294E-1,-3.210239799E-1
7.624305250E0,4.884632028E-1,-7.763839388E-1,-4.120635197E-2
7.644224250E0,1.655820814E0,-6.318670803E-1,3.841129518E-1
7.664142250E0,8.879095640E-1,1.130812331E0,-4.997698541E-1
7.684061250E0,-5.376433662E-1,1.124446467E0,-8.053044136E-1
7.703980250E0,-5.651340141E-1,4.802312368E-1,-6.010059147E-1
7.723899249E0,-1.781362288E-1,-2.416654229E-1,-2.794371204E-1
7.743818250E0,1.362218339E-1,-4.905468947E-1,-1.365510504E-1
7.763736249E0,4.574302386E-1,2.873549813E-1,-4.195950258E-1
7.783655250E0,-1.094426003E-1,7.898395514E-1,-6.036899328E-1
